# Accelerometer Data File
# Started @Mon Jul 18 22:10:38 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.493 5.217 2.838 10
-0.046 2.799 1.796 10
-0.326 1.019 0.797 10
-0.578 -0.375 -0.117 10
-0.882 -1.432 -0.157 10
-1.406 -2.306 1.323 10
-1.653 -2.997 2.07 9
-1.384 -4.24 3.052 10
-0.651 -5.213 6.048 10
0.456 -4.295 7.063 10
1.057 -2.15 5.78 11
1.158 -0.03 3.685 10
0.956 1.713 1.67 10
0.757 2.99 0.356 9
0.457 3.191 -0.764 11
-0.019 2.561 -1.791 10
-0.215 2.115 -2.172 9
-0.245 1.774 -2.257 10
-0.186 1.269 -2.591 11
-0.555 0.634 -5.512 10
-0.896 -0.135 -6.418 10
-0.608 -0.449 -4.311 10
-0.185 -0.559 -1.604 10
-0.063 -0.676 0.021 10
-0.531 -0.927 -0.463 10
-0.685 -1.412 -0.288 10
0.469 -1.245 0.473 10
1.965 -0.974 1.331 10
2.82 -1.031 1.766 10
3.141 -0.721 1.254 10
3.129 -0.218 -0.422 10
2.195 -0.334 -2.518 10
1.019 -1.214 -2.438 10
1.425 -1.412 -1.022 10
2.334 -1.572 1.053 10
3.118 -1.432 2.585 10
3.409 -1.203 3.387 10
3.594 -0.462 1.548 10
3.709 0.6 -0.571 10
3.648 1.514 -1.341 10
3.335 1.794 -1.026 10
1.959 -0.031 -0.682 10
-0.339 -2.045 -1.114 10
-1.555 -1.668 -1.14 10
-1.943 -0.587 -0.966 10
-1.671 -0.063 -0.524 10
-1.262 -0.651 0.087 10
-1.05 -1.621 0.415 10
-1.178 -2.355 1.339 10
-1.275 -2.576 2.67 10
-1.156 -2.06 2.593 10
-1.049 -1.819 1.368 10
-0.901 -2.094 0.343 10
-1.018 -2.721 -0.509 10
-1.502 -3.742 -1.26 10
-2.515 -4.979 -2.176 10
-3.574 -6.162 -1.183 10
-3.889 -5.744 3.994 10
-4.413 -4.868 8.119 10
-5.739 -1.571 6.523 10
-6.277 1.188 -0.843 10
-5.115 3.551 -7.947 10
-2.311 4.86 -9.626 10
0.178 5.977 -10.309 10
1.513 5.388 -6.175 10
1.922 4.832 -1.403 10
1.962 5.167 0.968 10
1.93 5.478 2.121 10
1.806 5.697 2.504 10
1.668 5.808 2.607 10
1.329 5.46 2.518 10
0.972 5.112 3.025 10
0.521 4.851 3.188 10
0.323 5.297 3.877 10
0.221 5.474 2.714 10
-0.05 5.159 1.15 10
-0.398 4.807 0.061 10
-0.789 4.507 -0.677 10
-1.15 4.194 -1.152 10
-1.612 3.663 -1.615 10
-2.054 3.003 -2.039 10
-2.642 2.479 -2.654 10
-3.283 1.938 -3.302 10
-3.661 0.779 -4.032 10
-3.39 -1.117 -4.146 10
-1.991 -3.815 -4.231 10
0.526 -7.217 -3.532 10
5.524 -12.658 -7.902 10
6.403 -12.513 -11.146 10
5.762 -11.261 -12.048 10
4.643 -10.135 -10.843 10
1.205 -5.545 -8.759 10
-1.319 1.352 -6.323 9
-2.497 5.096 -3.932 10
-3.256 6.646 -1.582 10
-3.129 6.343 1.057 11
-1.859 4.278 4.615 9
-0.734 1.661 6.161 10
-0.315 0.081 5.855 10
-0.163 -0.822 10.148 11
-0.173 -1.585 11.581 10
-0.423 -2.253 9.914 10
-1.087 -2.657 6.432 10
-0.168 -5.701 3.117 10
2.141 -9.665 2.736 10
1.392 -6.431 2.101 10
0.977 -0.893 2.761 10
0.465 3.367 3.373 10
0.35 5.832 2.639 10
0.125 7.395 1.237 10
-0.128 4.449 0.157 10
-0.408 2.59 -0.289 10
-0.643 0.866 -0.45 10
-0.975 -0.694 0.698 10
-1.084 -2.098 1.912 10
-0.959 -3.388 2.858 10
-0.311 -4.635 5.262 10
0.564 -5.059 7.657 10
1.593 -3.053 8.262 10
1.753 -0.481 6.152 10
1.491 1.729 3.752 10
1.101 3.263 1.257 10
0.758 3.609 -0.592 10
0.329 3.196 -1.653 10
0.192 2.696 -2.289 10
0.285 2.245 -2.526 10
0.498 1.762 -2.592 10
0.302 0.922 -4.496 10
-0.796 -0.195 -9.796 10
-1.079 -0.581 -7.514 10
-0.212 -0.135 -1.85 10
0.558 0.068 1.816 10
0.786 -0.438 2.686 10
0.699 -1.049 1.995 10
0.371 -1.444 -0.048 10
-0.096 -1.731 -2.396 10
0.145 -1.618 -2.406 10
1.613 -0.922 -0.571 10
2.434 -0.735 1.217 10
2.096 -0.971 1.621 10
1.774 -0.857 0.727 10
1.907 -0.806 -0.181 10
2.354 -0.932 0.051 10
2.972 -1.451 1.425 10
3.442 -1.866 2.55 10
3.882 -1.765 1.821 10
4.123 -0.968 0.415 10
4.055 0.007 -0.677 10
3.848 0.609 -0.489 10
3.377 0.445 0.292 10
1.333 -1.124 0.15 10
-1.627 -2.175 -2.501 10
-3.059 -2.656 -2.647 10
-3.166 -1.606 -1.374 10
-2.677 -0.635 -0.513 10
-1.91 -0.425 -0.41 10
-1.296 -1.201 -0.067 10
-1.244 -1.65 1.076 10
-1.421 -1.304 2.106 10
-1.486 -0.708 1.879 10
-1.493 -0.878 0.949 10
-1.464 -1.377 0.148 10
-1.688 -1.903 -0.573 10
-2.243 -2.712 -1.369 10
-3.027 -4.061 -2.189 10
-3.75 -5.232 -1.504 10
-3.737 -5.252 3.343 10
-4.13 -3.891 6.085 10
-4.924 -1.269 6.218 10
-5.069 1.106 1.718 10
-4.054 3.745 -5.659 10
-1.588 5.672 -10.178 10
1.302 5.424 -8.212 10
2.585 5.191 -5.641 10
2.533 5.163 -1.862 10
2.495 5.268 0.711 10
2.47 5.318 2.622 10
2.171 5.433 3.127 10
1.842 5.407 3.185 10
1.477 5.194 3.435 10
1.088 5.002 3.453 10
0.66 4.958 3.117 10
0.197 5.057 2.641 10
-0.261 4.922 1.653 10
-0.674 4.628 0.686 10
-1.081 4.105 -0.131 10
-1.49 3.496 -0.799 10
-1.901 2.957 -1.366 10
-2.263 2.54 -1.841 10
-2.631 2.26 -2.743 10
-2.937 2.276 -3.598 10
-3.031 2.281 -4.47 10
-2.728 1.57 -4.894 10
-1.998 -0.741 -5.921 10
0.088 -3.537 -5.45 10
2.415 -8.406 -3.284 10
4.449 -13.03 -4.275 10
6.004 -12.149 -7.752 10
6.188 -10.934 -9.364 10
4.224 -9.677 -9.557 10
0.587 -2.943 -8.532 10
-1.522 2.797 -7.067 10
-2.534 5.336 -4.869 10
-2.702 5.027 -1.71 10
-2.561 2.714 2.58 10
-2.607 0.469 6.149 10
-2.631 -1.068 8.43 10
-2.143 -2.039 9.543 10
-1.774 -1.99 10.201 10
-1.821 -1.102 9.655 10
-1.621 -1.319 7.612 10
-0.089 -3.437 5.273 10
0.781 -2.481 2.746 10
1.961 0.507 -0.105 10
1.895 2.62 -2.12 10
0.809 3.599 -1.33 10
0.409 3.713 1.043 10
0.471 2.928 3.499 10
0.39 2.308 4.088 10
0.247 1.594 3.981 10
0.076 0.788 3.057 10
-0.215 0.115 2.57 10
-0.469 -0.542 3.166 10
-0.19 -1.384 3.643 10
0.776 -2.625 6.192 10
1.397 -4.233 8.279 10
1.964 -3.516 7.718 10
1.845 -1.768 5.093 10
1.385 -0.04 2.127 10
1.117 1.178 0.354 10
0.824 1.802 -0.611 10
0.716 2.018 -1.558 10
0.644 2.057 -2.437 10
0.597 1.929 -3.443 10
0.098 1.616 -7.503 10
-1.144 0.558 -13.467 10
-1.072 0.174 -7.026 10
-0.594 0.234 -1.738 10
-0.138 -0.262 1.46 10
0.176 -0.796 2.797 10
0.365 -1.096 2.853 10
0.561 -1.236 1.783 10
0.574 -1.018 -0.463 10
0.801 -0.235 -2.063 10
0.962 0.098 -2.434 10
0.694 -0.342 -1.604 10
0.547 -0.635 -0.358 10
0.897 -0.52 0.134 10
1.592 -0.873 0.232 10
2.208 -1.673 0.528 10
2.608 -1.92 0.863 10
2.916 -1.504 1.07 10
3.072 -1.052 1.118 10
3.144 -0.817 0.937 10
3.157 -0.365 -0.242 10
3.014 0.222 -1.105 10
2.747 0.605 -0.771 10
2.395 0.346 0.107 10
1.647 -0.877 0.303 10
0.172 -2.09 -1.243 10
-0.767 -2.33 -1.446 10
-1.155 -1.14 -0.862 10
-1.204 -0.569 -0.733 10
-1.057 -1.021 -0.203 10
-1.081 -1.979 0.17 10
-1.257 -2.462 1.222 10
-0.968 -1.784 2.582 10
-0.983 -1.209 2.548 10
-0.876 -1.485 1.423 10
-0.805 -1.974 0.332 10
-1.087 -2.337 -0.596 10
-1.625 -3.12 -1.373 10
-2.72 -3.989 -2.494 10
-4.026 -5.202 -1.865 10
-4.623 -4.759 2.096 10
-4.488 -3.378 6.454 10
-5.246 -1.101 7.145 10
-5.799 0.939 3.37 10
-5.365 2.474 -3.111 10
-3.243 4.338 -7.661 10
-0.54 4.344 -7.378 10
1.617 4.142 -5.899 10
2.584 4.59 -4.447 10
2.438 5.07 -1.744 10
2.323 5.701 0.757 10
2.134 6.113 2.439 10
1.731 6.226 2.928 10
1.256 6.267 2.558 10
0.863 5.976 2.078 10
0.544 5.603 2.094 10
0.265 5.81 2.772 10
-0.148 5.953 2.504 10
-0.443 6.004 1.779 10
-0.563 6.041 0.8 10
-0.584 5.359 -0.607 10
-0.655 4.203 -1.572 10
-0.874 3.041 -2.32 10
-1.2 2.349 -3.208 10
-1.537 1.959 -3.818 10
-1.685 1.065 -3.876 10
-1.361 -0.971 -3.669 10
-0.501 -3.83 -4.802 10
0.884 -7.507 -6.097 10
2.123 -12.16 -4.893 10
3.16 -12.754 -4.041 10
3.948 -11.479 -5.094 10
2.381 -10.331 -7.506 10
0.462 -7.341 -9.333 10
-0.557 0.434 -9.994 10
-1.346 4.64 -8.624 10
-2.194 6.218 -6.193 10
-2.345 5.614 -2.255 10
-1.507 3.492 3.158 10
-1.201 1.324 6.333 10
-1.521 0.054 6.855 10
-1.584 -0.933 6.6 10
-1.176 -1.753 7.405 10
-0.774 -2.431 9.087 10
-1.222 -2.162 8.428 10
-1.057 -3.394 6.232 10
0.022 -5.037 3.738 10
0.614 -3.818 2.666 10
1.217 -0.842 2.494 10
1.233 2.25 2.728 10
0.808 4.102 2.963 10
0.598 4.467 2.253 10
0.495 3.943 1.554 10
0.376 3.057 1.321 10
0.002 1.881 0.646 10
-0.385 0.607 0.443 10
-0.665 -0.496 0.752 10
-0.78 -1.463 1.746 10
-0.71 -2.644 2.614 10
-0.26 -4.147 4.481 10
0.532 -4.766 6.516 10
1.177 -3.703 6.39 10
1.404 -1.187 4.691 10
1.109 1.172 2.946 10
0.877 2.89 0.962 10
0.789 3.524 -0.383 10
0.667 3.257 -1.215 10
0.506 2.776 -1.852 10
0.645 2.378 -2.089 10
0.89 1.873 -2.303 10
0.948 0.953 -2.624 10
0.448 -0.132 -3.93 10
-0.406 -1.05 -7.269 10
-0.719 -1.048 -6.129 10
-0.354 -0.711 -2.602 10
0.198 -0.588 0.536 10
0.574 -0.951 2.008 10
0.879 -1.572 2.514 10
1.153 -1.725 2.012 10
1.494 -1.423 0.578 10
1.862 -1.212 -1.237 10
1.814 -0.901 -3.509 10
1.71 -0.819 -3.736 10
1.935 -1.401 -2.035 10
2.509 -1.959 -0.271 10
2.827 -2.461 1.505 10
2.932 -2.275 2.802 10
3.078 -1.522 3.039 10
3.141 -0.473 2.106 10
3.172 0.487 0.301 10
3.268 0.817 -1.745 10
3.191 0.322 -1.717 10
1.924 -1.407 -0.365 10
0.0 -2.267 -0.492 10
-1.224 -2.29 0.013 10
-2.015 -1.957 0.227 10
-2.063 -1.244 -0.415 10
-1.624 -0.844 -0.537 10
-1.307 -0.906 -0.104 10
-1.314 -1.005 0.621 10
-1.234 -0.655 1.972 10
-1.137 -0.71 2.413 10
-1.006 -1.621 1.775 10
-0.862 -2.519 1.037 10
-1.017 -3.353 0.071 10
-1.553 -4.052 -1.021 10
-2.587 -4.311 -2.203 10
-3.389 -4.224 -1.5 10
-3.481 -3.474 2.545 10
-3.21 -1.886 6.953 10
-3.751 0.715 7.051 10
-4.298 2.704 1.752 10
-3.851 4.39 -3.999 10
-2.276 5.192 -6.03 10
-0.618 5.035 -5.72 10
0.77 5.729 -6.07 10
1.788 6.208 -5.377 10
1.824 6.139 -2.314 10
1.616 5.99 -0.143 10
1.368 5.925 0.879 10
1.025 5.988 1.782 10
0.655 6.036 1.699 10
0.495 5.803 1.512 10
0.471 5.308 1.593 10
0.312 4.726 1.373 10
0.074 4.176 1.529 10
-0.295 3.629 1.747 10
-0.808 3.145 1.322 10
-1.012 2.632 1.129 10
-1.109 2.033 0.715 10
-1.136 1.614 -0.011 10
-1.315 1.418 -1.13 10
-1.597 1.526 -2.086 10
-1.963 1.132 -3.256 10
-2.784 -0.73 -6.801 10
-3.385 -4.372 -12.516 10
-0.874 -7.106 -8.825 10
1.272 -11.938 -6.624 10
2.895 -12.149 -5.418 10
2.717 -10.934 -7.893 10
1.204 -9.84 -7.414 10
0.256 -4.021 -5.13 10
-0.406 2.129 -3.255 10
-1.012 4.579 -3.326 10
-1.755 5.699 -4.519 10
-2.088 5.318 -3.558 10
-1.802 3.563 0.735 10
-0.82 1.724 4.885 10
0.382 -0.085 8.318 10
1.162 -2.102 9.176 10
0.856 -3.254 9.654 10
-0.159 -3.359 10.085 10
-0.402 -3.609 8.741 10
-0.25 -3.007 6.953 9
0.3 -1.784 5.482 11
1.184 -0.261 4.347 9
1.824 1.859 3.671 10
2.029 3.905 5.157 10
2.318 4.463 6.262 10
2.318 3.775 5.394 10
1.768 1.639 3.777 10
1.013 -0.877 2.202 10
0.102 -2.797 1.576 10
-0.675 -4.095 1.005 10
-1.064 -4.03 0.482 11
-1.069 -3.291 -0.143 10
-0.73 -2.126 -0.844 10
-0.321 -0.681 -1.156 10
-0.288 0.774 -1.437 10
-0.329 2.076 -1.457 10
-0.434 3.316 -1.285 10
-0.528 4.139 -1.105 10
-0.579 4.329 -1.201 10
-0.641 3.792 -1.167 10
-0.672 2.681 -1.162 10
-0.467 1.206 -1.107 10
-0.222 -0.31 -0.849 10
0.032 -1.503 -0.747 10
0.046 -2.801 -2.551 10
0.378 -3.77 -3.425 10
1.365 -3.048 -2.109 10
2.056 -1.606 -0.036 10
2.316 -0.575 1.587 10
2.455 -0.035 2.161 10
2.52 0.175 1.988 10
2.587 0.338 1.461 10
2.664 0.554 0.496 10
2.725 0.654 -0.811 10
2.513 0.658 -1.893 10
1.831 0.497 -2.35 10
1.561 0.395 -2.184 10
1.664 0.123 -1.414 10
2.29 -0.673 0.278 10
2.544 -1.7 1.965 10
2.393 -1.78 2.579 10
2.291 -1.317 2.088 10
2.191 -0.789 0.449 10
0.645 -0.951 -1.035 10
-0.367 -1.011 -2.241 10
-0.744 -1.505 -2.198 10
-1.307 -2.639 -2.771 10
-2.021 -3.771 -1.994 10
-2.129 -2.239 -0.622 10
-1.321 -0.214 0.525 10
-0.388 0.358 0.955 10
0.383 -0.366 1.273 10
0.551 -1.433 1.051 10
0.151 -1.1 1.153 10
-0.346 0.001 1.796 10
-0.621 0.337 1.97 10
-0.843 -1.239 0.885 10
-1.104 -2.658 -0.297 10
-1.381 -3.823 -1.147 10
-1.821 -5.475 -2.463 10
-1.802 -6.573 -1.958 10
-2.329 -5.795 0.616 10
-2.734 -3.104 5.519 10
-3.21 0.076 4.639 10
-3.932 2.438 -0.918 10
-3.03 3.565 -5.273 10
-1.52 3.95 -6.711 10
-0.593 5.304 -8.367 10
0.017 6.291 -5.936 10
1.205 4.972 0.639 10
1.472 4.604 3.462 10
1.023 5.247 2.668 10
0.818 5.205 1.392 10
0.934 4.736 1.882 10
0.849 4.28 1.772 10
0.54 3.972 1.75 10
0.159 3.661 2.152 10
-0.33 3.329 2.6 10
-0.849 3.358 2.487 10
-0.988 3.531 2.186 10
-0.924 3.531 1.27 10
-1.012 3.247 0.16 10
-1.161 2.991 -0.855 10
-1.347 2.597 -1.58 10
-1.712 2.225 -2.171 10
-2.109 2.046 -2.627 10
-2.734 1.988 -3.424 10
-3.306 1.927 -4.469 10
-3.828 1.277 -5.548 10
-3.721 -0.504 -5.984 10
-1.867 -2.669 -4.8 10
0.603 -6.522 -3.82 10
2.93 -11.593 -4.127 10
4.913 -11.95 -4.326 10
5.525 -10.755 -4.764 10
4.283 -9.68 -5.822 10
1.079 -5.583 -7.024 10
-0.993 1.008 -7.166 10
-1.894 3.889 -7.13 10
-2.411 4.259 -6.572 10
-2.558 2.35 -2.838 10
-1.802 -0.245 1.754 10
-0.381 -1.755 7.104 10
1.329 -1.829 9.97 10
2.015 -1.371 9.628 10
1.546 -0.88 10.251 10
0.34 0.767 9.976 10
-0.15 2.362 8.496 10
-0.144 3.746 6.81 10
0.025 4.837 5.638 10
0.065 5.189 4.1 10
0.102 5.136 2.871 10
0.178 4.484 1.886 10
0.177 2.562 0.542 10
0.004 -0.003 -0.313 10
-0.288 -2.511 -0.256 10
-1.026 -4.122 0.64 10
-1.786 -5.14 1.584 10
-2.004 -5.66 2.038 10
-1.889 -5.543 1.635 10
-1.2 -4.962 2.704 10
-0.201 -3.82 4.709 10
0.792 -1.274 5.057 10
1.325 1.326 4.233 10
1.658 3.124 2.353 10
1.862 4.113 0.988 10
2.047 4.633 -0.006 10
2.04 4.264 -0.893 10
1.845 3.424 -1.631 10
1.643 2.168 -1.959 10
1.22 0.606 -6.616 10
0.253 -1.651 -14.005 10
-0.099 -1.452 -7.579 10
0.384 -0.341 -0.693 10
0.992 -0.333 2.789 10
1.565 -0.851 4.363 10
1.831 -1.404 3.59 10
2.088 -0.755 0.861 10
2.129 0.225 -1.638 10
1.295 0.064 -2.06 10
0.252 -0.527 -1.492 10
-0.246 -0.88 -0.946 10
-0.316 -0.835 -0.748 10
-0.336 -0.872 -1.104 10
0.041 -1.241 -1.175 10
0.976 -1.755 -0.419 10
1.991 -1.812 0.63 10
2.895 -1.39 1.541 10
3.312 -1.113 1.982 10
3.101 -0.975 1.783 10
2.602 -0.24 1.105 10
2.195 0.714 0.857 10
1.751 1.194 0.642 10
0.499 0.333 -0.939 10
-0.541 -1.345 -1.629 10
-0.513 -1.185 -1.164 10
-0.608 -0.222 -0.936 10
-0.711 0.024 -0.558 10
-0.528 -0.512 0.049 10
-0.544 -1.53 0.07 10
-0.688 -2.678 0.373 10
-0.697 -2.652 1.637 10
-0.773 -1.395 2.404 10
-1.006 -1.376 1.612 10
-0.957 -2.161 0.649 10
-1.008 -3.091 -0.104 10
-1.286 -4.066 -0.826 10
-2.046 -5.271 -1.95 10
-3.504 -6.175 -2.445 10
-4.731 -5.54 -0.77 10
-5.422 -3.435 2.944 10
-5.828 -1.66 6.709 10
-6.167 0.668 4.03 10
-6.128 2.791 -2.44 10
-4.196 4.253 -8.221 10
-1.225 5.12 -9.752 10
1.542 4.651 -6.243 10
2.397 3.945 -2.377 10
2.398 4.05 -0.062 10
2.322 4.602 1.331 10
2.073 5.193 2.43 10
1.745 5.553 3.282 10
1.355 5.79 3.634 10
1.055 6.03 3.271 10
0.95 6.056 3.254 10
0.769 6.097 3.247 10
0.519 6.056 2.931 10
0.191 6.002 1.897 10
-0.24 5.635 0.63 10
-0.57 5.037 -0.372 10
-0.78 4.119 -0.981 10
-0.978 3.035 -1.314 10
-1.311 2.111 -1.734 10
-1.749 1.495 -2.181 10
-2.237 1.224 -2.73 10
-2.531 0.878 -3.284 10
-2.295 -0.08 -3.327 10
-1.376 -2.571 -5.045 10
0.519 -6.287 -7.669 10
1.941 -10.718 -7.695 10
2.695 -12.723 -8.227 10
3.365 -11.451 -7.965 10
3.546 -10.306 -6.686 10
2.07 -8.336 -6.095 10
-0.316 -1.055 -6.838 10
-1.465 3.411 -7.171 10
-1.776 4.707 -6.678 10
-1.503 3.151 -2.614 10
-0.836 0.508 2.223 10
-0.459 -0.748 6.577 10
0.034 -1.397 9.436 10
0.169 -2.033 10.027 10
-0.485 -1.795 9.782 10
-0.868 -0.685 8.451 10
-0.789 0.787 6.554 10
-0.581 2.088 4.692 10
0.114 2.939 2.697 10
1.283 3.972 0.747 10
1.534 6.118 -0.353 10
0.424 5.532 -0.016 10
-0.635 3.151 1.174 10
-0.623 0.311 1.901 10
-0.457 -1.254 2.392 9
-0.42 -2.387 2.394 10
-0.671 -2.88 2.586 10
-1.25 -2.903 3.422 11
-1.082 -2.897 3.916 9
-0.586 -3.297 5.067 10
0.144 -3.743 6.568 10
1.121 -3.058 6.687 10
1.922 -1.614 6.087 11
1.963 0.218 3.781 9
1.68 1.765 1.248 11
1.348 2.726 0.063 9
1.213 3.065 -0.511 10
1.075 2.854 -0.934 10
0.907 2.068 -1.401 10
0.868 1.172 -1.597 10
0.772 0.563 -2.058 10
0.609 -0.018 -2.679 10
0.126 -0.352 -4.73 11
-0.774 -0.437 -7.455 9
-1.007 -0.247 -6.14 10
-0.63 0.242 -2.863 10
-0.153 0.364 -0.405 10
0.094 -0.283 1.066 11
0.205 -1.013 1.131 9
0.322 -1.731 0.156 10
1.238 -2.014 -0.531 10
2.028 -1.546 -0.943 11
1.929 -0.926 -1.211 10
0.52 -1.109 -0.538 10
0.192 -1.024 0.368 10
1.363 -1.128 0.349 10
2.407 -1.429 0.038 10
3.089 -1.312 1.241 10
3.366 -1.301 2.47 10
3.693 -1.128 1.421 10
3.979 -0.705 0.141 10
4.037 0.158 -0.346 10
3.875 0.702 -0.165 10
3.703 0.709 0.799 10
2.893 0.035 1.589 10
0.656 -1.157 0.457 10
-2.046 -1.963 -4.682 10
-2.971 -2.663 -4.041 10
-2.872 -1.423 -1.06 10
-2.679 -0.557 0.071 10
-2.23 -1.346 -0.194 10
-2.007 -1.659 0.428 10
-1.824 -1.304 1.824 10
-1.435 -0.837 2.176 10
-1.205 -1.219 1.2 10
-1.041 -1.7 0.416 10
-1.213 -2.116 -0.314 10
-1.669 -2.611 -1.11 10
-2.467 -3.755 -2.292 10
-3.289 -5.155 -2.442 11
-3.719 -5.001 1.327 9
-3.502 -3.157 6.443 10
-3.953 -0.953 7.367 10
-4.678 1.684 5.027 10
-4.581 3.592 -2.628 10
-2.847 5.241 -8.356 10
-0.175 4.89 -6.71 10
1.462 4.823 -5.065 10
2.272 5.185 -4.222 10
2.192 5.313 -1.818 10
2.128 5.394 0.725 10
2.027 5.38 2.566 10
1.703 5.118 2.826 10
1.257 4.701 2.38 10
0.718 4.213 2.219 10
0.275 3.973 2.773 10
-0.019 4.326 3.004 10
-0.301 4.462 2.98 10
-0.495 4.386 2.164 10
-0.661 3.835 0.879 10
-0.802 3.142 -0.156 10
-1.049 2.543 -1.14 10
-1.323 2.099 -1.586 10
-1.648 1.967 -2.281 10
-2.086 2.158 -3.346 10
-2.558 2.459 -4.769 10
-2.596 2.136 -5.464 10
-2.258 0.388 -7.323 10
-0.352 -1.788 -7.366 10
1.872 -5.737 -5.974 10
3.693 -11.361 -5.187 10
4.625 -12.422 -6.841 10
4.49 -11.18 -9.733 10
3.196 -10.062 -7.596 10
0.411 -5.867 -5.208 10
-1.499 0.675 -4.756 10
-2.375 4.012 -4.349 10
-2.525 4.214 -3.475 10
-2.152 2.017 0.182 10
-1.557 0.376 5.275 10
-1.169 0.088 8.583 10
-0.509 0.088 9.75 10
-0.26 -0.101 10.792 10
-0.734 -0.392 10.6 10
-1.031 -0.75 8.687 10
-0.428 -1.64 5.801 10
0.562 -2.157 3.101 10
2.04 -1.95 0.722 10
1.948 1.459 1.313 10
1.305 3.847 2.346 10
0.985 4.876 3.24 10
0.602 3.733 2.778 10
-0.035 1.619 1.319 10
-0.583 0.38 0.567 10
-1.05 -0.649 0.062 10
-1.411 -1.506 0.332 10
-1.718 -1.743 0.634 10
-1.701 -2.0 1.304 10
-1.178 -2.584 2.63 10
-0.336 -2.955 4.858 10
0.671 -2.211 6.604 10
1.448 -0.421 6.616 10
1.726 1.542 5.084 10
1.751 2.879 2.903 10
1.481 2.97 0.631 10
1.178 2.63 -0.819 10
0.914 1.91 -1.479 10
0.736 1.038 -2.037 10
0.74 0.322 -2.514 10
0.675 -0.166 -3.039 10
0.073 -0.52 -6.786 10
-1.132 -0.925 -10.96 10
-1.174 -0.556 -6.864 10
-0.16 -0.13 -1.48 10
0.528 -0.134 1.511 10
0.88 -0.793 2.618 10
1.352 -1.524 2.822 10
1.949 -1.57 2.074 10
2.651 -1.257 0.944 10
3.067 -0.546 -0.304 10
2.338 0.189 -1.385 10
0.794 0.067 -1.902 10
0.404 -0.706 -1.737 10
1.441 -1.825 -0.831 10
2.46 -2.332 0.906 10
2.981 -1.961 1.772 10
3.295 -1.411 1.586 10
3.319 -0.865 1.143 10
3.194 -0.046 0.753 10
3.09 0.587 0.376 10
3.022 0.442 0.261 10
2.935 -0.368 1.01 10
1.918 -1.107 1.03 10
-0.592 -1.815 -2.278 10
-2.377 -2.47 -3.343 10
-2.699 -1.507 -1.716 10
-2.395 -0.383 -0.631 10
-2.069 -0.361 -0.507 10
-1.759 -0.98 -0.827 10
-1.902 -1.193 -0.046 10
-1.961 -0.866 1.828 10
-1.765 -0.444 2.188 10
-1.675 -0.968 0.9 10
-1.568 -1.664 -0.033 10
-1.652 -2.101 -0.711 10
-2.125 -2.434 -1.407 10
-2.878 -3.38 -2.249 10
-3.59 -4.335 -1.903 10
-3.713 -4.255 1.303 10
-3.463 -3.071 4.801 10
-3.711 -1.867 6.734 10
-3.969 0.189 6.828 10
-3.805 1.834 -0.06 10
-2.209 3.857 -6.501 10
-0.126 4.686 -7.988 10
1.678 4.649 -5.802 10
2.519 5.175 -3.696 10
2.706 5.623 -1.154 10
2.462 5.724 0.71 10
2.129 5.815 1.871 10
1.701 5.794 1.969 10
1.332 5.361 1.772 10
0.906 4.773 1.87 10
0.419 4.339 1.563 10
-0.01 4.026 1.605 10
-0.535 3.95 1.927 10
-0.938 3.719 1.398 10
-1.258 3.347 0.637 10
-1.46 3.09 0.108 10
-1.727 2.798 -0.677 10
-1.985 2.432 -1.566 10
-2.321 2.249 -2.668 10
-2.718 2.3 -4.039 10
-3.058 2.234 -5.117 10
-3.407 1.157 -6.485 10
-2.101 -0.199 -5.75 10
0.133 -2.049 -4.571 10
1.964 -6.085 -3.459 10
3.294 -11.527 -2.906 10
4.395 -12.202 -3.512 10
5.128 -10.981 -6.453 10
3.865 -9.883 -9.695 10
1.255 -4.956 -9.105 10
-0.266 1.538 -7.522 10
-1.076 5.099 -5.503 10
-1.175 5.494 -3.186 10
-0.057 4.151 2.407 10
0.732 2.84 4.761 10
0.607 2.133 5.896 10
0.063 1.541 7.108 10
-0.709 0.059 9.138 10
-1.828 -2.118 10.81 10
-2.877 -3.509 9.737 10
-2.34 -6.08 7.928 10
-0.209 -9.402 4.609 10
0.285 -6.798 2.985 10
0.618 -0.801 1.747 10
0.694 4.252 1.977 10
0.832 6.886 1.736 10
0.283 7.982 0.994 10
-0.063 5.718 0.438 10
-0.488 3.112 -0.105 10
-1.017 1.5 -0.198 10
-1.579 0.074 -0.032 10
-1.783 -1.019 0.384 10
-1.665 -1.891 0.88 10
-1.412 -2.615 1.732 10
-0.805 -3.259 2.506 10
0.016 -3.527 4.074 10
0.764 -3.011 5.356 10
1.256 -1.331 5.562 10
1.441 0.767 4.799 10
