# Accelerometer Data File
# Started @Wed Jul 20 22:05:41 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.156 -0.541 0.645 9
-0.08 -0.504 1.055 11
0.005 -0.169 -0.429 10
0.073 -0.058 -1.446 9
0.092 -0.19 -1.344 11
0.126 -0.317 -0.71 10
0.13 -0.277 -0.579 10
0.126 -0.085 -0.831 10
0.156 0.224 -0.963 10
0.166 0.451 -0.944 10
0.132 0.406 -0.755 9
0.076 0.15 -0.662 11
-0.068 -0.088 -0.553 9
-0.191 -0.183 -0.429 11
-0.353 -0.095 -0.412 10
-0.541 0.12 -0.327 9
-0.539 0.28 -0.295 11
-0.554 0.287 -0.256 10
-0.499 0.241 -0.248 10
-0.302 0.225 -0.352 10
-0.108 0.229 -0.645 9
-0.011 0.197 -0.994 11
-0.036 0.212 -1.119 9
-0.084 0.38 -1.11 11
-0.119 0.54 -0.921 10
-0.141 0.486 -0.597 9
-0.136 0.326 -0.218 10
-0.174 0.103 0.044 10
-0.173 0.033 0.143 11
-0.156 0.133 0.069 9
-0.132 0.24 -0.136 10
-0.015 0.354 -0.415 10
0.046 0.405 -0.572 10
0.007 0.39 -0.497 10
-0.096 0.342 -0.31 10
-0.199 0.325 -0.141 10
-0.205 0.413 0.045 10
-0.107 0.484 0.325 11
-0.105 0.229 0.404 11
-0.146 0.197 0.312 18
-0.278 0.35 0.083 10
-0.327 0.522 -0.037 11
-0.303 0.564 -0.068 9
-0.238 0.542 0.024 10
-0.102 0.505 0.194 10
-0.049 0.394 0.235 10
-0.044 0.26 0.263 10
-0.1 0.174 0.211 10
-0.28 0.182 0.19 10
-0.829 0.259 0.042 10
-0.953 0.345 0.098 10
-0.909 0.474 0.26 10
-0.775 0.409 0.355 10
-0.474 0.351 0.492 10
-0.219 0.273 0.822 10
0.017 0.151 1.3 10
0.248 -0.044 1.566 11
0.387 -0.281 1.754 9
0.478 -0.512 1.941 10
0.456 -0.702 1.729 10
0.444 -0.769 1.272 11
0.426 -0.805 0.774 9
0.323 -0.793 0.283 10
0.015 -0.714 -0.356 11
-0.193 -0.522 -0.838 9
-0.354 -0.262 -1.185 10
-0.491 -0.09 -1.515 10
-0.502 0.082 -1.725 10
-0.478 0.177 -1.828 10
-0.378 0.099 -1.447 10
-0.297 -0.091 -0.768 10
-0.276 -0.211 -0.174 10
-0.18 -0.302 0.299 10
0.036 -0.349 0.829 11
0.308 -0.418 1.333 9
0.544 -0.522 1.501 10
0.636 -0.703 1.247 10
0.598 -0.788 0.907 10
0.487 -0.7 0.704 11
0.309 -0.501 0.315 9
0.045 -0.347 -0.112 10
-0.131 -0.244 -0.403 10
-0.161 -0.176 -0.621 10
-0.076 -0.176 -0.8 10
-0.077 -0.21 -1.056 10
-0.164 -0.18 -1.097 10
-0.242 0.035 -0.599 10
-0.183 0.17 -0.626 10
-0.294 0.17 -0.865 10
-0.403 0.032 -0.787 10
-0.371 -0.056 -0.63 10
-0.325 -0.111 -0.498 10
-0.198 -0.1 -0.276 10
-0.023 -0.021 -0.085 10
0.151 0.11 -0.042 10
0.325 0.245 0.03 10
0.293 0.35 0.234 11
0.212 0.427 0.762 9
0.303 0.513 1.186 10
0.376 0.583 1.541 10
0.433 0.404 1.654 10
0.191 -0.144 0.808 11
0.319 -0.337 0.003 9
0.149 -0.355 -0.556 10
-0.227 -0.259 -1.07 10
-0.566 -0.112 -0.575 10
-0.777 -0.023 0.395 11
-0.682 0.228 0.39 9
-0.441 0.326 0.412 10
-0.388 0.147 0.181 10
-0.134 0.003 0.145 10
0.215 -0.048 -0.213 11
0.279 -0.13 -0.519 9
0.234 -0.099 -0.528 10
-0.125 -0.167 -0.07 10
-0.457 -0.357 0.273 10
-0.342 -0.52 0.452 10
0.113 -0.485 0.484 10
0.412 -0.962 0.85 11
0.362 -0.711 0.351 10
0.352 1.023 -1.045 9
-0.725 1.507 -0.587 10
-0.213 0.339 0.238 10
0.799 -0.418 1.309 10
1.236 -0.178 1.178 11
1.466 0.011 -0.034 10
1.465 -0.325 -0.28 9
1.155 -0.534 0.755 10
0.755 -0.058 1.542 10
0.835 0.111 1.499 11
1.139 -0.417 1.711 9
1.163 -0.815 1.894 11
1.038 -0.811 1.825 9
0.546 -0.635 1.03 10
-0.128 -0.39 1.384 11
-0.512 -0.067 0.78 10
-0.641 0.094 -0.176 9
-0.103 -0.216 -0.133 10
0.191 -0.074 -1.093 10
0.525 -0.161 -1.587 11
0.74 -0.162 -1.178 10
0.691 -0.267 -1.009 10
0.795 -0.119 -0.684 9
1.034 -0.116 -0.477 10
0.879 -0.259 -0.524 11
0.782 -0.018 -0.524 10
0.859 -0.344 -0.256 10
0.135 -0.576 -0.661 9
-0.36 0.041 -0.198 10
-0.143 -0.066 -0.135 11
-0.249 0.19 -0.958 9
-0.259 0.024 -1.172 11
-0.595 -0.089 -1.046 9
-0.647 -0.072 -0.864 10
-0.488 -0.427 -0.64 10
-0.413 -0.487 -0.515 11
-0.027 -0.197 0.035 10
-0.972 -1.039 -0.011 9
-0.711 -1.246 0.257 10
-0.58 -0.828 1.239 10
-0.375 0.202 2.184 11
-0.838 0.061 1.104 10
-0.056 -0.013 -0.178 10
0.397 -0.158 -1.005 10
0.151 0.046 -1.163 9
-0.105 0.214 -0.952 11
-0.043 0.218 -0.882 10
0.202 0.153 -0.906 10
0.363 0.129 -0.996 9
0.559 0.039 -0.492 10
0.512 -0.111 -0.132 11
0.133 -0.194 0.44 10
-0.146 -0.106 0.715 9
-0.201 -0.104 0.756 10
-0.215 -0.283 0.465 10
-0.185 -0.169 0.056 10
-0.063 -0.083 -0.216 11
-0.057 -0.126 -0.522 9
0.052 -0.088 -0.754 10
0.141 -0.061 -0.808 10
0.084 -0.055 -0.848 11
-0.165 -0.007 -0.573 10
-0.209 0.01 -0.55 9
-0.11 0.044 -0.737 10
0.055 0.005 -0.715 10
0.006 -0.046 -0.755 11
-0.114 0.026 -0.731 10
-0.154 0.118 -0.606 9
-0.018 0.132 -0.166 10
-0.059 0.093 -0.098 10
0.04 0.23 -0.028 10
0.269 0.371 0.215 11
0.492 0.351 0.108 10
0.443 0.169 -0.316 9
0.304 0.333 -0.586 10
0.299 0.369 -0.803 10
0.105 0.099 -0.74 10
-0.206 -0.117 -0.295 11
-0.694 0.067 0.388 9
-0.512 0.439 0.832 10
-0.246 0.447 0.895 11
-0.169 0.462 0.556 9
-0.273 0.701 0.181 10
-0.452 0.992 -0.172 10
-0.493 1.35 -0.146 10
-0.297 1.586 0.342 10
0.007 1.565 1.247 11
0.377 1.331 1.915 10
0.469 0.939 2.335 9
0.301 0.88 2.731 10
-0.082 1.119 2.398 10
-0.556 1.438 1.882 10
-0.716 1.536 1.504 11
-1.118 1.046 1.336 10
-0.903 1.088 1.918 9
-0.476 1.281 2.528 10
0.079 1.135 2.646 11
0.424 0.617 2.433 9
0.606 0.176 2.138 11
0.64 -0.048 1.476 9
0.628 -0.198 0.664 10
0.608 -0.308 -0.177 11
0.47 -0.441 -0.857 10
0.285 -0.543 -1.418 9
0.11 -0.592 -2.121 10
0.081 -0.74 -2.365 10
-0.064 -0.967 -2.543 10
-0.118 -1.215 -2.693 11
0.066 -1.49 -2.329 10
0.111 -1.677 -1.622 9
0.186 -1.622 -0.581 11
0.503 -1.554 -0.221 9
0.711 -1.812 -0.578 10
0.683 -1.976 -1.072 10
0.356 -1.83 -1.723 10
-0.152 -1.406 -2.49 10
-0.525 -1.032 -3.008 10
-0.886 -0.791 -3.035 10
-1.082 -0.583 -2.464 10
-1.232 -0.524 -1.442 10
-1.066 -0.429 -0.479 11
-0.675 -0.351 0.283 9
-0.271 -0.394 0.608 10
0.152 -0.587 0.754 10
0.36 -0.563 0.593 11
0.454 -0.412 0.223 10
0.589 -0.319 0.537 9
0.737 0.031 -0.636 10
0.922 0.097 -0.883 10
1.045 0.087 -0.674 10
1.199 0.277 -0.65 10
1.295 0.249 -0.757 10
1.165 -0.025 -0.328 10
1.126 -0.091 0.109 10
0.979 -0.186 0.624 10
0.778 0.082 0.605 10
0.364 0.427 0.406 10
-0.06 0.867 0.34 10
-0.39 1.392 0.306 10
-0.661 1.839 0.37 10
-0.776 2.293 0.686 10
-0.741 2.658 1.566 10
-0.46 2.953 2.4 10
-0.302 3.209 2.962 11
-0.082 3.121 3.329 9
0.149 2.852 3.263 10
0.246 2.679 2.523 11
0.247 2.583 1.366 9
0.102 2.437 0.359 10
-0.08 2.167 -0.573 11
-0.175 1.89 -1.205 9
-0.132 1.667 -1.162 11
0.036 1.431 -0.606 9
0.204 1.081 -0.054 11
0.262 0.637 0.347 9
0.201 0.047 0.648 10
0.103 -0.629 0.48 11
0.015 -1.187 0.139 9
-0.141 -1.516 -0.245 11
-0.359 -1.675 -0.505 9
-0.435 -1.714 -0.799 10
-0.504 -1.741 -1.227 10
-0.505 -1.799 -1.544 10
-0.472 -1.714 -1.622 11
-0.416 -1.594 -1.658 9
-0.383 -1.581 -1.38 11
-0.379 -1.509 -1.363 9
-0.238 -1.617 -1.054 10
-0.024 -1.722 -1.276 11
0.296 -1.748 -1.519 10
0.456 -1.772 -1.505 10
0.385 -1.784 -1.613 10
0.191 -1.657 -1.685 9
0.034 -1.423 -1.714 11
-0.132 -1.272 -1.577 9
-0.274 -1.127 -1.376 11
-0.393 -0.937 -1.213 9
-0.414 -0.8 -0.928 11
-0.373 -0.815 -0.697 9
-0.249 -0.759 -0.541 10
-0.06 -0.683 -0.487 10
0.143 -0.727 -0.404 11
0.361 -0.68 -0.493 10
0.42 -0.431 -0.443 9
0.378 -0.259 -0.399 10
0.297 -0.233 -0.359 10
0.121 -0.114 -0.332 11
0.014 0.034 -0.014 10
-0.202 0.229 0.452 9
-0.242 0.507 0.795 10
-0.201 0.612 1.077 10
-0.008 0.766 1.374 10
0.285 1.189 2.056 11
0.773 1.682 2.66 9
1.136 2.074 3.213 10
1.375 2.298 3.831 10
1.47 2.49 4.362 10
1.263 2.414 4.331 11
0.921 1.957 4.113 10
0.501 1.64 3.736 9
0.046 1.726 3.285 10
-0.397 1.786 2.586 10
-0.521 1.702 2.017 10
-0.409 1.567 1.677 10
-0.178 1.263 1.432 10
0.08 0.87 1.211 11
0.305 0.429 0.831 10
0.481 -0.242 0.455 10
0.579 -0.726 0.177 9
0.504 -0.998 -0.305 11
0.35 -1.269 -0.964 9
0.22 -1.392 -1.488 11
0.198 -1.253 -1.788 10
-0.01 -1.343 -1.971 9
-0.362 -1.579 -2.205 11
-0.585 -1.525 -2.096 10
-0.733 -1.312 -1.628 10
-0.746 -1.224 -1.327 10
-0.689 -1.144 -1.272 9
-0.62 -1.185 -1.533 11
-0.635 -1.618 -1.767 9
-0.632 -1.853 -2.056 11
-0.577 -1.754 -2.342 9
-0.339 -1.69 -2.133 11
-0.218 -1.564 -1.696 10
-0.3 -1.33 -1.647 10
-0.279 -0.99 -1.37 10
-0.38 -0.908 -0.905 9
-0.368 -0.938 -0.453 11
-0.21 -1.051 -0.675 10
-0.232 -0.877 -1.185 9
0.118 -0.85 -1.368 11
0.132 -0.92 -1.222 9
-0.019 -0.621 -1.031 11
-0.198 -0.283 -0.592 10
-0.669 -0.634 -0.136 10
-0.818 0.17 0.497 10
-1.141 1.066 1.387 9
-1.484 1.486 2.084 11
-1.266 1.32 1.367 9
-0.528 0.757 1.23 10
0.128 0.862 1.021 10
0.339 1.172 0.816 11
-0.306 1.365 1.527 10
-0.508 1.953 1.796 9
-0.19 2.343 2.393 11
-0.18 2.35 2.653 10
-0.265 2.184 2.155 9
-0.307 1.854 1.396 11
-0.285 1.686 0.809 9
0.07 1.853 0.305 11
0.408 2.021 0.008 10
0.746 2.0 0.274 9
0.99 1.688 0.841 10
1.064 1.071 1.36 10
0.888 0.559 1.879 11
0.713 0.167 2.079 9
0.478 -0.263 1.475 10
0.172 -0.624 0.664 10
-0.017 -0.812 -0.307 10
0.027 -0.92 -1.198 10
-0.104 -1.026 -1.708 10
-0.12 -1.036 -1.933 10
-0.039 -1.061 -1.93 10
-0.224 -1.205 -1.573 10
-0.254 -1.274 -1.51 10
-0.194 -1.466 -1.342 10
-0.235 -1.5 -1.346 10
-0.323 -1.384 -1.564 11
-0.67 -1.099 -1.339 9
-0.922 -0.705 -1.162 10
-0.95 -0.652 -1.097 10
-0.735 -0.802 -0.772 10
-0.523 -0.825 -0.454 11
-0.333 -0.648 -0.468 9
-0.325 -0.583 -0.775 10
-0.362 -0.55 -1.318 10
-0.403 -0.357 -1.41 10
-0.397 -0.123 -1.579 10
-0.366 -0.042 -1.585 11
-0.304 -0.029 -1.702 9
-0.256 -0.156 -1.549 10
-0.127 -0.252 -0.869 10
0.057 -0.304 0.019 10
0.25 -0.196 0.569 10
0.501 -0.314 0.986 11
0.692 -0.524 1.37 9
0.631 -0.463 1.224 10
0.447 -0.193 0.55 10
0.239 0.127 0.366 11
0.223 0.347 0.45 9
0.529 0.588 1.465 10
0.846 0.926 2.223 10
1.055 1.075 2.751 10
1.484 1.07 3.415 10
1.335 1.153 3.022 10
0.909 1.77 2.573 11
0.697 1.74 2.126 9
0.688 1.626 2.077 11
0.757 1.455 2.559 9
0.646 1.464 2.605 10
0.504 1.309 2.327 11
0.419 1.066 1.749 9
0.403 0.753 1.256 10
0.44 0.488 0.846 10
0.5 0.198 0.304 10
0.372 -0.131 -0.113 10
0.266 -0.403 -0.49 10
0.179 -0.63 -0.966 10
0.083 -0.911 -1.533 11
0.066 -1.294 -2.156 9
0.025 -1.596 -2.578 10
0.04 -1.703 -2.441 10
-0.317 -1.55 -2.309 10
-0.699 -1.507 -1.871 11
-0.948 -1.615 -2.227 9
-0.732 -1.514 -2.599 10
-0.676 -1.595 -2.511 10
-0.608 -1.392 -2.226 10
-0.142 -1.107 -2.055 11
0.336 -1.134 -1.591 9
0.303 -1.27 -1.509 10
0.238 -1.212 -1.143 10
0.111 -1.005 -1.218 10
0.039 -0.827 -1.648 10
-0.076 -0.959 -1.914 11
-0.215 -0.958 -2.11 9
-0.193 -0.802 -2.003 10
-0.096 -0.73 -1.82 10
-0.026 -0.606 -1.543 10
-0.032 -0.433 -1.026 11
-0.503 0.049 -0.114 10
-1.03 0.69 1.164 9
-1.358 1.13 1.97 10
-1.489 1.25 2.454 11
-1.237 1.676 2.88 9
-0.682 2.164 3.299 10
0.006 2.49 3.392 10
0.367 2.612 3.052 10
0.494 2.73 2.618 10
0.427 2.793 1.735 10
0.471 2.565 1.234 11
0.527 2.395 0.999 10
0.673 2.267 1.097 10
0.933 2.282 1.367 9
1.089 2.105 1.712 10
1.058 1.774 1.808 11
0.918 1.485 1.938 10
0.697 1.328 1.701 9
0.515 1.091 1.186 10
0.334 0.81 0.533 10
0.145 0.565 -0.218 11
-0.084 0.327 -0.816 9
-0.205 0.01 -1.148 10
-0.348 -0.386 -1.344 10
-0.468 -0.779 -1.58 10
-0.516 -1.097 -1.715 10
-0.516 -1.28 -1.897 11
-0.396 -1.411 -1.983 10
-0.278 -1.477 -2.129 10
-0.302 -1.475 -2.339 10
-0.427 -1.449 -2.484 10
-0.583 -1.433 -2.554 10
-0.593 -1.324 -2.394 9
-0.758 -1.235 -2.137 10
-0.88 -1.215 -1.941 11
-0.965 -1.153 -1.79 10
-1.127 -1.064 -1.378 9
-1.221 -0.957 -0.895 11
-1.142 -0.879 -0.478 9
-0.95 -0.782 -0.232 10
-0.648 -0.575 -0.123 11
-0.238 -0.517 -0.059 9
0.302 -0.457 -0.122 10
0.694 -0.359 -0.299 10
0.935 -0.315 -0.304 10
0.919 -0.249 -0.342 10
0.723 -0.181 -0.299 10
0.401 -0.197 -0.002 10
0.18 -0.134 0.273 10
0.257 -0.06 0.909 10
0.515 0.048 1.353 10
0.964 0.138 2.14 10
1.16 0.478 2.46 10
1.105 0.809 2.654 10
0.822 1.245 2.785 10
0.533 1.543 2.963 10
0.488 1.647 3.046 10
0.672 1.534 3.293 10
1.035 1.269 3.515 11
1.303 1.047 3.293 9
1.388 0.684 3.007 10
1.438 0.236 2.628 10
1.398 -0.192 2.141 10
1.25 -0.535 1.669 10
0.935 -0.688 1.14 10
0.609 -0.817 0.552 10
0.393 -0.882 -0.063 10
0.129 -0.897 -0.522 11
-0.081 -0.988 -1.133 9
-0.271 -1.096 -1.589 10
-0.201 -1.15 -1.62 10
-0.258 -1.061 -1.725 10
-0.284 -0.955 -1.776 10
-0.316 -0.877 -1.676 10
-0.5 -0.832 -1.681 10
-0.751 -0.818 -1.685 11
-1.012 -0.822 -1.603 9
-1.23 -0.809 -1.425 10
-1.253 -0.823 -1.343 10
-1.24 -0.965 -1.209 10
-1.159 -0.946 -1.251 10
-0.983 -0.894 -1.212 10
-0.678 -0.899 -1.117 10
-0.256 -0.939 -1.126 10
-0.076 -0.862 -1.237 10
0.121 -0.767 -1.364 10
0.281 -0.63 -1.4 11
0.227 -0.464 -1.372 9
0.032 -0.357 -1.183 10
-0.307 -0.131 -0.564 10
-0.586 0.131 0.008 10
-0.829 0.359 0.464 10
-0.832 0.754 0.935 10
-0.585 1.29 1.445 10
-0.07 1.782 1.869 10
0.272 2.216 1.984 10
0.366 2.718 1.777 10
0.338 3.205 1.521 10
0.364 3.384 1.18 11
0.336 3.382 0.82 9
0.337 3.362 0.514 11
0.372 3.224 0.221 9
0.361 3.048 0.053 10
0.454 2.726 0.056 10
0.641 2.212 0.369 11
0.655 1.819 0.953 9
0.503 1.413 1.659 10
0.194 0.927 2.234 10
-0.066 0.394 2.14 10
-0.197 -0.118 1.581 11
-0.315 -0.486 0.699 10
-0.37 -0.739 -0.24 9
-0.307 -1.035 -1.216 11
-0.173 -1.389 -2.137 9
-0.104 -1.681 -2.691 10
-0.145 -1.763 -3.016 10
-0.242 -1.75 -3.24 10
-0.287 -1.67 -3.261 10
-0.258 -1.615 -3.297 10
-0.138 -1.608 -3.045 10
0.022 -1.551 -2.792 11
0.123 -1.404 -2.547 9
0.136 -1.307 -2.267 10
-0.049 -1.193 -1.936 10
-0.233 -1.057 -1.657 10
-0.46 -0.977 -1.31 10
-0.569 -0.922 -0.86 11
-0.624 -0.787 -0.498 9
-0.691 -0.544 -0.19 10
-0.837 -0.369 0.018 10
-0.779 -0.263 0.163 11
-0.658 -0.125 0.129 9
-0.489 0.025 0.073 10
-0.233 0.1 0.143 10
-0.089 0.202 0.017 11
0.065 0.293 0.015 10
0.162 0.359 0.1 10
0.137 0.547 0.236 10
0.098 0.734 0.488 9
0.105 0.927 1.189 11
0.051 1.145 1.725 10
0.115 1.117 2.277 10
0.207 0.996 2.549 9
0.307 1.0 2.579 10
0.285 1.072 2.459 10
0.222 1.198 2.101 11
0.113 1.302 1.89 9
-0.087 1.499 1.607 11
-0.362 1.703 1.351 10
-0.542 1.843 1.449 10
-0.539 1.701 1.528 10
-0.261 1.204 1.634 9
0.118 0.764 1.668 10
0.347 0.636 1.648 10
0.476 0.417 1.431 10
0.558 0.126 1.124 11
0.623 -0.119 0.805 10
0.543 -0.339 0.406 10
0.454 -0.59 0.167 10
0.348 -0.712 -0.185 9
0.193 -0.83 -0.606 11
-0.05 -0.989 -1.019 9
-0.234 -0.993 -1.167 10
-0.392 -1.032 -1.352 11
-0.335 -1.196 -1.536 10
-0.241 -1.326 -1.796 9
-0.183 -1.314 -2.177 10
-0.087 -1.183 -2.467 11
-0.069 -1.211 -2.789 9
-0.011 -1.305 -2.769 10
-0.053 -1.235 -2.604 11
-0.116 -1.129 -2.258 9
-0.182 -1.093 -1.678 10
-0.259 -1.001 -1.364 10
-0.285 -0.901 -1.029 10
-0.204 -0.75 -0.771 10
-0.02 -0.675 -0.634 11
0.076 -0.642 -0.674 9
0.128 -0.664 -0.632 10
0.133 -0.632 -0.715 10
0.137 -0.586 -0.411 11
0.209 -0.502 0.034 9
0.257 -0.581 0.195 10
0.404 -0.609 0.339 10
0.45 -0.496 0.296 10
0.517 -0.352 0.344 10
0.68 -0.213 0.482 10
0.733 -0.226 0.494 11
0.711 -0.135 0.522 9
0.657 -0.078 0.668 10
0.488 0.067 0.877 10
0.319 0.707 1.281 10
0.631 1.265 2.075 10
1.37 1.561 2.893 10
2.043 1.784 3.172 10
2.123 2.028 3.683 11
1.618 2.471 4.004 9
0.568 2.741 3.681 10
-0.41 2.898 3.037 10
-1.076 3.134 2.673 10
-1.451 3.165 2.276 11
-1.581 2.875 1.98 9
-1.423 2.441 1.609 10
-1.014 1.809 1.621 10
-0.516 1.223 1.64 10
-0.016 0.643 1.424 11
0.312 -0.101 1.066 9
0.333 -0.806 0.356 10
0.118 -1.406 -0.722 11
-0.324 -1.705 -1.813 10
-0.757 -1.81 -2.709 10
-1.172 -1.879 -3.481 9
-1.503 -1.941 -3.779 11
-1.835 -1.842 -3.41 9
-1.953 -1.606 -2.741 10
-1.775 -1.575 -2.165 10
-1.486 -1.727 -1.897 11
-0.837 -1.951 -1.397 10
-0.219 -1.911 -1.223 9
0.112 -1.797 -1.687 10
0.204 -1.644 -1.871 10
0.098 -1.307 -2.055 11
-0.196 -0.961 -2.297 9
-0.46 -0.727 -2.223 10
-0.733 -0.525 -1.863 10
-0.936 -0.291 -1.4 10
-1.101 -0.038 -1.019 11
-1.128 0.146 -0.822 10
-1.041 0.192 -0.662 10
-0.748 0.259 -0.294 9
-0.388 0.491 -0.093 10
-0.056 0.675 -0.109 10
0.069 0.719 -0.107 10
-0.075 0.88 -0.174 10
-0.395 0.964 -0.061 10
-0.683 1.032 0.349 10
-1.002 1.101 1.021 10
-1.118 1.077 2.005 10
-0.756 0.917 2.925 11
-0.335 0.765 3.304 9
-0.448 1.051 3.017 10
-0.714 1.566 2.62 10
-0.642 1.789 2.341 10
0.343 1.739 2.486 11
1.783 1.41 3.143 9
3.199 0.786 3.578 11
3.991 0.182 3.643 9
3.807 -0.128 3.175 10
2.875 -0.184 2.469 10
1.682 -0.114 1.86 10
0.721 -0.086 1.252 10
0.399 -0.292 1.153 10
0.385 -0.427 1.382 10
0.605 -0.479 1.589 10
0.967 -0.56 1.74 10
1.172 -0.565 1.531 10
1.313 -0.706 0.896 11
1.216 -0.834 0.142 10
1.017 -0.811 -0.785 9
0.915 -0.704 -1.602 10
0.686 -0.702 -2.218 10
0.376 -0.761 -2.694 11
0.062 -0.771 -2.623 9
-0.236 -0.746 -2.352 10
-0.531 -0.775 -2.143 10
-0.737 -0.887 -1.816 11
-0.801 -0.919 -1.566 9
-0.704 -0.922 -1.357 11
-0.556 -1.01 -1.204 9
-0.388 -1.013 -1.101 10
-0.34 -0.972 -1.077 10
-0.41 -0.754 -1.116 11
-0.369 -0.549 -1.228 10
-0.401 -0.348 -1.459 10
-0.369 -0.14 -1.606 9
-0.169 0.019 -1.652 10
0.02 0.078 -1.513 10
0.268 0.07 -1.456 10
0.525 0.002 -1.285 10
0.783 -0.126 -0.837 10
0.843 -0.148 -0.564 11
0.707 -0.202 -0.344 10
0.558 -0.277 -0.085 9
0.287 -0.361 -0.137 10
-0.017 -0.428 -0.39 10
-0.334 -0.308 -0.618 10
-0.499 -0.234 -0.755 10
-0.587 -0.254 -0.74 11
-0.493 -0.185 -0.545 9
-0.427 -0.132 -0.352 10
-0.384 -0.11 -0.076 10
-0.328 -0.082 0.207 11
-0.183 -0.16 0.479 9
-0.113 -0.144 0.552 10
-0.205 -0.06 0.514 10
-0.297 0.031 0.23 10
-0.396 0.192 0.026 11
-0.495 0.379 -0.105 10
-0.609 0.462 -0.302 9
-0.574 0.605 -0.185 10
-0.404 0.674 -0.072 10
-0.303 0.598 0.296 10
-0.135 0.538 0.465 11
-0.199 0.519 0.686 10
-0.171 0.596 0.686 9
-0.205 0.674 0.393 10
-0.297 0.857 0.009 10
-0.388 0.918 -0.387 10
-0.409 0.877 -0.349 11
-0.316 0.997 -0.159 9
-0.026 1.009 0.417 10
0.398 1.003 0.883 10
0.867 0.773 1.493 11
1.133 0.334 1.62 9
1.278 -0.112 1.837 10
1.34 -0.454 1.989 10
1.301 -0.599 1.747 10
1.007 -0.789 1.426 10
0.587 -0.744 0.93 10
0.408 -0.773 0.733 11
0.333 -0.799 0.505 9
0.394 -0.823 0.67 10
0.432 -0.697 1.137 10
0.492 -0.645 1.153 10
0.521 -0.718 1.029 10
0.65 -0.638 0.702 11
0.705 -0.47 0.209 9
0.695 -0.337 -0.337 10
0.608 -0.14 -0.941 10
0.504 0.037 -1.209 11
0.333 0.197 -1.2 9
0.162 0.35 -1.123 10
-0.112 0.341 -1.295 10
-0.359 0.212 -1.114 10
-0.625 0.19 -0.856 10
-0.64 0.033 -0.925 11
-0.654 -0.202 -1.134 9
-0.623 -0.302 -1.366 10
-0.621 -0.246 -1.677 10
-0.671 -0.221 -1.906 10
-0.759 -0.208 -1.965 11
-0.717 -0.152 -1.915 9
-0.654 -0.223 -1.879 11
-0.451 -0.304 -1.76 9
-0.302 -0.455 -1.334 10
-0.125 -0.659 -0.899 11
0.197 -0.774 -0.068 10
0.453 -0.611 0.274 10
0.45 -0.61 0.497 10
0.293 -0.687 0.447 9
0.109 -0.609 0.333 11
