# Accelerometer Data File
# Started @Mon Jul 18 22:21:11 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-2.149 0.809 0.424 10
-2.193 0.719 0.459 10
-1.861 0.19 0.594 10
-1.443 -0.707 0.483 10
-1.221 -1.283 0.168 10
-1.228 -1.241 0.056 10
-1.898 -1.004 -0.043 10
-2.829 -0.404 -0.091 10
-3.356 0.411 -0.116 10
-3.512 1.051 -0.027 10
-3.436 1.36 0.052 10
-3.118 1.301 0.142 10
-2.617 0.912 0.145 10
-2.165 0.554 0.096 10
-1.708 0.386 0.06 10
-1.27 0.27 0.054 10
-0.962 0.14 -0.002 10
-0.667 -0.063 -0.071 10
-0.299 -0.367 -0.055 10
0.066 -0.735 -0.075 10
0.387 -1.075 -0.102 10
0.797 -1.39 -0.1 10
1.122 -1.673 -0.108 10
1.303 -1.799 -0.131 10
1.379 -1.697 -0.144 10
1.25 -1.294 -0.069 10
0.978 -0.691 -0.01 10
0.682 0.032 -0.009 10
0.493 0.572 0.008 10
0.358 0.868 -0.035 10
0.374 1.049 -0.109 10
0.379 1.116 -0.227 10
0.496 0.97 -0.222 10
0.705 0.683 -0.251 10
0.988 0.399 -0.235 10
1.156 0.265 -0.142 14
1.248 0.229 -0.016 6
1.356 0.215 0.14 10
1.401 0.194 0.178 10
1.459 0.088 0.237 10
1.494 -0.135 0.248 10
1.551 -0.389 0.189 10
1.603 -0.583 0.118 10
1.572 -0.645 -0.031 10
1.423 -0.486 -0.14 10
1.229 -0.204 -0.195 10
0.882 0.177 -0.123 10
0.527 0.633 -0.025 10
0.19 1.027 -0.022 10
-0.113 1.329 -0.029 10
-0.403 1.575 -0.103 10
-0.708 1.806 -0.067 10
-1.033 1.97 -0.06 10
-1.223 2.057 0.005 10
-1.29 2.076 0.03 10
-1.359 2.014 0.027 10
-1.447 2.003 0.0 10
-1.389 2.113 -0.155 10
-1.017 2.143 -0.338 10
-0.571 2.015 -0.502 10
-0.134 1.761 -0.625 10
0.206 1.551 -0.898 10
0.366 1.568 -1.343 10
0.485 1.764 -1.691 10
0.453 1.847 -1.789 10
0.511 1.662 -1.765 10
0.667 1.401 -1.761 10
0.626 1.321 -1.74 10
0.529 1.422 -1.428 10
0.476 1.452 -0.94 10
0.618 1.126 -0.467 10
0.927 0.582 -0.196 10
1.187 0.136 -0.125 10
1.551 -0.101 -0.173 10
2.267 -0.117 -0.164 10
3.333 -0.019 -0.044 10
3.611 0.008 0.39 10
2.897 0.05 1.17 10
2.409 0.106 1.906 10
2.616 0.129 2.052 10
3.415 -0.072 1.898 10
4.073 -0.617 1.614 10
4.036 -1.219 1.34 10
3.693 -1.683 1.085 10
3.28 -2.256 0.865 10
3.064 -2.952 0.632 10
2.68 -3.665 0.5 10
1.955 -4.178 0.562 10
1.251 -4.441 0.954 10
0.583 -4.635 1.53 10
-0.103 -4.809 1.938 10
-0.679 -4.906 1.959 10
-0.973 -4.837 1.755 10
-1.246 -4.603 1.45 10
-1.648 -4.117 1.219 10
-2.043 -3.455 1.114 10
-2.511 -2.722 1.14 10
-2.949 -1.984 1.156 10
-3.24 -1.364 1.074 10
-3.459 -0.865 0.915 10
-3.579 -0.485 0.824 10
-3.643 -0.161 0.638 10
-3.667 0.147 0.462 10
-3.731 0.451 0.355 10
-3.703 0.682 0.259 10
-3.625 0.777 0.147 10
-3.728 0.975 0.064 10
-3.778 1.205 -0.002 10
-3.589 1.283 -0.054 10
-3.222 1.06 -0.109 10
-2.848 0.669 -0.339 10
-2.554 0.318 -0.598 10
-2.454 0.174 -0.866 10
-2.459 0.295 -0.995 10
-2.497 0.489 -0.981 10
-2.523 0.595 -0.9 10
-2.478 0.631 -0.819 10
-2.368 0.524 -0.823 10
-2.234 0.472 -0.861 10
-2.063 0.442 -0.818 10
-1.753 0.432 -0.788 10
-1.371 0.354 -0.778 10
-1.018 0.267 -0.778 10
-0.692 0.249 -0.812 10
-0.295 0.371 -0.826 10
0.225 0.428 -0.769 10
0.909 0.291 -0.563 10
1.628 0.029 -0.455 10
2.275 -0.223 -0.435 10
2.746 -0.382 -0.426 10
3.057 -0.395 -0.444 10
3.286 -0.338 -0.416 10
3.475 -0.33 -0.375 10
3.627 -0.366 -0.398 10
3.652 -0.338 -0.418 10
3.588 -0.218 -0.428 10
3.419 -0.076 -0.402 10
3.207 0.052 -0.405 10
3.05 0.141 -0.416 10
2.96 0.187 -0.426 10
2.819 0.134 -0.384 10
2.735 0.043 -0.285 10
2.729 -0.072 -0.239 10
2.689 -0.134 -0.267 10
2.308 -0.043 -0.335 10
1.836 0.064 -0.413 10
1.299 0.187 -0.588 10
0.652 0.375 -0.77 10
0.026 0.596 -0.891 10
-0.613 0.829 -0.88 10
-1.233 1.022 -0.8 10
-1.825 1.256 -0.668 10
-2.297 1.51 -0.515 10
-2.714 1.738 -0.326 10
-3.08 1.952 -0.207 10
-3.341 2.144 -0.195 10
-3.498 2.326 -0.175 10
-3.502 2.464 -0.166 10
-3.47 2.528 -0.176 10
-3.287 2.525 -0.201 10
-2.898 2.48 -0.302 10
-2.505 2.335 -0.461 10
-2.254 2.248 -0.553 10
-1.968 2.204 -0.541 10
-1.556 2.173 -0.573 10
-1.099 2.085 -0.55 10
-0.627 1.885 -0.503 10
-0.03 1.559 -0.367 10
0.61 1.179 -0.244 10
1.066 0.845 -0.176 10
1.373 0.554 -0.098 10
1.615 0.352 -0.011 10
1.816 0.265 0.127 10
1.961 0.23 0.304 10
2.05 0.164 0.48 10
2.112 0.035 0.622 10
2.237 -0.123 0.715 10
2.384 -0.326 0.755 10
2.507 -0.552 0.792 10
2.584 -0.772 0.799 10
2.653 -0.997 0.814 10
2.629 -1.199 0.887 10
2.28 -1.363 1.049 10
2.061 -1.528 1.564 10
1.932 -1.781 2.089 10
1.661 -1.982 2.466 10
1.271 -1.956 2.495 10
0.739 -1.622 2.185 10
0.199 -1.115 1.777 10
0.024 -0.702 1.392 10
0.401 -0.597 1.089 10
0.783 -0.753 0.636 10
1.368 -1.238 0.27 10
1.671 -1.674 -0.075 10
1.711 -1.972 -0.334 10
1.635 -2.008 -0.456 10
1.376 -1.703 -0.54 10
1.032 -1.171 -0.486 10
0.67 -0.683 -0.377 10
0.249 -0.322 -0.296 10
-0.214 0.011 -0.24 10
-0.675 0.346 -0.242 10
-1.065 0.648 -0.209 10
-1.432 0.859 -0.231 10
-1.78 0.997 -0.277 10
-2.223 1.138 -0.292 10
-2.69 1.231 -0.263 10
-2.947 1.255 -0.237 10
-3.091 1.181 -0.196 10
-3.187 1.071 -0.107 10
-3.222 0.904 -0.002 10
-3.158 0.701 0.066 10
-3.032 0.424 0.129 10
-2.858 0.063 0.159 10
-2.719 -0.339 0.221 10
-2.559 -0.684 0.336 10
-2.38 -0.986 0.492 10
-2.237 -1.198 0.65 10
-2.065 -1.363 0.818 10
-1.807 -1.58 0.856 10
-1.368 -1.93 0.917 10
-0.955 -2.185 1.032 10
-0.653 -2.165 1.041 10
-0.415 -2.0 0.851 10
-0.132 -1.8 0.593 10
0.07 -1.62 0.422 10
0.287 -1.501 0.311 10
0.56 -1.437 0.254 10
0.978 -1.466 0.142 10
1.38 -1.578 -0.052 10
1.69 -1.713 -0.288 10
1.926 -1.783 -0.483 10
1.906 -1.76 -0.651 10
1.698 -1.532 -0.741 10
1.416 -1.146 -0.675 10
1.249 -0.756 -0.487 10
1.115 -0.499 -0.326 10
0.831 -0.199 -0.268 10
0.317 0.216 -0.327 10
-0.145 0.686 -0.32 10
-0.509 1.169 -0.064 10
-0.622 1.466 0.166 10
-0.56 1.492 0.296 10
-0.375 1.265 0.421 10
-0.216 0.949 0.465 10
-0.117 0.673 0.522 10
-0.019 0.485 0.59 10
0.137 0.393 0.686 10
0.33 0.354 0.695 10
0.357 0.422 0.574 10
0.313 0.509 0.379 10
0.247 0.665 0.143 10
0.188 0.917 -0.095 10
0.074 1.248 -0.344 10
-0.018 1.554 -0.585 10
-0.034 1.786 -0.82 10
-0.048 2.013 -1.1 10
-0.129 2.199 -1.36 10
-0.383 2.358 -1.526 10
-0.733 2.536 -1.632 10
-0.987 2.696 -1.71 10
-1.147 2.737 -1.72 10
-1.179 2.627 -1.729 10
-1.224 2.416 -1.72 10
-1.214 2.192 -1.617 10
-1.161 1.903 -1.515 10
-0.994 1.566 -1.381 10
-0.653 1.203 -1.226 10
-0.277 0.85 -1.129 10
0.068 0.558 -0.99 10
0.389 0.39 -0.796 10
0.626 0.273 -0.596 10
0.908 0.048 -0.416 10
1.179 -0.18 -0.227 10
1.406 -0.326 -0.058 10
1.645 -0.388 0.102 10
1.799 -0.461 0.221 10
1.981 -0.57 0.319 10
2.266 -0.746 0.322 10
2.539 -0.973 0.29 10
2.69 -1.169 0.295 10
2.774 -1.259 0.317 10
2.85 -1.305 0.38 10
2.738 -1.287 0.446 10
2.593 -1.278 0.573 10
2.48 -1.392 0.697 10
2.241 -1.546 0.757 10
1.861 -1.512 0.741 10
1.408 -1.145 0.753 10
0.966 -0.651 0.721 10
0.516 -0.155 0.666 10
0.223 0.265 0.642 10
0.304 0.428 0.682 10
0.946 0.29 0.622 10
1.609 -0.091 0.405 10
1.914 -0.505 0.218 10
1.998 -0.799 0.204 10
2.005 -0.917 0.141 10
1.805 -0.903 0.092 10
1.305 -0.752 0.143 10
0.666 -0.548 0.31 10
0.1 -0.329 0.468 10
-0.427 -0.115 0.603 10
-0.901 0.059 0.594 10
-1.311 0.243 0.569 10
-1.74 0.399 0.512 10
-2.092 0.532 0.461 10
-2.382 0.548 0.441 10
-2.67 0.562 0.422 10
-2.937 0.618 0.423 10
-3.117 0.685 0.398 10
-3.262 0.685 0.375 10
-3.358 0.651 0.39 10
-3.359 0.534 0.402 10
-3.264 0.352 0.362 10
-3.127 0.092 0.36 10
-2.935 -0.192 0.324 10
-2.745 -0.466 0.292 10
-2.6 -0.66 0.185 10
-2.486 -0.749 0.14 10
-2.496 -0.7 0.135 10
-2.471 -0.665 0.165 10
-2.336 -0.796 0.183 10
-2.136 -0.941 0.087 10
-1.854 -1.028 -0.025 10
-1.522 -1.046 -0.048 10
-1.232 -1.044 -0.034 10
-0.807 -1.052 -0.005 10
-0.114 -1.162 0.003 10
0.569 -1.46 -0.005 10
1.055 -1.727 -0.03 10
1.432 -1.908 -0.001 10
1.711 -1.984 -0.061 10
1.755 -1.932 -0.15 10
1.649 -1.722 -0.195 10
1.475 -1.42 -0.15 10
1.362 -1.123 0.019 10
1.381 -0.916 0.216 10
1.251 -0.738 0.289 10
1.006 -0.518 0.277 10
0.784 -0.233 0.37 10
0.749 -0.055 0.488 10
0.812 -0.041 0.517 10
0.92 -0.114 0.491 10
1.001 -0.197 0.442 10
1.073 -0.229 0.415 10
1.224 -0.258 0.322 10
1.265 -0.31 0.126 10
1.13 -0.218 -0.058 10
0.983 -0.024 -0.199 10
0.858 0.236 -0.257 10
0.738 0.471 -0.343 10
0.569 0.743 -0.481 10
0.323 1.091 -0.683 10
0.101 1.464 -0.804 10
-0.046 1.757 -0.939 10
-0.257 1.961 -1.061 10
-0.61 2.161 -1.118 10
-0.963 2.385 -1.196 10
-1.289 2.603 -1.214 10
-1.591 2.748 -1.196 10
-1.751 2.783 -1.154 10
-1.757 2.66 -1.133 10
-1.822 2.446 -1.106 10
-1.89 2.21 -1.056 10
-1.813 2.032 -0.976 10
-1.666 1.854 -0.956 10
-1.362 1.677 -0.835 10
-0.872 1.449 -0.673 10
-0.561 1.33 -0.606 10
-0.237 1.283 -0.39 10
0.251 1.189 -0.17 10
0.631 1.01 0.053 10
0.887 0.797 0.151 10
1.194 0.614 0.162 10
1.325 0.527 0.111 10
1.382 0.612 0.169 10
1.433 0.749 0.272 10
1.523 0.751 0.392 10
1.672 0.59 0.525 10
1.918 0.35 0.627 10
2.045 0.125 0.685 10
2.091 -0.007 0.755 10
2.183 -0.075 0.774 10
2.258 -0.162 0.774 10
2.299 -0.25 0.731 10
2.259 -0.311 0.727 10
2.249 -0.357 0.766 10
2.274 -0.416 0.776 10
2.322 -0.426 0.784 10
2.34 -0.427 0.714 10
2.2 -0.281 0.6 10
2.049 -0.028 0.54 10
1.793 0.267 0.451 10
1.579 0.619 0.337 10
1.542 0.885 0.157 10
1.775 0.831 -0.065 10
2.201 0.411 -0.3 10
2.636 -0.146 -0.459 10
2.838 -0.666 -0.568 10
2.528 -1.013 -0.632 10
1.905 -1.084 -0.577 10
1.223 -1.001 -0.502 10
0.463 -0.918 -0.349 10
-0.341 -0.973 -0.124 10
-0.971 -1.117 0.111 10
-1.58 -1.143 0.247 10
-2.034 -1.08 0.446 10
-2.408 -0.955 0.617 10
-2.771 -0.851 0.736 10
-3.062 -0.749 0.74 10
-3.299 -0.656 0.744 10
-3.547 -0.53 0.686 10
-3.744 -0.365 0.644 10
-3.869 -0.199 0.579 10
-3.904 -0.102 0.521 10
-3.833 -0.057 0.495 10
-3.751 -0.069 0.463 10
-3.635 -0.148 0.459 10
-3.426 -0.305 0.439 10
-3.161 -0.499 0.361 10
-2.914 -0.656 0.282 10
-2.726 -0.78 0.167 10
-2.539 -0.909 0.081 10
-2.303 -1.025 0.004 10
-2.029 -1.138 -0.064 10
-1.792 -1.205 -0.196 10
-1.518 -1.196 -0.305 10
-1.237 -1.189 -0.395 10
-0.915 -1.173 -0.459 10
-0.401 -1.176 -0.543 10
0.078 -1.214 -0.6 10
0.467 -1.265 -0.54 10
0.946 -1.388 -0.434 10
1.316 -1.551 -0.451 10
1.633 -1.663 -0.69 10
1.995 -1.79 -0.828 10
2.218 -1.938 -0.737 10
2.143 -1.805 -0.637 10
1.937 -1.254 -0.582 10
1.804 -0.706 -0.386 10
1.658 -0.411 -0.089 10
1.466 -0.189 0.014 10
1.285 0.01 -0.038 10
0.932 0.155 -0.008 10
0.649 0.304 0.035 10
0.55 0.308 0.203 10
0.564 0.173 0.416 10
0.525 0.001 0.555 10
0.463 -0.119 0.655 10
0.486 -0.202 0.701 10
0.636 -0.319 0.778 10
0.701 -0.391 0.803 10
0.579 -0.266 0.757 10
0.47 0.01 0.742 10
0.414 0.302 0.702 10
0.459 0.504 0.52 10
0.353 0.695 0.261 10
0.197 0.936 -0.014 10
0.013 1.187 -0.254 10
-0.211 1.422 -0.444 10
-0.457 1.616 -0.624 10
-0.713 1.833 -0.777 10
-1.004 2.072 -0.889 10
-1.257 2.227 -0.903 10
-1.519 2.289 -0.89 10
-1.746 2.275 -0.827 10
-1.942 2.263 -0.805 10
-2.093 2.278 -0.776 10
-2.107 2.257 -0.716 10
-1.879 2.152 -0.644 10
-1.562 1.937 -0.588 10
-1.19 1.795 -0.529 10
-0.744 1.624 -0.399 10
-0.359 1.539 -0.324 10
0.09 1.463 -0.188 10
0.589 1.29 -0.101 10
0.952 1.092 -0.065 10
1.254 0.871 -0.084 10
1.525 0.663 -0.213 10
1.726 0.511 -0.347 10
1.82 0.399 -0.468 10
1.828 0.351 -0.55 10
1.791 0.29 -0.512 10
1.897 0.192 -0.461 10
2.017 -0.051 -0.423 10
2.229 -0.347 -0.381 10
2.592 -0.674 -0.326 10
2.919 -0.909 -0.362 10
3.136 -1.016 -0.446 10
3.184 -1.087 -0.505 10
2.943 -1.073 -0.549 10
2.718 -1.121 -0.4 10
2.817 -1.31 -0.17 10
2.604 -1.446 -0.032 10
2.18 -1.422 0.272 10
1.746 -1.271 0.581 10
1.356 -0.972 0.798 10
0.867 -0.676 0.839 10
0.298 -0.298 0.772 10
-0.274 0.11 0.704 10
-0.523 0.297 0.685 10
-0.367 0.026 0.651 10
-0.132 -0.545 0.525 10
-0.015 -1.162 0.318 10
0.028 -1.563 0.182 10
-0.12 -1.665 0.0 10
-0.323 -1.499 -0.042 10
-0.636 -1.271 0.091 10
-1.141 -1.058 0.34 10
-1.535 -0.857 0.547 10
-1.787 -0.634 0.562 10
-1.996 -0.406 0.531 10
-2.27 -0.176 0.392 10
-2.509 0.073 0.43 10
-2.732 0.23 0.792 10
-2.898 0.457 0.842 10
-2.953 0.687 0.698 10
-2.942 0.773 0.688 10
-2.932 0.756 0.68 10
-2.941 0.698 0.594 10
-2.922 0.654 0.431 10
-2.828 0.649 0.302 10
-2.675 0.601 0.28 10
-2.493 0.489 0.235 10
-2.287 0.294 0.151 10
-2.007 0.092 0.11 10
-1.651 -0.106 0.073 10
-1.279 -0.345 0.049 10
-0.961 -0.578 0.044 10
-0.598 -0.744 -0.037 10
-0.219 -0.894 -0.085 10
0.138 -1.046 -0.18 10
0.564 -1.251 -0.274 10
1.093 -1.471 -0.324 10
1.734 -1.789 -0.378 10
2.276 -2.067 -0.478 10
2.574 -2.153 -0.628 10
2.532 -2.067 -0.729 10
2.21 -1.921 -0.682 10
1.73 -1.798 -0.579 10
1.264 -1.687 -0.487 10
0.87 -1.596 -0.386 10
0.413 -1.522 -0.227 10
-0.093 -1.353 -0.092 10
-0.635 -1.054 0.028 10
-1.08 -0.767 0.172 10
-1.429 -0.501 0.292 10
-1.786 -0.132 0.392 10
-2.133 0.311 0.439 10
-2.351 0.849 0.516 10
-2.305 1.307 0.559 10
-1.954 1.599 0.477 10
-1.207 1.68 0.3 10
-0.362 1.547 -0.117 10
0.613 1.176 -0.346 10
1.448 0.593 -0.217 10
1.923 -0.025 0.097 10
2.067 -0.247 0.07 10
2.085 0.001 -0.281 10
2.066 0.397 -0.511 10
1.971 0.642 -0.46 10
1.783 0.698 -0.431 10
1.484 0.775 -0.526 10
1.137 1.042 -0.585 10
0.773 1.421 -0.475 10
0.437 1.882 -0.307 10
0.1 2.297 -0.181 10
-0.15 2.627 -0.215 10
-0.238 2.839 -0.211 10
-0.249 2.986 -0.207 10
-0.207 3.084 -0.177 10
-0.031 3.172 -0.134 10
0.187 3.225 -0.12 10
0.289 3.187 -0.108 10
0.329 2.989 -0.14 10
0.382 2.621 -0.178 10
0.37 2.049 -0.108 10
0.419 1.464 -0.141 10
0.446 0.93 -0.187 10
0.358 0.509 -0.203 10
0.348 0.2 -0.269 10
0.27 0.0 -0.336 10
0.097 -0.121 -0.303 10
-0.024 -0.1 -0.16 10
-0.142 0.012 -0.067 10
-0.24 0.097 0.094 10
-0.19 0.182 0.18 10
-0.016 0.224 0.101 10
0.329 0.176 -0.011 10
0.667 0.072 -0.131 10
0.807 0.013 -0.282 10
0.821 0.081 -0.383 10
0.799 0.236 -0.465 10
0.728 0.437 -0.522 10
0.681 0.669 -0.418 10
0.734 0.697 -0.221 10
0.85 0.386 0.042 10
0.989 -0.066 0.244 10
1.019 -0.361 0.392 10
0.909 -0.35 0.517 10
0.783 -0.152 0.758 10
0.912 0.018 1.07 10
1.243 -0.061 1.428 10
1.739 -0.477 1.966 10
2.229 -1.101 2.425 10
2.868 -1.732 2.742 10
3.141 -2.395 2.356 10
2.93 -3.147 1.078 10
2.448 -3.884 -0.245 10
1.703 -4.168 -0.91 10
0.886 -3.725 -1.284 10
0.039 -2.827 -1.888 10
-0.765 -1.768 -2.759 10
-1.016 -0.712 -2.475 10
-1.277 0.186 -1.702 10
-1.804 0.098 -2.1 10
-2.227 -0.29 -2.649 10
-2.401 -0.261 -2.461 10
-2.35 0.049 -1.888 10
-2.287 0.311 -1.233 10
-2.309 0.349 -0.576 10
-2.44 0.262 0.033 10
-2.609 0.193 0.434 10
-2.797 0.061 0.641 10
-2.991 -0.065 0.62 10
-3.157 -0.153 0.472 10
-3.238 -0.284 0.355 10
-3.207 -0.531 0.346 10
-3.291 -0.668 0.397 10
-3.204 -0.722 0.452 10
-2.875 -0.865 0.623 10
-2.518 -0.985 0.776 10
-2.137 -1.111 0.845 10
-1.82 -1.353 0.993 10
-1.586 -1.614 1.143 10
-1.402 -1.944 1.158 10
-1.244 -2.137 1.103 10
-1.102 -2.286 1.044 10
-0.811 -2.6 1.095 10
-0.368 -3.193 1.227 10
0.228 -3.762 1.294 10
0.843 -4.247 1.207 10
1.25 -4.633 1.224 10
1.211 -4.299 1.231 10
1.09 -3.352 1.246 10
0.929 -2.267 1.388 10
0.759 -1.324 1.353 10
0.915 -0.537 1.071 10
1.1 0.128 0.335 10
1.291 0.632 -0.723 10
1.697 0.871 -1.599 10
2.199 0.913 -2.232 10
2.246 0.899 -2.733 10
1.711 1.024 -2.951 10
1.557 1.284 -2.802 10
1.531 1.449 -2.643 10
1.257 1.485 -2.154 10
0.95 1.483 -1.447 10
0.821 1.481 -0.803 10
0.825 1.341 -0.412 10
1.027 1.018 -0.388 10
1.114 0.812 -0.608 10
0.821 0.903 -0.754 10
0.506 1.106 -0.696 10
0.076 1.332 -0.678 10
-0.353 1.586 -0.636 10
-0.765 1.902 -0.495 10
-1.068 2.168 -0.23 10
-1.289 2.391 0.034 10
-1.401 2.591 0.254 10
-1.597 2.841 0.393 10
-1.843 3.186 0.422 10
-2.003 3.531 0.337 10
-1.889 3.747 0.114 10
-1.536 3.613 -0.164 10
-0.986 3.131 -0.492 10
-0.422 2.534 -0.857 10
-0.018 2.125 -1.193 10
0.19 1.921 -1.281 10
0.292 1.781 -1.075 10
0.409 1.68 -0.804 10
0.627 1.495 -0.568 10
0.917 1.181 -0.399 10
1.231 0.805 -0.256 10
1.504 0.578 -0.161 10
1.664 0.322 -0.024 10
1.765 -0.029 0.106 10
1.752 -0.534 0.234 10
1.775 -0.834 0.288 10
1.847 -0.914 0.095 10
2.438 -1.133 -0.31 10
3.082 -1.666 -0.813 10
3.265 -2.18 -1.318 10
3.042 -2.436 -1.548 10
2.548 -2.132 -1.445 10
2.052 -1.566 -1.085 10
1.743 -1.332 -0.778 10
1.483 -1.595 -0.718 10
1.11 -1.875 -0.611 10
0.904 -1.739 -0.248 10
0.762 -1.134 0.198 10
0.401 -0.417 0.816 10
0.12 0.244 1.631 10
-0.029 0.806 2.269 10
0.033 0.863 2.663 10
0.125 0.44 2.638 10
0.06 -0.154 2.245 10
0.063 -0.613 1.753 10
0.126 -0.801 1.362 10
0.173 -0.807 1.097 10
0.208 -0.873 0.952 10
0.239 -0.95 0.874 10
0.12 -0.967 0.839 10
-0.098 -0.87 0.953 10
-0.33 -0.757 1.03 10
-0.607 -0.595 1.039 10
-0.986 -0.294 0.969 10
-1.456 -0.075 0.855 10
-1.827 0.156 0.77 10
-2.222 0.399 0.624 10
-2.483 0.514 0.527 10
-2.639 0.505 0.543 10
-2.78 0.455 0.506 10
-2.813 0.366 0.541 10
-2.764 0.192 0.599 10
-2.669 -0.042 0.651 10
-2.565 -0.193 0.612 10
-2.473 -0.225 0.508 10
-2.268 -0.28 0.483 10
-1.998 -0.433 0.478 10
-1.807 -0.614 0.361 10
-1.652 -0.777 0.273 10
-1.513 -0.914 0.254 10
-1.146 -1.142 0.298 10
-0.816 -1.372 0.285 10
-0.519 -1.571 0.222 10
-0.277 -1.742 0.252 10
-0.034 -2.007 0.373 10
0.193 -2.366 0.465 10
0.277 -2.664 0.341 10
0.258 -2.846 0.186 10
0.275 -2.94 0.176 10
0.334 -3.051 0.219 10
0.231 -3.057 0.119 10
0.001 -2.725 0.047 10
-0.334 -2.108 0.051 10
-0.628 -1.526 0.08 10
-0.876 -1.115 0.158 10
-1.047 -0.883 0.272 10
-1.063 -0.734 0.227 10
-0.973 -0.566 0.127 10
-0.824 -0.38 0.14 10
-0.69 -0.118 0.247 10
-0.518 0.143 0.334 10
-0.19 0.301 0.499 10
0.328 0.314 0.63 10
0.829 0.196 0.61 10
1.315 -0.012 0.557 10
1.718 -0.08 0.355 10
1.839 0.126 0.104 10
1.793 0.423 -0.043 10
1.752 0.717 -0.203 10
1.792 1.076 -0.424 10
1.596 1.555 -0.709 10
1.152 2.123 -0.896 10
0.657 2.661 -0.996 10
0.212 3.067 -1.095 10
-0.179 3.346 -1.218 10
-0.566 3.572 -1.329 10
-0.906 3.758 -1.437 10
-1.238 3.856 -1.535 10
-1.493 3.867 -1.571 10
-1.645 3.773 -1.569 10
-1.662 3.577 -1.541 10
-1.564 3.348 -1.37 10
-1.296 3.065 -1.207 10
-0.994 2.776 -1.103 10
-0.653 2.464 -0.941 10
-0.217 2.071 -0.839 10
0.235 1.648 -0.867 10
0.633 1.242 -0.875 10
0.958 0.928 -0.822 10
1.181 0.706 -0.757 10
1.33 0.558 -0.672 10
1.421 0.398 -0.51 10
1.425 0.229 -0.347 10
1.378 0.086 -0.218 10
1.352 0.008 -0.118 10
1.303 0.007 -0.012 10
1.388 -0.053 0.256 10
1.611 -0.203 0.549 10
1.993 -0.562 0.839 10
2.492 -1.014 1.083 10
2.837 -1.387 1.198 10
3.002 -1.618 1.242 10
3.089 -1.75 1.316 10
3.056 -1.85 1.4 10
3.216 -2.122 1.553 10
3.377 -2.444 1.579 10
3.143 -2.372 1.412 10
2.751 -1.79 1.357 10
2.295 -0.896 1.333 10
1.807 -0.013 1.252 10
1.488 0.522 1.118 10
1.382 0.581 0.946 10
1.546 0.161 0.687 10
1.787 -0.397 0.3 10
1.91 -0.78 -0.074 10
1.668 -0.857 -0.411 10
1.078 -0.676 -0.612 10
0.324 -0.436 -0.628 10
-0.311 -0.289 -0.531 10
-0.935 -0.243 -0.486 10
-1.47 -0.201 -0.472 10
-2.073 -0.052 -0.356 10
-2.641 0.263 -0.156 10
-3.119 0.607 0.074 10
-3.436 0.865 0.247 10
-3.644 1.003 0.36 10
-3.857 1.049 0.367 10
-3.937 1.03 0.348 10
-3.974 0.987 0.296 10
-3.913 0.906 0.206 10
-3.84 0.798 0.151 10
-3.689 0.632 0.093 10
-3.475 0.422 0.006 10
-3.188 0.216 -0.046 10
-2.757 -0.072 -0.05 10
-2.274 -0.375 -0.062 10
-1.874 -0.665 -0.09 10
-1.566 -0.857 -0.107 10
-1.229 -0.918 -0.191 10
-0.951 -0.955 -0.267 10
-0.571 -1.075 -0.386 10
-0.1 -1.252 -0.546 10
0.254 -1.299 -0.509 10
0.547 -1.255 -0.475 10
0.941 -1.268 -0.496 10
1.234 -1.365 -0.524 10
1.516 -1.564 -0.558 10
1.804 -1.848 -0.493 10
2.037 -2.068 -0.444 10
2.144 -2.171 -0.348 10
2.093 -2.109 -0.296 10
1.78 -1.872 -0.283 10
1.214 -1.444 -0.177 10
0.662 -0.92 0.089 10
0.303 -0.509 0.347 10
0.083 -0.32 0.606 10
-0.106 -0.288 0.683 10
-0.345 -0.242 0.666 10
-0.647 -0.097 0.643 10
-0.918 0.187 0.673 10
-1.102 0.393 0.744 10
-1.199 0.491 0.825 10
-1.191 0.494 0.897 10
-0.96 0.393 0.971 10
-0.553 0.155 1.072 10
-0.282 -0.092 0.982 10
-0.168 -0.186 0.815 10
-0.074 -0.056 0.699 10
0.148 0.096 0.655 10
0.289 0.301 0.477 10
0.139 0.642 0.248 10
-0.107 1.129 0.086 10
-0.268 1.645 -0.043 10
-0.31 2.041 -0.219 10
-0.271 2.19 -0.387 10
-0.097 2.152 -0.581 10
0.093 2.032 -0.755 10
0.256 1.915 -0.818 10
0.377 1.844 -0.805 10
0.434 1.892 -0.742 10
0.433 2.065 -0.685 10
0.373 2.22 -0.582 10
0.37 2.291 -0.506 10
0.428 2.286 -0.524 10
0.471 2.135 -0.619 10
0.527 1.956 -0.746 10
0.535 1.735 -0.896 10
