# Accelerometer Data File
# Started @Wed Jul 20 22:08:40 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.232 -0.64 0.351 10
-0.144 -0.61 0.066 11
-0.414 -0.42 -0.104 9
-0.476 -0.206 -0.369 11
-0.497 -0.288 -0.444 9
-0.456 -0.475 -0.391 11
-0.221 -0.557 -0.214 9
0.05 -0.484 -0.063 10
0.2 -0.478 0.02 10
0.241 -0.56 -0.24 10
0.156 -0.53 -0.561 10
-0.04 -0.33 -0.806 10
-0.217 -0.142 -0.924 10
-0.307 -0.033 -0.918 10
-0.423 -0.012 -0.705 10
-0.458 0.031 -0.316 10
-0.326 0.131 0.387 10
0.094 0.101 1.176 10
0.369 0.134 1.515 10
0.504 0.353 1.682 10
0.6 0.645 1.764 10
0.549 0.753 1.501 10
0.313 0.583 1.136 10
0.144 0.482 0.738 10
0.077 0.666 0.319 10
0.182 0.823 0.244 10
0.396 0.879 0.245 10
0.529 0.886 0.04 10
0.588 0.832 0.208 10
0.693 0.8 0.532 10
0.71 0.798 0.505 10
0.613 0.675 0.48 10
0.422 0.469 0.329 10
0.173 0.345 0.097 10
-0.059 0.362 -0.273 10
-0.251 0.421 -0.53 11
-0.321 0.404 -0.607 9
-0.383 0.347 -0.563 10
-0.5 0.243 -0.464 10
-0.528 0.072 -0.288 10
-0.518 -0.063 0.033 10
-0.483 -0.143 0.297 10
-0.487 -0.181 0.431 10
-0.429 -0.214 0.707 10
-0.154 -0.236 1.05 10
0.102 -0.29 1.195 10
0.29 -0.338 0.989 10
0.356 -0.365 0.597 10
0.381 -0.449 0.253 10
0.334 -0.542 -0.263 10
0.378 -0.626 -0.702 10
0.263 -0.649 -1.089 10
0.193 -0.679 -1.307 10
0.079 -0.758 -1.34 10
-0.066 -0.733 -1.275 10
-0.232 -0.634 -1.182 10
-0.372 -0.631 -0.917 10
-0.352 -0.792 -0.36 10
-0.231 -0.902 -0.014 10
-0.242 -0.872 0.004 10
-0.252 -0.949 -0.168 10
-0.339 -1.018 -0.091 10
-0.426 -1.028 -0.211 10
-0.556 -0.865 -0.681 10
-0.733 -0.623 -0.915 10
-0.84 -0.397 -0.823 10
-0.644 -0.219 -0.43 10
-0.45 -0.068 -0.043 10
-0.207 0.033 0.323 10
0.063 0.115 0.635 10
0.125 0.276 0.684 10
0.078 0.352 0.633 10
-0.032 0.386 0.397 10
-0.15 0.433 -0.176 11
-0.109 0.442 -0.59 9
-0.037 0.484 -0.832 10
0.086 0.496 -0.913 10
0.267 0.411 -0.925 10
0.43 0.224 -0.996 10
0.49 -0.005 -0.888 10
0.588 -0.228 -0.583 10
0.632 -0.274 -0.482 10
0.621 -0.247 -0.477 10
0.61 -0.265 -0.308 10
0.567 -0.221 -0.131 10
0.441 -0.113 -0.066 10
0.276 -0.084 -0.094 10
0.024 -0.024 -0.188 10
-0.244 0.167 -0.083 10
-0.427 0.409 -0.023 10
-0.505 0.549 0.211 10
-0.446 0.606 0.724 10
-0.375 0.744 1.341 10
-0.294 0.971 1.776 10
-0.179 1.193 2.167 10
-0.126 1.263 2.649 10
0.04 1.335 2.806 10
-0.023 1.425 2.491 10
-0.34 1.567 1.871 10
-0.78 1.66 1.236 10
-0.805 1.598 0.992 10
-0.466 1.515 1.392 11
0.054 1.433 1.942 9
0.531 0.936 2.42 10
0.771 0.136 2.549 10
0.789 -0.549 2.329 10
0.658 -0.882 1.863 10
0.532 -0.854 1.004 10
0.254 -0.674 0.292 10
0.074 -0.425 -0.374 10
0.075 -0.245 -1.087 10
0.093 -0.126 -1.788 10
0.136 -0.26 -2.204 10
0.105 -0.44 -2.337 10
0.094 -0.646 -2.396 10
0.068 -0.797 -2.26 10
0.069 -0.95 -2.043 10
-0.006 -1.088 -1.907 10
-0.065 -1.16 -1.596 10
-0.119 -1.078 -1.143 10
-0.15 -1.014 -0.744 10
-0.178 -0.955 -0.377 10
-0.324 -0.98 -0.158 10
-0.542 -1.029 -0.03 10
-0.72 -1.09 0.144 10
-0.881 -1.032 0.095 10
-0.905 -1.05 -0.06 10
-0.918 -1.1 -0.295 10
-0.791 -1.093 -0.559 10
-0.548 -0.967 -0.787 10
-0.252 -0.904 -0.907 10
0.065 -0.917 -0.954 10
0.248 -0.843 -0.988 10
0.378 -0.776 -0.828 10
0.28 -0.724 -0.832 10
0.045 -0.686 -0.645 10
-0.182 -0.367 -0.339 10
-0.199 -0.098 0.116 10
-0.17 -0.002 0.561 10
-0.144 0.222 0.971 10
-0.156 0.682 1.046 10
-0.114 1.165 1.338 10
0.008 1.635 1.531 10
0.111 1.945 1.757 10
0.298 2.078 2.306 10
0.38 2.163 2.79 10
0.325 2.154 2.942 10
0.172 2.111 2.614 10
-0.12 2.15 1.775 10
-0.35 2.098 0.899 10
-0.366 1.966 0.214 10
-0.321 1.899 -0.504 10
-0.168 1.666 -0.997 10
0.011 1.292 -1.113 10
0.183 0.853 -1.217 10
0.242 0.457 -1.138 10
0.252 0.196 -1.179 10
0.261 0.047 -1.467 10
0.27 -0.198 -1.759 10
0.26 -0.514 -1.816 10
0.294 -0.661 -1.738 10
0.196 -0.664 -1.435 10
0.099 -0.684 -1.11 10
0.046 -0.762 -0.723 10
-0.053 -0.875 -0.306 10
-0.125 -0.917 0.034 10
-0.164 -0.954 0.28 10
-0.251 -1.031 0.295 10
-0.312 -1.126 0.223 10
-0.238 -1.177 0.114 10
-0.214 -1.189 -0.155 10
-0.149 -1.096 -0.329 10
-0.1 -1.003 -0.451 10
-0.047 -0.912 -0.587 11
-0.051 -0.881 -0.787 9
-0.054 -0.853 -1.001 11
-0.092 -0.914 -1.099 9
-0.212 -0.771 -1.075 10
-0.38 -0.539 -0.916 10
-0.515 -0.312 -0.609 10
-0.558 -0.16 -0.436 11
-0.485 -0.11 -0.211 9
-0.264 -0.099 -0.104 10
0.02 -0.063 -0.128 10
0.242 -0.048 -0.193 10
0.364 -0.112 -0.191 11
0.397 -0.187 -0.163 9
0.374 -0.194 -0.086 10
0.294 -0.106 0.051 10
0.239 0.076 0.08 10
0.258 0.379 0.193 10
0.318 0.582 0.553 10
0.605 0.834 1.083 10
0.863 1.156 1.725 10
1.337 1.575 2.5 10
1.833 1.667 3.009 10
2.011 1.5 3.147 10
1.681 1.592 2.583 10
1.332 2.139 1.669 10
1.147 2.348 1.244 10
1.265 2.199 1.326 11
1.647 1.548 1.874 10
1.301 0.91 2.083 19
0.697 0.363 2.461 10
0.041 0.05 2.413 10
-0.626 -0.186 2.172 10
-1.054 -0.512 1.248 10
-1.294 -0.849 0.614 10
-1.156 -1.186 -0.136 10
-0.945 -1.163 -0.829 10
-0.79 -1.132 -1.341 10
-0.642 -1.191 -1.594 10
-0.569 -1.296 -1.633 10
-0.53 -1.374 -1.59 10
-0.58 -1.417 -1.517 10
-0.651 -1.456 -1.495 10
-0.75 -1.449 -1.432 10
-0.873 -1.381 -1.487 10
-0.941 -1.26 -1.571 10
-0.881 -1.169 -1.414 10
-0.715 -1.147 -1.212 10
-0.601 -1.161 -1.211 10
-0.567 -1.148 -1.245 10
-0.553 -1.025 -1.138 10
-0.532 -0.879 -1.119 10
-0.505 -0.748 -1.093 10
-0.428 -0.63 -0.941 10
-0.299 -0.55 -0.769 10
-0.218 -0.521 -0.39 10
-0.118 -0.503 -0.11 10
-0.089 -0.487 -0.099 10
-0.097 -0.413 0.031 10
-0.062 -0.044 0.191 10
0.073 0.279 0.103 10
0.203 0.061 0.188 10
0.304 0.167 0.272 10
0.247 0.564 0.702 10
0.171 1.119 1.209 10
0.0 1.576 1.786 10
-0.233 1.608 2.263 10
-0.287 1.499 2.579 10
-0.25 1.522 2.804 10
-0.13 1.645 2.618 10
-0.082 1.722 2.107 10
0.045 1.67 1.827 10
0.187 1.495 1.601 10
0.238 1.147 1.105 10
0.248 0.851 0.615 10
-0.026 0.68 0.122 10
-0.299 0.922 -0.639 10
-0.657 1.373 -1.169 10
-0.875 1.727 -1.639 10
-1.038 1.83 -1.863 10
-0.951 1.664 -1.737 10
-0.58 1.256 -1.589 10
-0.246 0.579 -1.482 10
-0.084 -0.047 -1.075 10
0.036 -0.37 -0.76 10
0.032 -0.557 -0.908 10
0.055 -0.837 -1.136 10
0.17 -1.072 -1.307 10
0.437 -1.103 -1.521 10
0.781 -1.036 -1.671 10
1.143 -1.053 -1.641 10
1.39 -1.18 -1.529 10
1.415 -1.355 -1.255 10
1.222 -1.444 -0.742 10
0.936 -1.394 -0.745 10
0.566 -1.384 -0.809 10
0.363 -1.332 -0.762 10
0.266 -1.207 -0.798 10
0.162 -1.052 -0.959 10
0.06 -0.878 -1.053 11
0.028 -0.833 -1.051 9
-0.069 -0.887 -0.92 10
-0.148 -0.885 -0.742 10
-0.237 -0.796 -0.599 10
-0.282 -0.751 -0.366 10
-0.348 -0.667 -0.373 10
-0.451 -0.471 -0.422 10
-0.553 -0.321 -0.44 10
-0.592 -0.125 -0.542 10
-0.611 0.051 -0.402 10
-0.541 0.201 0.086 10
-0.435 0.267 0.568 10
-0.366 0.3 1.175 10
-0.26 0.296 2.126 10
-0.062 0.266 2.888 10
0.133 0.145 3.047 10
0.232 -0.101 2.777 10
0.243 -0.212 2.318 10
0.029 0.041 1.543 10
-0.3 0.528 0.975 10
-0.589 0.932 0.688 10
-0.427 0.899 0.852 10
0.011 0.947 1.378 10
0.415 1.292 1.163 10
0.96 1.637 1.478 10
1.484 1.938 2.088 10
1.896 1.977 2.422 10
2.086 1.702 2.456 11
2.058 1.066 2.219 9
1.671 0.434 1.954 10
1.108 0.08 1.638 10
0.618 0.072 1.319 10
0.245 0.185 0.98 10
0.152 0.288 0.554 10
0.145 0.319 0.249 10
0.139 0.434 0.302 10
0.151 0.451 0.392 10
0.084 0.268 0.646 10
-0.001 0.068 0.892 10
-0.061 -0.213 0.802 10
-0.098 -0.494 0.455 10
-0.243 -0.634 -0.193 10
-0.452 -0.691 -0.803 10
-0.467 -0.734 -1.214 10
-0.592 -0.773 -1.894 10
-0.714 -0.833 -2.153 10
-0.824 -0.914 -2.256 10
-0.87 -1.003 -2.091 10
-0.844 -1.101 -1.813 10
-0.699 -1.137 -1.537 10
-0.551 -1.196 -1.107 10
-0.479 -1.197 -0.893 10
-0.431 -1.25 -0.648 10
-0.483 -1.306 -0.523 10
-0.564 -1.253 -0.54 10
-0.697 -1.084 -0.555 10
-0.808 -0.993 -0.603 10
-0.813 -0.937 -0.585 10
-0.706 -0.964 -0.656 10
-0.601 -0.997 -0.737 10
-0.489 -0.992 -0.922 10
-0.199 -1.073 -0.726 10
0.122 -1.156 -0.567 10
0.222 -0.962 -0.967 10
0.329 -0.763 -0.965 10
0.365 -0.514 -0.671 10
0.38 -0.17 -0.569 10
0.445 0.027 -0.279 10
0.521 0.025 0.024 10
0.486 0.16 -0.004 10
0.489 0.368 0.384 10
0.234 0.452 0.457 10
0.003 0.596 0.325 10
-0.263 0.856 0.258 10
-0.427 1.184 0.215 10
-0.565 1.419 0.142 10
-0.336 1.682 -0.018 10
0.136 1.988 -0.163 10
0.528 2.297 -0.077 10
0.889 2.559 0.016 10
1.119 2.622 0.29 10
1.188 2.437 0.39 10
1.086 2.142 0.446 10
0.745 1.902 0.453 10
0.369 1.677 0.399 10
0.047 1.457 0.083 10
-0.232 1.225 -0.071 10
-0.278 0.965 0.315 10
-0.043 0.808 0.757 10
0.339 0.693 1.44 10
0.538 0.382 1.985 10
0.579 0.0 2.183 10
0.366 -0.474 2.051 10
0.243 -0.651 1.717 10
0.072 -0.654 1.459 10
-0.055 -0.667 0.994 10
-0.222 -0.781 0.507 10
-0.294 -0.875 0.12 10
-0.308 -0.977 -0.443 10
-0.225 -1.172 -0.761 11
-0.108 -1.305 -0.745 9
0.031 -1.33 -0.834 10
0.088 -1.317 -0.768 10
-0.057 -1.367 -0.967 10
-0.241 -1.402 -1.301 11
-0.562 -1.4 -1.645 9
-0.79 -1.26 -1.929 10
-0.952 -1.134 -2.098 10
-1.055 -1.055 -2.164 10
-1.027 -0.967 -2.137 10
-0.924 -0.801 -1.708 10
-0.944 -0.652 -1.364 10
-1.022 -0.664 -0.987 10
-1.083 -0.589 -0.681 10
-1.156 -0.332 -0.38 10
-1.144 -0.083 0.01 10
-1.09 0.045 0.199 10
-0.826 0.014 0.524 10
-0.459 -0.055 0.876 10
-0.171 -0.015 0.935 10
0.009 0.046 0.988 10
0.008 0.127 0.907 10
-0.009 0.322 1.057 10
0.085 0.513 1.227 10
0.335 0.583 1.527 10
0.776 0.662 2.193 10
1.19 0.88 2.456 10
1.441 0.861 2.538 11
1.495 0.577 2.508 9
1.285 0.442 2.111 11
0.907 0.553 1.581 9
0.549 0.627 1.242 10
0.339 0.667 1.066 10
0.382 0.704 0.985 10
0.499 0.78 0.955 10
0.604 0.831 0.748 10
0.734 0.834 0.656 10
0.919 0.854 0.668 10
1.12 0.924 0.653 10
1.301 0.892 0.673 10
1.36 0.716 0.528 10
1.233 0.377 0.355 10
0.937 -0.09 0.181 10
0.585 -0.529 0.034 10
0.156 -0.83 -0.098 10
-0.161 -0.979 -0.295 10
-0.377 -1.14 -0.593 10
-0.443 -1.285 -0.913 10
-0.554 -1.32 -1.226 10
-0.55 -1.257 -1.388 10
-0.435 -1.26 -1.517 10
-0.331 -1.238 -1.934 10
-0.341 -1.226 -2.197 10
-0.376 -1.155 -2.434 10
-0.476 -1.022 -2.604 11
-0.592 -0.937 -2.732 9
-0.662 -0.783 -2.545 10
-0.665 -0.61 -2.359 10
-0.71 -0.54 -2.003 10
-0.717 -0.555 -1.544 10
-0.688 -0.569 -1.062 10
-0.576 -0.589 -0.499 10
-0.337 -0.539 -0.044 10
-0.08 -0.468 0.236 10
0.126 -0.516 0.281 10
0.044 -0.533 0.279 10
-0.089 -0.376 0.328 10
-0.175 -0.192 0.295 10
-0.235 -0.173 0.223 10
-0.202 -0.155 0.088 10
-0.018 -0.08 0.166 10
0.008 -0.011 0.106 10
-0.035 0.153 0.018 10
-0.143 0.543 0.119 10
-0.215 0.945 0.426 10
-0.081 1.342 1.073 10
0.141 1.544 1.741 10
0.325 1.743 2.11 10
0.543 1.973 2.365 10
0.747 1.957 2.438 10
0.896 1.796 2.246 10
0.876 1.668 1.746 10
0.745 1.613 1.166 10
0.377 1.615 0.42 11
-0.039 1.661 -0.345 9
-0.517 1.658 -0.793 10
-0.948 1.673 -0.852 10
-1.095 1.704 -0.801 10
-0.968 1.603 -0.747 10
-0.647 1.313 -0.491 10
-0.177 1.053 -0.269 10
0.15 1.025 -0.061 10
0.419 0.896 0.297 10
0.481 0.531 0.888 10
0.467 0.09 1.092 10
0.351 -0.392 1.078 10
0.368 -0.749 1.116 10
0.047 -0.899 1.039 10
-0.147 -0.834 0.599 10
-0.218 -0.785 0.108 11
-0.231 -0.776 -0.143 9
-0.139 -0.819 -0.404 10
0.012 -0.909 -0.597 10
0.175 -1.103 -0.787 10
0.217 -1.285 -0.915 10
0.221 -1.364 -1.091 10
0.156 -1.4 -1.473 10
0.011 -1.467 -1.894 10
-0.179 -1.501 -2.196 10
-0.333 -1.471 -2.313 10
-0.455 -1.402 -2.28 11
-0.564 -1.356 -2.181 9
-0.629 -1.16 -1.902 10
-0.643 -0.967 -1.522 10
-0.57 -0.844 -1.181 10
-0.41 -0.76 -1.028 10
-0.291 -0.666 -0.96 10
-0.184 -0.531 -0.984 10
-0.054 -0.34 -1.239 10
-0.023 -0.211 -1.486 10
0.065 -0.121 -1.475 10
0.196 -0.005 -1.147 10
0.349 0.037 -0.747 10
0.469 0.025 -0.147 10
0.448 0.117 0.375 10
0.326 0.278 0.657 11
0.233 0.509 1.125 9
0.158 0.759 1.375 11
0.185 0.985 1.375 9
0.132 1.231 1.867 11
0.17 1.367 2.37 10
0.067 1.661 2.624 9
0.026 1.822 2.723 10
0.17 1.718 2.77 10
0.342 1.477 2.648 10
0.618 1.139 2.702 10
0.884 0.879 2.527 10
1.028 0.688 1.981 10
0.96 0.369 1.662 10
0.743 0.194 1.289 10
0.402 0.373 0.695 10
0.068 0.637 0.487 10
-0.136 0.737 0.499 10
-0.208 0.655 0.388 10
-0.153 0.425 0.255 10
-0.034 0.202 0.152 10
0.072 0.018 0.016 10
0.116 -0.173 -0.209 10
0.148 -0.379 -0.317 10
0.133 -0.574 -0.527 10
-0.043 -0.732 -0.776 10
-0.237 -0.754 -1.043 10
-0.377 -0.695 -1.404 10
-0.495 -0.686 -1.798 10
-0.548 -0.609 -1.971 10
-0.606 -0.505 -2.188 10
-0.579 -0.454 -2.228 11
-0.401 -0.392 -2.074 9
-0.197 -0.396 -2.039 10
-0.022 -0.365 -1.99 10
0.109 -0.337 -1.627 10
0.115 -0.251 -1.309 10
0.181 -0.097 -0.98 10
0.361 0.024 -0.684 10
0.661 0.022 -0.521 10
1.0 -0.049 -0.451 11
1.202 -0.13 -0.492 9
1.297 -0.229 -0.443 10
1.245 -0.335 -0.459 10
0.965 -0.362 -0.663 10
0.662 -0.429 -0.709 10
0.38 -0.524 -0.698 11
0.032 -0.541 -0.775 9
-0.272 -0.392 -0.68 10
-0.348 -0.335 -0.207 10
-0.253 -0.474 0.468 10
-0.159 -0.521 0.688 10
-0.108 -0.443 0.861 10
0.091 -0.183 1.395 10
0.366 -0.036 1.816 10
0.778 -0.153 1.66 10
1.062 -0.379 1.132 11
1.033 -0.453 0.502 9
0.818 -0.201 0.038 10
0.546 0.223 -0.051 10
0.216 0.58 0.341 10
-0.425 1.005 1.22 11
-0.538 1.482 2.167 9
-0.441 1.601 3.346 10
-0.423 1.372 3.839 10
-0.26 1.054 3.826 10
-0.139 0.879 3.159 11
-0.375 0.834 2.093 9
-0.846 0.906 0.987 10
-1.089 1.117 -0.128 10
-1.049 1.471 -0.839 10
-0.771 1.591 -0.936 11
-0.479 1.449 -0.825 9
0.042 1.209 -0.777 10
0.486 0.847 -0.639 11
0.67 0.426 -0.265 10
0.638 0.021 0.063 9
0.332 -0.445 0.108 10
-0.165 -0.909 -0.109 10
-0.769 -1.154 -0.537 10
-1.261 -1.108 -0.949 10
-1.531 -1.014 -1.026 11
-1.637 -0.939 -1.019 10
-1.602 -0.81 -1.003 9
-1.373 -0.677 -0.954 10
-1.15 -0.627 -0.816 10
-0.94 -0.685 -0.751 10
-0.682 -0.771 -0.719 10
-0.424 -0.798 -0.863 10
-0.235 -0.752 -1.19 10
-0.108 -0.625 -1.433 10
-0.054 -0.502 -1.479 11
-0.092 -0.444 -1.599 9
-0.186 -0.477 -1.689 10
-0.314 -0.472 -1.546 10
-0.584 -0.399 -1.468 11
-0.681 -0.256 -1.261 10
-0.63 -0.127 -0.954 9
-0.541 -0.045 -0.764 10
-0.427 0.036 -0.774 10
-0.237 0.084 -0.558 10
-0.076 0.041 -0.235 10
0.0 0.063 -0.108 11
-0.137 0.229 -0.08 9
-0.477 0.491 -0.098 10
-0.834 0.743 -0.088 10
-0.966 0.927 -0.303 10
-1.033 1.007 -0.54 11
-0.895 1.251 -0.676 9
-0.521 1.6 -0.66 10
-0.038 2.017 0.078 10
0.094 2.186 0.949 10
0.481 2.123 2.069 10
0.648 1.721 3.095 10
0.583 1.187 3.165 10
0.301 0.378 2.934 10
0.228 -0.193 2.529 10
0.127 -0.243 1.793 10
0.02 -0.132 0.967 10
-0.067 -0.145 0.44 10
0.033 -0.208 0.077 10
0.262 -0.394 0.034 10
0.512 -0.578 0.384 11
0.745 -0.753 0.665 9
0.912 -0.911 1.029 10
0.881 -1.069 1.185 10
0.698 -1.255 1.402 10
0.49 -1.363 1.426 11
0.312 -1.407 0.93 9
0.151 -1.284 0.811 10
0.05 -1.121 0.997 10
0.054 -0.94 0.587 10
0.031 -0.785 0.287 10
0.002 -0.759 0.146 10
0.097 -0.717 -0.169 10
0.207 -0.551 -0.506 10
0.428 -0.47 -0.403 10
0.644 -0.474 -0.656 10
0.717 -0.556 -1.004 10
0.706 -0.664 -1.188 10
0.618 -0.667 -1.948 10
0.341 -0.626 -2.184 10
0.272 -0.632 -2.224 10
0.262 -0.56 -2.166 10
0.339 -0.444 -2.009 10
0.374 -0.244 -1.817 10
0.251 -0.366 -1.385 10
0.079 -0.364 -0.911 10
0.002 -0.267 -0.466 10
-0.17 -0.266 -0.359 10
-0.342 -0.326 -0.349 10
-0.601 -0.345 -0.383 11
-0.886 -0.233 -0.465 9
-1.099 -0.115 -0.445 10
-1.204 -0.008 -0.426 10
-1.153 0.052 -0.108 10
-1.046 0.047 0.325 10
-0.924 0.076 0.542 10
-0.745 0.138 0.815 10
-0.498 0.193 0.992 10
-0.345 0.217 0.859 10
-0.293 0.255 0.54 10
-0.29 0.359 0.201 10
-0.269 0.487 0.018 10
-0.286 0.516 -0.009 10
-0.403 0.481 0.068 10
-0.449 0.502 0.062 10
-0.456 0.322 0.512 10
-0.445 0.04 0.857 10
-0.409 -0.17 1.047 10
-0.187 -0.161 1.149 10
0.296 -0.059 1.25 10
0.603 0.032 0.97 10
0.766 0.098 0.614 10
0.716 0.26 0.294 11
0.541 0.553 0.075 9
0.392 0.808 -0.018 10
0.327 0.839 0.138 10
0.294 0.747 0.633 10
0.359 0.638 1.069 10
0.608 0.47 1.583 10
0.797 0.277 1.744 10
0.898 0.12 1.526 10
0.894 0.039 1.201 10
0.719 0.095 0.822 10
0.5 0.327 0.3 10
0.338 0.518 -0.297 10
0.166 0.544 -0.612 10
0.072 0.567 -0.568 10
0.056 0.622 -0.546 10
0.068 0.543 -0.526 11
0.139 0.29 -0.266 9
0.202 0.149 0.087 10
0.234 0.065 0.388 10
0.305 -0.035 0.548 10
0.404 -0.126 0.571 11
0.458 -0.209 0.47 10
0.55 -0.274 0.13 9
0.668 -0.358 -0.321 10
0.747 -0.443 -0.781 10
0.707 -0.459 -1.323 10
0.662 -0.517 -1.544 10
0.587 -0.603 -1.674 11
0.52 -0.663 -1.938 9
0.468 -0.804 -1.933 10
0.378 -0.827 -1.921 10
0.211 -0.735 -1.979 11
0.181 -0.696 -2.048 9
0.163 -0.799 -1.783 10
0.129 -0.909 -1.346 10
0.09 -0.904 -1.073 11
-0.012 -0.813 -1.0 10
-0.149 -0.741 -0.918 9
-0.298 -0.641 -0.662 10
-0.492 -0.387 -0.535 10
-0.615 -0.219 -0.378 10
-0.674 -0.214 0.089 10
-0.667 -0.27 0.417 10
-0.506 -0.329 0.711 10
-0.403 -0.374 1.028 10
-0.294 -0.388 1.192 11
-0.204 -0.392 0.978 9
-0.201 -0.448 0.742 10
-0.258 -0.498 0.496 10
-0.379 -0.371 -0.018 10
-0.384 -0.273 -0.344 10
-0.406 -0.254 -0.491 10
-0.383 -0.289 -0.726 10
-0.318 -0.338 -0.877 10
-0.235 -0.416 -0.953 10
-0.116 -0.417 -1.022 10
0.015 -0.393 -1.04 10
0.229 -0.293 -1.048 10
0.473 -0.238 -0.995 10
0.727 -0.154 -0.749 10
0.879 0.128 -0.674 10
0.92 0.529 -0.925 10
0.638 0.786 -0.686 10
0.368 1.164 -0.006 10
0.098 1.522 0.752 10
-0.118 1.732 1.41 10
-0.261 1.808 2.277 11
-0.269 1.826 3.196 9
-0.268 1.807 3.652 10
-0.371 1.652 3.787 10
-0.428 1.409 3.641 10
-0.489 1.329 3.19 11
-0.517 1.428 2.449 10
-0.526 1.432 2.169 9
-0.499 1.271 1.875 10
-0.441 0.981 1.808 10
-0.267 0.589 2.075 11
-0.12 0.125 2.394 9
-0.065 -0.309 2.447 10
0.018 -0.614 2.142 10
0.103 -0.777 1.686 10
0.11 -0.794 0.733 10
0.03 -0.654 -0.192 10
-0.007 -0.338 -0.802 10
0.045 -0.003 -1.791 10
0.161 0.1 -2.206 10
0.162 -0.013 -2.322 11
0.154 -0.184 -2.426 9
0.165 -0.364 -2.424 10
0.191 -0.672 -2.199 10
0.138 -0.932 -2.083 10
-0.013 -0.994 -2.029 10
-0.288 -0.912 -2.033 10
-0.672 -0.795 -1.933 10
-0.959 -0.681 -1.697 10
-1.121 -0.716 -1.2 10
-1.293 -0.653 -0.752 11
-1.371 -0.657 -0.401 9
-1.337 -0.737 -0.145 10
-1.212 -0.957 0.144 11
-1.03 -1.163 0.164 9
-0.815 -1.288 0.165 10
-0.665 -1.417 -0.006 10
-0.512 -1.551 -0.272 10
-0.444 -1.603 -0.547 10
-0.451 -1.512 -0.923 10
-0.311 -1.369 -0.71 11
-0.194 -1.327 -0.389 9
-0.028 -1.194 -0.471 10
0.19 -1.04 -0.156 10
0.265 -0.928 0.125 10
0.291 -0.662 0.053 11
0.201 -0.165 -0.081 9
0.267 0.454 -0.03 10
0.43 0.848 0.558 10
0.447 1.099 0.908 10
0.351 1.481 0.972 10
0.143 1.996 1.168 10
-0.051 2.624 1.241 10
-0.063 3.137 1.237 10
0.011 3.28 1.079 10
0.269 3.297 0.712 11
0.397 3.191 0.115 9
0.616 2.76 -0.292 10
0.899 2.07 -0.125 10
1.033 1.622 -0.25 10
1.093 1.451 -0.492 11
1.294 1.34 -0.012 10
1.553 1.146 0.238 9
1.673 0.893 0.37 10
1.618 0.649 0.712 10
1.43 0.412 0.951 10
1.218 0.155 1.071 10
0.933 -0.101 0.912 10
0.65 -0.384 0.666 10
0.404 -0.501 0.298 10
0.389 -0.519 -0.033 10
0.462 -0.674 -0.288 10
0.459 -0.874 -0.578 11
0.491 -0.89 -0.719 9
0.528 -0.913 -0.586 10
0.501 -0.899 -0.553 10
0.416 -0.861 -0.791 10
0.34 -0.775 -0.919 10
0.142 -0.715 -0.982 10
0.007 -0.66 -0.892 10
-0.087 -0.62 -0.881 10
-0.199 -0.592 -0.758 10
-0.291 -0.559 -0.674 10
-0.443 -0.52 -0.623 10
-0.545 -0.529 -0.535 10
-0.551 -0.502 -0.378 10
-0.539 -0.529 -0.323 10
-0.537 -0.51 -0.291 10
-0.535 -0.528 -0.262 10
-0.473 -0.596 -0.201 10
-0.408 -0.657 -0.215 10
-0.324 -0.695 -0.263 10
-0.119 -0.755 -0.116 10
0.038 -0.843 -0.095 10
0.052 -0.888 -0.25 10
0.064 -0.971 -0.164 10
0.057 -0.986 -0.044 10
-0.06 -0.879 -0.1 10
-0.26 -0.731 -0.099 10
-0.372 -0.476 0.005 10
-0.413 -0.127 0.108 11
-0.268 0.238 0.425 9
0.017 0.766 1.115 10
0.36 1.206 2.356 10
0.798 1.301 3.629 10
0.821 1.162 3.938 10
0.817 0.762 4.07 10
0.364 0.22 3.896 10
-0.145 0.086 3.222 10
-0.656 0.344 2.546 10
-0.944 0.594 1.869 11
-1.056 0.725 1.01 9
-1.046 0.799 0.349 10
-0.846 0.65 -0.056 10
-0.589 0.317 -0.343 10
-0.22 -0.196 -0.748 10
0.077 -0.633 -1.208 10
0.199 -0.794 -1.397 10
0.213 -0.766 -1.508 10
0.209 -0.655 -1.633 10
0.145 -0.667 -1.771 10
0.061 -0.773 -1.792 10
-0.073 -0.756 -1.639 10
-0.195 -0.611 -1.664 10
-0.313 -0.464 -1.653 10
-0.411 -0.331 -1.565 10
-0.525 -0.238 -1.409 10
-0.516 -0.11 -1.018 10
-0.387 -0.03 -0.769 10
-0.365 -0.019 -0.684 10
-0.363 0.008 -0.521 10
-0.456 0.024 -0.339 10
