# Accelerometer Data File
# Started @Wed Jul 20 19:57:46 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-5.101 -1.476 -2.884 10
-4.599 0.825 -6.026 10
-2.502 2.036 -6.061 10
-0.39 3.185 -3.929 10
0.519 3.866 -1.58 10
0.364 4.299 0.189 10
-0.06 4.774 0.524 10
-0.243 5.037 0.006 10
0.004 4.801 -0.416 10
0.193 4.709 -0.918 10
0.338 4.358 -0.705 10
0.209 3.991 -0.695 10
0.033 3.635 -0.651 10
-0.237 3.186 -0.646 10
-0.463 2.634 -0.366 10
-0.529 2.259 -0.252 10
-0.631 1.86 -0.08 10
-0.602 1.511 0.004 10
-0.507 1.187 -0.073 10
-0.526 0.758 -0.298 10
-0.559 0.337 -0.449 10
-0.538 -0.032 -0.43 10
-0.596 -0.14 -0.542 10
-0.657 -0.411 -0.35 10
-0.764 -0.671 -0.28 10
-0.834 -0.863 -0.252 10
-0.845 -0.957 -0.253 10
-0.907 -0.948 -0.348 10
-0.963 -0.793 -0.469 10
-1.056 -0.541 -0.689 10
-1.39 -0.142 -1.172 10
-1.699 0.311 -1.442 10
-1.615 0.9 -1.358 10
-1.368 1.258 -1.421 10
-0.981 1.02 -1.899 10
-0.512 0.384 -2.442 10
0.159 -0.584 -2.646 10
0.893 -1.879 -2.803 10
1.648 -3.725 -3.075 10
1.535 -7.231 -3.362 10
0.683 -10.99 -2.879 10
0.218 -9.908 -2.608 10
0.162 -5.289 -2.822 10
0.301 -1.174 -3.22 10
0.452 -0.091 -4.527 10
0.294 -4.168 -6.436 10
1.756 -7.095 -3.534 10
3.485 -5.075 10.169 10
3.171 -0.75 16.435 10
3.259 2.729 12.129 10
1.899 4.792 5.408 10
1.252 6.735 3.661 10
2.256 9.035 4.786 10
2.591 8.691 3.816 10
2.064 6.572 5.054 10
1.453 4.51 4.066 10
0.316 1.68 2.746 10
-0.938 -2.124 1.359 10
-1.991 -3.989 -0.482 10
-2.938 -4.788 -0.201 10
-3.489 -6.059 2.085 10
-3.769 -7.513 4.703 10
-2.996 -5.227 5.276 10
-2.067 -0.05 3.111 10
-2.851 2.927 -1.061 10
-3.04 4.307 -3.196 10
-2.228 2.773 -2.299 10
-0.479 -0.925 -1.776 10
1.697 -2.1 -3.873 10
3.527 -1.485 -4.71 10
3.829 -0.491 -2.8 10
2.981 0.35 0.479 10
2.269 0.901 2.879 10
2.145 0.811 3.97 10
1.767 0.592 3.771 10
1.073 0.593 2.739 10
0.026 0.378 1.758 10
-0.803 0.004 0.979 10
-1.179 -0.245 0.2 10
-1.286 -0.315 -0.396 10
-1.648 -0.611 -0.633 10
-1.716 -0.378 -1.155 10
-1.553 0.202 -1.755 10
-1.449 0.596 -1.95 10
-1.089 0.639 -1.755 10
-0.601 0.799 -1.726 10
-0.282 0.53 -1.665 10
-0.159 -0.022 -1.792 10
-0.109 -0.503 -2.078 10
-0.218 -1.056 -2.155 10
-0.343 -1.252 -2.068 10
0.345 -0.359 -2.387 10
1.397 0.451 -2.252 10
2.593 0.079 -1.337 10
3.092 -0.782 -0.695 10
2.878 -0.548 -1.143 10
2.84 0.04 -1.08 10
2.832 0.183 -0.834 10
2.609 0.397 -0.57 10
2.434 0.34 0.641 10
2.216 -1.572 2.646 10
1.84 -4.233 3.597 10
1.276 -5.275 3.513 10
0.114 -4.567 3.084 10
-1.189 -2.196 1.982 10
-1.932 -0.865 0.845 10
-2.368 -1.218 -0.282 10
-2.812 -2.535 -0.822 10
-3.341 -4.04 -0.938 10
-3.05 -4.8 -1.146 10
-1.892 -4.785 -1.213 10
-0.84 -4.057 -0.479 10
0.027 -2.479 1.61 10
0.335 -0.852 2.389 10
0.284 0.448 0.935 10
0.212 0.903 -1.33 10
0.139 1.312 -2.774 10
-0.244 1.862 -3.79 10
-0.806 1.641 -2.514 10
-1.561 1.27 -0.961 10
-2.103 1.514 -0.348 10
-1.936 2.035 0.074 10
-1.441 2.495 0.273 10
-1.072 3.607 0.591 10
-1.008 4.591 0.454 10
-0.968 5.968 -0.358 10
-1.448 6.793 -1.787 10
-1.226 7.95 -2.677 10
-1.138 8.103 -2.763 10
-1.127 7.611 -2.452 10
-1.256 6.273 -2.172 10
-1.268 4.93 -1.438 10
-1.288 3.842 -0.82 10
-1.314 2.975 -0.927 10
-1.398 2.445 -1.783 10
-1.06 1.899 -2.079 10
-0.954 1.476 -2.517 10
-0.609 0.897 -2.317 10
-0.125 0.601 -2.171 10
0.24 0.808 -2.118 10
0.612 0.839 -2.234 10
0.956 1.419 -2.484 10
0.938 1.777 -2.848 10
1.163 1.832 -3.408 10
1.417 1.812 -3.86 10
1.568 1.717 -3.965 10
1.722 1.58 -3.603 10
1.532 1.06 -3.217 10
1.293 0.247 -2.886 10
0.526 -0.225 -2.089 10
-0.733 -0.211 -0.82 10
-2.047 0.404 0.313 10
-3.833 0.07 2.281 10
-5.501 -3.168 4.768 10
-5.822 -7.609 3.334 10
-4.24 -10.778 -2.282 10
-0.394 -11.898 -4.191 10
3.428 -7.623 1.028 10
4.568 -1.844 4.261 10
4.697 1.959 5.317 10
4.202 2.867 4.863 10
3.342 1.761 4.437 10
2.74 0.352 4.441 10
2.268 -1.561 3.773 10
1.688 -4.335 2.62 10
0.83 -7.444 2.099 10
-0.175 -8.604 2.665 10
-0.571 -6.003 2.105 10
-0.04 -2.024 0.68 10
0.248 0.591 -0.465 10
0.585 1.833 -0.556 10
0.638 2.986 -0.906 10
0.29 3.592 -0.927 10
0.209 3.586 0.371 10
-0.069 3.262 1.524 10
-0.235 2.755 2.087 10
-0.323 2.341 1.662 10
-0.429 1.461 1.746 10
-0.696 0.668 1.201 10
-0.79 0.395 0.417 10
-1.168 0.398 -0.555 10
-1.249 0.669 -0.93 10
-0.771 0.464 -0.277 10
-0.203 0.107 0.069 10
0.127 0.381 0.053 10
0.218 0.92 0.074 10
0.265 1.345 0.161 10
0.273 1.142 0.111 10
0.461 0.821 -0.029 10
0.768 0.299 0.154 10
1.079 -0.73 0.664 10
1.29 -2.113 1.253 10
1.29 -3.35 1.705 10
1.635 -4.739 2.81 10
1.472 -5.515 2.529 10
1.299 -4.739 0.276 10
0.393 -2.662 0.249 10
-0.568 -1.163 -1.473 10
-2.131 -0.831 -3.937 10
-2.513 -1.86 -3.957 10
-2.718 -2.536 -3.768 20
-2.558 -2.455 -3.478 10
-2.165 -1.976 -0.984 10
-1.172 -1.736 -0.885 10
0.401 -2.191 1.745 10
1.567 -2.3 4.018 9
1.143 -1.371 5.125 11
0.357 -0.312 6.267 9
-0.644 0.089 3.994 10
-1.493 0.356 0.716 10
-0.611 0.811 -1.656 11
0.38 0.696 -2.732 9
0.971 -0.528 -2.096 10
1.167 -3.604 -1.878 10
0.895 -3.511 -1.992 10
0.461 -3.004 -0.319 10
-0.119 -1.919 1.703 10
-0.71 -1.417 3.713 10
-0.889 0.034 4.325 10
-0.679 1.935 3.565 10
-0.939 3.414 1.7 10
-1.681 4.374 -0.9 11
-2.495 5.031 -2.741 10
-2.366 5.312 -2.699 10
-1.44 5.186 -1.257 10
-0.331 5.727 -0.312 10
0.813 6.491 -0.109 10
1.654 7.781 -1.529 10
1.851 8.692 -3.255 10
2.027 8.418 -2.705 10
1.532 6.49 -1.978 10
1.154 4.479 -1.306 10
1.022 3.203 -0.537 10
0.626 2.435 -0.527 10
0.426 1.933 -0.655 10
0.116 1.645 -0.555 10
-0.153 1.601 -0.62 10
-0.569 1.673 -1.015 10
-0.908 1.696 -1.456 10
-1.438 1.673 -1.854 10
-1.708 1.109 -2.013 10
-1.718 0.351 -2.148 10
-1.667 -0.243 -2.847 10
-1.233 -0.296 -3.57 10
-0.868 -0.31 -4.678 10
-0.583 -0.667 -5.072 10
-0.197 -1.186 -4.97 10
-0.16 -1.188 -4.059 10
-0.256 -0.181 -1.24 10
-0.136 1.456 1.65 10
0.403 3.009 2.829 10
0.707 3.371 3.27 10
0.636 2.948 2.392 10
0.771 0.154 -1.148 10
1.263 -5.248 -3.627 10
1.619 -10.127 -3.152 10
1.319 -12.519 -1.829 10
0.437 -12.353 3.059 10
-0.114 -10.618 6.994 10
0.241 -6.556 5.795 10
0.7 -1.29 2.276 10
1.181 2.829 1.307 10
1.485 4.373 0.444 10
1.897 4.255 -0.194 10
2.337 3.304 -0.209 10
2.663 1.456 0.448 10
2.336 -1.403 1.507 10
1.327 -4.254 2.399 10
0.091 -5.975 3.728 10
-0.788 -6.015 3.958 10
-0.528 -4.353 3.666 10
-0.372 -2.022 2.463 10
-0.395 0.171 1.717 10
-0.424 1.403 0.588 10
-0.321 2.28 -0.512 10
-0.332 2.845 -0.944 10
-0.463 3.06 -0.832 10
-0.641 2.935 -0.749 10
-0.654 2.745 -0.329 10
-0.649 2.445 -0.038 10
-0.739 1.778 0.25 10
-0.596 0.919 0.604 10
-0.252 0.379 0.802 10
0.074 0.462 0.704 10
0.075 0.493 0.634 10
-0.104 0.642 0.708 10
-0.171 0.784 0.767 10
-0.05 0.861 0.363 10
0.428 0.62 -0.121 10
0.919 0.308 -0.643 10
1.405 -0.075 -0.674 10
1.756 -0.611 0.074 10
1.761 -1.472 1.178 10
1.611 -2.385 1.517 10
1.406 -3.482 1.107 10
1.231 -4.289 0.686 10
0.893 -4.3 0.178 10
-0.006 -3.309 -0.58 10
-0.962 -2.16 -0.815 10
-1.314 -2.254 -0.794 10
-1.484 -2.744 -0.775 10
-1.767 -3.443 -0.939 10
-2.167 -3.995 -1.397 10
-2.675 -4.363 -1.722 10
-2.873 -4.763 -1.679 10
-2.24 -3.269 -1.235 10
-1.275 -1.684 -0.172 10
-0.122 -1.162 1.878 10
0.708 -1.356 3.285 10
0.017 -1.117 3.801 10
-0.941 -0.385 3.955 10
-1.476 0.11 3.223 10
-2.035 0.254 1.315 10
-2.383 0.771 -1.505 10
-2.093 1.022 -3.733 10
-0.884 0.428 -4.101 10
0.764 -0.872 -2.665 10
1.997 -2.448 -0.451 10
2.884 -3.746 1.274 10
2.759 -2.992 0.759 10
2.664 -1.581 3.027 10
2.561 0.205 5.707 10
2.607 2.305 6.231 10
2.501 3.419 5.021 10
1.424 4.016 1.813 10
-1.502 5.02 -0.367 10
-4.411 6.647 -1.511 10
-5.177 7.232 -2.325 10
-3.72 6.896 -1.188 10
-1.943 6.724 -0.586 10
0.026 7.904 -2.527 10
1.015 8.907 -5.705 10
1.517 8.749 -6.298 10
1.322 6.77 -4.16 10
1.845 4.749 -1.201 10
2.134 3.386 -0.762 10
2.136 2.599 -0.772 10
1.776 1.684 -0.772 10
1.254 1.016 -0.971 10
0.585 0.578 -1.21 10
-0.334 0.546 -1.563 10
-1.283 0.853 -1.803 10
-1.982 1.182 -1.855 10
-2.086 1.365 -1.515 10
-1.791 1.539 -1.475 10
-0.983 1.402 -1.017 10
-0.376 1.408 -1.7 10
-0.467 1.371 -2.797 10
-0.783 0.941 -4.034 10
-1.187 0.261 -5.673 10
-1.249 -0.101 -6.304 10
-1.357 -0.056 -4.329 10
-1.187 0.871 0.568 10
-0.223 2.525 3.502 10
0.841 3.893 1.1 10
0.895 3.245 -1.491 10
1.348 -0.535 0.476 10
0.369 -4.981 1.738 10
-0.977 -9.93 -0.391 10
0.033 -14.013 -4.894 10
1.245 -12.922 0.179 10
1.474 -11.63 7.677 10
1.456 -8.407 8.202 10
1.586 -2.222 4.891 10
1.332 2.791 1.851 10
0.501 5.029 0.666 10
0.201 5.138 -0.357 10
0.543 4.064 -1.743 10
1.006 1.977 -2.086 10
1.362 -0.711 -0.903 10
1.122 -4.303 1.35 10
0.355 -7.131 3.456 10
-0.068 -7.935 5.308 10
-0.259 -6.995 4.915 10
-0.026 -4.588 3.536 10
-0.118 -1.268 1.639 10
-0.003 1.668 0.424 10
0.117 3.078 -0.118 10
0.269 3.512 -0.339 10
0.113 3.505 -0.848 10
-0.01 3.517 -0.866 10
0.016 3.415 -0.297 10
-0.028 3.289 0.051 10
-0.283 2.856 -0.065 10
-0.393 2.424 0.009 10
-0.448 1.682 0.232 10
-0.136 1.203 0.192 10
0.204 0.911 0.285 10
0.365 0.699 0.575 10
0.337 0.362 0.991 10
0.07 -0.122 0.72 10
0.236 -0.325 -0.006 10
0.6 -0.603 -0.368 10
0.85 -0.879 -0.046 10
1.101 -1.385 0.656 10
1.336 -2.186 1.228 10
1.452 -3.192 1.484 10
1.393 -4.045 0.948 10
1.073 -4.64 -0.06 10
0.379 -4.271 -1.459 10
-0.494 -3.076 -2.399 10
-1.194 -2.476 -2.383 10
-1.911 -2.547 -1.972 10
-2.892 -3.059 -1.378 10
-3.861 -3.77 -0.396 10
-4.363 -4.281 0.367 10
-3.763 -3.198 0.752 10
-2.688 -1.74 0.281 10
-1.506 -0.756 -0.074 10
-0.157 -0.611 0.769 10
0.823 -0.318 1.898 10
0.853 -0.639 3.449 10
0.121 -0.877 4.13 10
-0.907 -0.591 3.191 10
-1.471 -0.161 0.855 10
-1.324 -0.076 -1.324 10
-0.735 -0.835 -2.122 10
0.303 -2.269 -1.393 10
1.522 -3.636 -0.978 10
2.275 -3.893 -2.199 10
2.099 -2.185 -1.979 10
1.846 -0.088 2.864 10
1.946 1.696 6.542 10
2.044 2.69 7.302 10
1.986 3.489 4.951 10
0.322 4.313 1.336 10
-2.691 6.131 -1.495 10
-4.456 7.052 -2.905 10
-3.7 6.502 -2.141 10
-1.942 5.8 -0.349 10
0.001 6.694 -1.099 10
1.466 7.886 -4.092 10
1.974 8.675 -5.854 10
1.949 7.54 -4.286 10
1.728 5.553 -1.815 10
1.874 3.809 -0.832 10
2.014 3.109 -0.576 10
1.606 2.444 -0.631 10
1.307 1.7 -0.645 10
0.849 1.315 -0.805 10
0.135 1.588 -1.112 10
-0.55 1.619 -1.13 10
-1.331 1.586 -1.017 10
-2.051 1.609 -1.027 10
-2.449 1.43 -1.062 10
-2.428 1.21 -1.258 10
-1.987 1.347 -1.908 10
-1.306 1.411 -2.777 10
-0.787 1.235 -3.715 10
-0.571 1.103 -5.007 10
-0.307 0.544 -6.471 10
0.249 -0.078 -6.858 9
0.336 0.265 -3.388 11
0.294 1.807 2.138 10
0.307 3.092 3.545 10
0.13 3.808 1.466 9
0.117 2.445 0.932 10
0.183 -1.005 3.39 10
-1.576 -5.731 1.396 10
-1.513 -13.019 -5.086 10
-0.655 -14.216 -4.354 10
-0.753 -12.795 5.795 11
-0.186 -11.515 7.603 9
1.831 -7.252 4.55 11
2.829 -0.192 2.052 10
2.52 3.946 1.054 10
1.966 4.905 0.526 10
2.028 4.414 0.206 9
2.317 3.197 -0.012 11
2.24 0.981 -0.131 9
1.844 -2.452 1.174 10
0.47 -5.43 2.539 11
-1.36 -6.912 3.647 9
-1.414 -6.419 4.351 11
-0.652 -4.829 3.433 9
-0.156 -2.441 1.116 10
0.523 0.077 -0.262 10
0.849 1.492 -1.003 11
0.877 2.256 -1.187 10
0.789 3.03 -0.922 9
0.632 3.555 -0.036 10
0.233 3.958 0.578 10
-0.419 4.087 0.555 10
-1.075 3.868 0.198 10
-1.321 3.275 0.204 11
-1.094 2.18 0.39 9
-0.657 1.1 -0.07 10
-0.41 0.412 -0.71 11
-0.412 -0.067 -1.044 10
-0.319 -0.311 -0.81 10
-0.132 -0.452 0.192 9
-0.11 -0.665 1.156 11
0.107 -0.633 1.661 9
0.708 -1.19 1.727 11
1.792 -2.304 1.563 10
2.699 -3.883 1.32 10
3.17 -5.15 0.723 10
2.982 -5.902 -0.262 9
1.779 -5.131 -1.649 11
0.11 -4.014 -2.553 10
-0.969 -3.707 -2.668 9
-2.044 -3.759 -2.651 10
-3.141 -3.866 -2.343 11
-3.775 -2.859 -1.238 10
-4.113 -1.762 -0.201 10
-4.184 -1.457 0.577 9
-3.585 -1.647 1.036 11
-1.511 -1.189 1.484 10
1.302 -0.295 1.724 10
3.077 0.104 4.137 10
2.571 -0.577 5.361 9
0.521 -0.235 3.549 11
-1.082 0.374 0.238 10
-1.689 0.672 -2.845 10
-0.537 -0.29 -2.621 9
1.248 -2.563 -0.281 11
2.597 -4.34 -0.382 10
3.441 -4.837 -1.697 10
3.122 -3.397 -1.691 10
2.422 -1.212 1.381 10
1.62 0.813 4.363 9
1.104 1.645 5.651 10
0.623 2.282 4.706 10
-0.826 3.381 2.538 11
-4.07 4.982 0.603 10
-6.68 6.053 -0.896 9
-5.831 6.102 -1.194 11
-3.688 5.552 -0.497 10
-1.81 5.816 -0.042 10
-0.078 7.398 -1.348 10
1.317 9.287 -4.618 10
1.823 9.677 -5.044 10
1.321 8.019 -3.367 9
1.439 6.157 -0.772 11
1.864 4.835 0.028 9
1.945 3.791 -0.336 11
1.75 2.843 -0.604 10
1.213 1.973 -0.733 10
0.626 1.163 -0.746 10
0.064 0.607 -1.059 10
-0.459 0.495 -1.358 10
-0.956 0.531 -1.791 9
-1.239 0.573 -1.905 10
-1.365 0.249 -1.99 11
-1.694 0.474 -2.205 10
-1.792 0.866 -2.355 10
-1.742 1.417 -3.266 10
-1.585 1.956 -4.689 9
-1.056 2.131 -5.823 11
-0.218 1.789 -5.982 9
0.519 1.48 -4.151 10
1.242 2.168 0.228 10
1.773 3.546 3.248 10
2.458 4.079 2.207 10
2.221 3.714 0.616 10
1.783 1.688 0.037 10
1.096 -3.729 -1.026 10
0.09 -10.286 -1.199 10
-0.53 -15.11 -5.121 11
-1.692 -13.831 0.475 10
-4.135 -12.448 9.978 10
-1.54 -11.048 6.403 10
1.509 -2.789 -0.511 9
2.375 5.16 -1.365 11
2.043 7.867 -0.453 10
1.881 6.52 0.617 10
1.831 4.541 1.486 10
2.182 2.527 2.208 10
2.593 0.188 2.332 10
2.36 -2.338 2.521 10
1.262 -5.052 3.389 10
-0.501 -7.494 4.248 10
-1.563 -8.038 4.479 10
-1.432 -6.924 3.901 10
-0.496 -4.645 2.632 10
0.13 -2.06 1.222 10
0.332 0.222 0.35 10
0.17 1.932 -0.554 10
0.093 3.109 -0.49 10
-0.071 4.186 -0.355 10
-0.34 4.672 -0.354 10
-0.564 4.739 -0.344 10
-0.887 4.395 -0.31 10
-1.169 3.636 -0.667 10
-1.164 2.135 -0.505 10
-0.772 0.413 0.156 10
-0.126 -0.575 0.417 10
0.248 -1.121 0.263 10
0.421 -1.457 -0.176 10
0.664 -1.553 -0.409 10
0.727 -1.535 -0.325 10
0.878 -1.123 -0.068 10
1.23 -0.468 0.636 10
1.589 0.0 1.452 10
1.654 -0.085 2.065 10
1.739 -0.464 2.41 10
1.746 -0.78 2.186 10
1.433 -1.288 1.847 10
0.695 -1.711 1.653 10
-0.364 -1.66 0.764 10
-1.173 -1.58 -0.458 10
-1.564 -2.008 -1.42 10
-1.528 -2.756 -1.839 10
-1.237 -3.428 -1.517 10
-0.976 -3.361 -0.71 10
-0.585 -2.939 0.007 10
-0.199 -2.464 0.282 10
-0.058 -2.416 -0.108 10
-0.104 -2.277 -0.476 10
-0.456 -2.567 -0.808 10
-0.445 -2.508 -1.054 10
-0.305 -1.835 -0.957 10
0.345 -1.333 -0.784 10
1.862 -1.553 -0.111 10
3.106 -0.975 -0.531 10
2.589 -0.929 -1.383 10
0.098 -1.112 -1.451 10
-2.204 -0.363 0.27 10
-3.345 0.827 2.226 10
-3.321 0.969 3.21 10
-1.868 -0.291 3.639 10
0.748 -1.537 3.111 10
3.104 -1.754 1.653 10
4.422 -2.63 -0.192 11
5.592 -5.315 -1.508 9
6.308 -5.757 -1.392 10
5.591 -2.941 1.229 10
4.11 1.042 3.39 10
2.285 3.325 2.818 10
0.902 3.277 2.527 10
-0.274 2.087 3.542 10
-1.556 0.904 3.705 10
-3.986 0.529 3.394 10
-7.156 0.89 1.331 10
-6.139 2.215 -0.827 10
-3.31 2.777 -1.537 10
-1.453 2.508 -3.116 10
-0.015 2.844 -4.898 10
0.787 2.835 -6.451 10
1.053 2.405 -5.246 10
0.345 2.862 -1.92 10
-0.706 4.205 0.917 10
-1.566 5.25 1.687 10
-1.797 6.199 1.398 10
-1.35 6.717 0.413 10
-1.0 6.122 -0.851 10
-0.667 5.493 -1.645 10
-0.635 4.452 -0.774 10
-0.735 3.421 -0.11 10
-0.179 3.01 1.038 10
0.045 2.286 0.391 10
0.265 1.61 0.162 10
0.341 1.147 -0.5 10
0.212 0.687 -1.217 10
-0.247 -0.061 -1.483 10
-0.697 -0.572 -1.464 10
-0.954 -0.765 -1.378 10
-1.368 -1.05 -1.559 10
-1.524 -1.161 -1.334 10
-1.578 -1.329 -0.821 10
-1.524 -1.343 -0.403 10
-1.285 -0.924 -0.095 10
-0.95 -0.202 -0.086 10
-0.803 0.42 -0.353 10
-0.878 1.119 -0.912 10
-0.902 1.507 -1.123 10
-0.889 1.589 -1.01 10
-0.593 1.723 -1.392 10
-0.181 2.008 -2.494 10
0.31 1.893 -4.141 10
0.538 1.014 -5.244 10
0.415 0.534 -6.176 10
0.227 -0.639 -5.524 10
0.618 -2.463 -4.109 10
1.254 -5.061 -2.586 10
1.439 -8.037 -1.655 10
1.226 -9.147 -1.593 10
0.199 -5.741 -1.796 10
-0.51 -3.607 -3.168 20
-1.588 -4.935 -6.609 10
-2.024 -8.743 -7.913 10
-1.58 -8.636 -0.821 10
-1.767 -2.583 9.999 10
-1.538 1.984 6.629 20
-1.824 8.319 9.233 10
-0.806 14.253 14.826 10
0.291 14.801 6.853 10
1.676 11.933 0.47 10
4.068 6.249 -7.221 10
11.384 -1.666 -3.905 10
12.633 -13.101 5.044 10
10.025 -11.748 8.409 10
5.911 -8.392 7.12 10
0.786 -4.898 5.675 10
-4.17 -1.831 4.591 10
-7.218 0.419 1.822 10
-8.409 2.756 -1.704 10
-7.439 3.834 -2.964 10
-6.101 4.64 -3.65 10
-4.284 3.96 -2.716 10
-2.131 2.22 -1.471 10
-0.263 1.351 -1.022 10
1.107 0.251 -0.247 10
1.892 -0.989 0.207 9
2.229 -2.045 0.23 11
2.299 -2.607 0.62 10
2.146 -3.252 1.782 10
1.949 -3.78 2.44 9
1.797 -3.333 2.61 11
1.454 -1.931 1.599 10
0.576 -0.221 -0.439 10
-0.36 0.938 -1.921 10
-1.16 1.491 -2.134 10
-1.725 1.204 -1.231 10
-2.156 0.644 0.176 10
-2.216 0.631 1.528 10
-1.684 0.301 2.117 10
-0.593 -0.185 1.56 10
0.517 -0.494 1.361 10
1.008 -0.539 1.475 10
1.2 -0.244 1.801 10
0.934 -0.065 2.19 10
0.452 0.208 2.126 10
-0.282 0.454 1.526 10
-0.805 0.133 0.253 10
-0.88 -0.207 -1.306 10
-0.611 0.054 -2.804 10
0.062 0.351 -3.325 10
0.736 0.341 -2.536 10
1.214 0.29 -0.877 10
1.653 0.011 1.019 10
1.858 -0.256 2.874 10
1.629 -0.713 3.595 10
1.32 -0.97 2.942 10
0.964 -1.045 1.553 10
0.548 -0.785 0.019 10
0.347 -0.526 -0.628 10
0.14 -0.335 0.097 10
-0.046 -0.327 1.458 10
-0.446 -0.605 2.424 10
-0.85 -1.018 2.164 10
-1.265 -1.098 0.595 10
-1.405 -1.333 -1.041 10
-1.161 -1.647 -1.566 10
-1.278 -1.802 -1.332 10
-1.21 -1.733 -0.682 10
-0.994 -1.758 -0.484 10
-0.766 -1.919 -1.091 10
-0.43 -2.709 -1.292 10
-0.43 -3.835 -0.602 10
-0.732 -3.632 -0.172 10
-0.124 -2.415 0.715 10
0.318 -2.105 1.394 10
-0.17 -2.05 0.789 10
-0.394 -2.077 0.132 10
0.162 -1.378 0.067 10
1.568 -0.206 0.216 10
2.842 0.236 0.461 10
3.281 -0.097 0.544 10
3.057 -0.604 0.645 10
2.268 -1.285 1.046 10
1.067 -1.993 1.553 10
-0.176 -2.474 2.217 10
-0.788 -2.322 2.202 10
-0.967 -1.572 2.206 10
-1.103 -0.381 2.011 10
-1.234 0.811 2.111 10
-1.412 1.877 1.443 10
-1.857 2.792 0.153 10
-2.335 3.021 -0.008 10
-3.007 2.65 0.216 10
-3.551 2.351 0.203 10
-3.083 2.167 -0.558 10
-1.758 2.631 -2.898 10
-0.281 3.17 -5.427 10
0.686 2.922 -6.47 10
1.333 3.026 -5.788 10
1.665 3.301 -4.572 10
1.602 3.453 -3.796 10
1.838 4.099 -3.131 10
2.542 5.172 -1.698 10
2.365 5.068 -0.683 10
1.491 3.915 -0.029 10
1.006 3.308 1.102 10
0.672 3.08 1.587 10
0.277 2.962 1.549 10
-0.06 2.959 1.282 10
-0.407 3.051 0.947 10
-0.823 2.944 0.498 10
-1.154 3.184 -0.154 10
-1.487 3.253 -0.785 10
-1.718 3.152 -1.387 10
-1.52 2.949 -1.817 10
-1.161 2.249 -2.187 10
-0.666 1.36 -2.537 10
-0.289 0.509 -2.964 10
0.127 -0.222 -3.228 10
0.347 -0.683 -3.448 10
0.364 -0.666 -3.327 10
0.319 -0.194 -2.995 10
0.166 0.359 -2.669 10
0.072 0.917 -2.644 10
-0.003 1.214 -3.0 10
-0.106 1.42 -3.329 10
-0.225 1.64 -3.599 10
-0.202 1.795 -4.317 10
-0.044 1.417 -5.359 10
0.304 0.844 -5.478 10
0.075 0.794 -2.603 10
-0.405 1.551 1.509 10
-0.511 2.887 3.125 10
-0.848 2.986 3.011 10
-0.806 -0.32 3.115 10
-0.415 -5.563 1.097 10
-0.641 -10.764 -2.727 10
-0.835 -13.558 -4.557 10
-0.26 -12.21 1.871 10
1.127 -10.989 6.476 10
2.47 -5.469 5.087 10
1.973 1.585 3.82 10
0.88 4.908 3.713 10
-0.199 5.693 2.756 10
-0.23 5.606 1.429 10
0.326 4.692 -0.058 10
1.086 2.672 -0.319 10
1.65 -0.732 1.005 10
1.502 -3.71 2.568 10
1.162 -5.494 3.276 10
0.615 -6.823 3.776 10
0.002 -6.365 4.312 10
-0.48 -4.815 3.829 10
-0.441 -2.971 2.67 10
-0.276 -0.313 1.541 10
-0.352 1.907 0.853 10
-0.437 3.19 -0.223 10
-0.686 3.423 -0.795 10
-0.937 3.46 -0.793 10
-1.119 3.458 -0.869 10
-0.938 3.354 -1.178 10
-0.516 2.803 -1.026 10
-0.068 1.686 -0.536 10
0.3 0.328 0.034 10
0.614 -0.867 0.858 10
0.742 -1.341 1.488 10
0.548 -0.905 1.287 10
0.01 -0.28 0.969 10
-0.611 0.169 0.708 10
-0.989 0.282 0.361 10
-1.08 0.219 -0.467 10
-0.506 -0.069 -1.17 10
0.379 -0.846 -1.199 10
1.264 -1.813 -0.338 10
1.835 -2.52 0.772 10
2.212 -3.043 1.324 10
2.284 -3.351 1.476 10
2.202 -3.748 1.535 10
1.887 -3.701 1.408 10
1.302 -3.305 1.008 10
0.249 -2.397 0.037 10
-0.576 -1.485 -0.828 10
-1.269 -1.586 -1.116 10
-1.823 -1.971 -1.228 10
-2.106 -2.429 -1.183 10
-2.145 -2.306 -1.461 10
-2.042 -2.222 -1.892 10
-1.786 -1.931 -2.229 10
-1.547 -1.471 -2.342 10
-1.169 -1.298 -2.297 10
-0.302 -1.582 -1.025 10
0.314 -1.854 0.973 10
-0.501 -1.333 2.617 10
-1.856 -0.355 3.277 10
-3.144 0.326 2.656 10
-4.097 0.483 0.994 10
-3.954 0.676 -0.535 10
-2.499 1.272 -1.3 10
