# Accelerometer Data File
# Started @Mon Jul 18 22:15:46 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-3.776 -8.116 -2.594 10
-1.734 -10.114 -3.076 10
-0.871 -9.223 -2.708 10
-0.465 -7.836 -2.334 10
0.08 -7.242 -1.911 10
0.227 -6.819 -1.418 10
-0.389 -6.585 -1.155 10
-0.704 -6.944 -1.186 10
-1.668 -4.301 -1.774 10
-1.665 -2.596 -2.338 10
-0.679 -2.655 -2.449 10
0.5 -2.493 -1.334 10
1.751 -1.321 -0.993 10
2.369 -0.706 -1.17 10
2.175 -1.17 -1.751 10
2.139 -1.717 -1.49 10
3.235 -1.235 -0.341 10
2.627 -1.197 0.054 10
3.381 -0.069 0.575 10
6.361 6.608 -0.042 10
10.776 17.212 1.875 10
10.672 18.784 3.006 10
9.605 16.905 2.671 10
8.644 15.215 2.231 10
7.78 13.693 1.508 10
7.002 12.324 2.288 10
6.302 11.091 2.395 10
4.129 9.982 1.087 10
-1.731 8.811 0.056 9
-5.393 5.87 -0.561 10
-7.396 3.12 -0.746 10
-8.553 1.231 -0.671 10
-9.594 -0.348 -0.906 10
-11.039 -2.089 -1.574 10
-12.34 -4.061 -1.666 10
-12.356 -5.439 -1.215 10
-10.922 -5.86 -0.783 10
-9.226 -5.834 -0.696 10
-8.398 -5.828 -0.851 10
-7.774 -6.15 0.311 10
-8.238 -6.251 0.53 10
-8.19 -6.918 0.649 10
-6.103 -5.459 -0.88 10
-3.476 -1.655 -4.774 11
-3.12 -0.628 -4.504 10
-3.48 -2.599 -2.51 10
-2.451 -6.58 -0.587 10
-5.335 -1.905 -0.778 10
-6.266 1.111 -2.174 10
-4.623 0.862 -0.517 10
-4.453 2.353 0.714 10
-2.827 2.807 0.798 10
0.083 4.087 1.408 10
2.161 5.393 2.499 10
2.651 5.785 2.853 10
3.533 6.663 2.671 10
3.317 10.315 2.757 10
4.864 9.904 2.378 10
6.49 8.913 2.554 10
10.038 8.022 3.462 10
16.49 7.22 4.658 10
16.616 6.498 7.804 10
14.963 5.848 7.368 10
13.467 5.263 5.968 10
12.12 4.737 4.294 10
10.908 4.16 2.528 10
9.757 -0.591 0.646 10
6.652 -5.626 -0.219 10
2.66 -9.364 -1.3 10
-1.458 -12.151 -1.86 10
-4.13 -13.056 -1.872 10
-5.691 -13.328 -2.383 10
-5.639 -13.365 -2.498 10
-6.222 -14.296 -2.791 10
-6.935 -13.53 -3.831 10
-6.216 -12.849 -4.318 10
-5.129 -11.986 -3.886 10
-3.211 -11.934 -3.566 10
-2.054 -11.68 -2.598 10
-1.84 -10.753 -1.209 10
-1.483 -9.824 -0.743 10
-2.266 -9.756 -0.97 10
-2.884 -8.978 -0.761 10
-2.863 -7.046 -0.909 10
-3.076 -4.962 -0.396 10
-3.122 -3.346 0.203 10
-2.939 -1.615 0.312 10
-1.826 -0.789 0.22 10
-0.187 -0.323 -0.206 10
0.779 0.381 -0.573 10
1.623 1.041 -1.016 10
2.219 0.92 -1.336 10
3.083 1.922 -1.168 10
5.973 2.678 0.921 10
8.375 5.918 3.113 10
10.925 10.024 5.31 10
11.53 15.658 5.71 10
10.377 19.979 6.673 10
9.339 18.11 6.445 10
8.405 16.299 4.249 10
7.565 14.669 2.618 10
6.808 13.202 4.424 10
6.127 11.882 7.516 10
5.515 10.694 7.186 10
4.679 9.624 3.529 10
0.306 8.438 -0.409 10
-4.481 5.974 -2.893 10
-8.127 3.782 -5.379 10
-10.426 1.749 -6.712 10
-11.486 -0.511 -6.704 10
-11.751 -1.701 -5.853 10
-11.584 -3.401 -4.302 10
-12.27 -4.932 -4.13 10
-12.06 -5.671 -3.079 10
-11.561 -5.561 -1.754 10
-10.103 -4.987 -1.631 10
-8.662 -4.256 -1.33 10
-6.934 -5.218 -1.248 10
-6.292 -5.816 -2.83 10
-5.318 -5.157 -3.228 10
-4.915 -3.461 -1.767 10
-2.967 -2.597 -1.987 10
-4.705 -4.32 1.107 10
-4.458 -4.284 -2.752 10
-2.469 -3.571 -1.891 10
-2.352 -3.895 -1.624 10
-0.246 -1.54 -1.625 10
-0.73 -0.249 -1.015 10
-1.786 -0.801 0.068 10
-1.314 -0.238 1.397 10
0.842 2.069 2.973 10
2.317 5.37 3.684 10
0.405 7.505 5.832 10
-2.591 11.055 6.628 10
-3.418 11.285 8.008 10
-1.266 10.157 9.483 10
4.953 9.141 9.862 10
10.715 8.227 11.297 10
11.773 7.404 10.012 10
12.121 6.664 9.821 10
11.917 5.997 9.822 10
10.295 5.398 6.487 10
9.11 4.823 2.269 10
6.225 1.445 -2.818 10
2.87 -2.207 -5.311 10
0.118 -5.011 -7.711 10
-1.72 -7.958 -8.612 10
-2.436 -9.86 -8.681 10
-2.002 -10.546 -6.908 10
-0.561 -10.956 -5.881 10
0.778 -11.929 -5.233 10
1.537 -13.063 -4.313 10
1.9 -13.326 -3.459 10
2.339 -12.933 -2.751 10
3.027 -12.148 -2.631 10
2.087 -11.442 -2.851 10
1.232 -10.34 -3.057 10
0.695 -9.048 -3.242 10
0.134 -7.85 -3.418 10
-0.49 -6.668 -3.74 10
-0.907 -5.786 -3.538 10
-0.825 -5.061 -3.607 10
-0.958 -4.236 -3.78 10
-1.457 -3.105 -2.463 10
-1.699 -1.821 -1.156 10
-2.167 -0.604 -0.213 10
-2.312 0.584 0.712 10
-1.512 1.569 1.141 10
-0.076 2.679 1.389 10
2.094 3.988 1.551 10
4.918 5.218 1.198 10
6.573 7.437 -0.886 10
6.398 10.96 -2.633 10
5.275 16.751 -3.102 10
4.274 16.903 -1.249 10
5.544 15.212 -0.038 10
