# Accelerometer Data File
# Started @Wed Jul 20 19:51:56 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.541 -0.788 -0.678 10
-0.651 -1.072 -1.127 10
-0.999 -1.18 -1.523 11
-1.02 -0.536 -1.905 9
-0.642 -0.06 -1.68 10
-0.225 0.816 -0.978 10
0.099 1.294 -0.699 10
-0.065 1.372 -0.637 10
0.009 1.381 -0.496 10
0.069 0.803 -1.17 10
0.268 0.783 -1.631 10
0.569 1.506 -1.132 10
1.064 0.649 -0.518 10
1.371 0.644 -1.035 10
1.432 1.183 -0.846 10
0.97 0.944 -0.244 10
0.485 0.996 -0.133 10
-0.476 1.0 0.043 10
-0.971 0.615 -0.452 10
-1.435 0.338 -0.76 10
-1.42 0.003 -1.132 10
-0.994 0.701 -1.234 10
-0.713 0.484 -1.007 10
-0.616 0.642 -0.553 10
-0.477 0.397 -0.481 10
-0.455 -0.443 -0.32 10
-0.487 -0.787 -0.004 10
-0.387 0.463 -0.607 10
-0.787 0.52 -0.46 10
-0.855 0.27 -0.302 10
-0.563 0.467 -0.116 10
-0.498 0.894 -0.467 10
-0.413 0.822 -0.618 10
-0.234 1.291 -0.806 10
-0.366 1.274 -0.958 10
-0.484 2.095 -1.104 10
-0.72 1.877 -0.95 10
-0.493 1.715 -0.95 11
-0.22 1.216 -1.045 10
0.189 1.611 -1.44 9
0.343 1.872 -1.391 10
0.136 1.056 -1.51 10
0.39 1.019 -0.523 10
0.109 0.978 -0.471 10
0.133 0.94 -1.053 10
0.171 0.794 -1.154 10
0.119 0.655 -0.953 10
0.194 0.167 -1.383 11
0.355 1.4 -1.193 9
1.225 2.122 -0.669 10
1.593 1.289 -1.446 10
-1.349 0.565 -0.845 10
-2.352 -0.576 0.264 11
0.279 2.333 -0.658 9
-0.317 2.367 -1.074 10
-0.061 1.811 -1.665 10
-0.727 2.501 -2.24 10
-1.594 2.199 -2.748 10
-2.055 2.686 -3.482 10
-2.125 2.891 -3.849 10
-1.663 1.542 -3.249 10
-1.109 0.534 -1.691 11
-0.998 -0.001 -0.367 9
-0.984 0.188 -0.373 10
-1.041 0.548 -1.112 11
-0.687 0.804 -1.181 10
-0.549 0.715 -1.149 10
-0.417 0.678 -0.767 10
-0.185 0.481 -0.165 9
-0.02 0.415 -0.079 10
-0.346 0.262 0.324 10
-0.552 0.235 0.481 10
-0.566 0.272 0.657 11
-0.406 0.314 0.928 9
-0.27 0.412 1.43 10
-0.269 0.327 1.666 10
-0.432 0.527 1.327 10
-0.423 0.475 1.254 10
-0.476 0.677 1.0 10
-0.549 0.67 1.029 10
-0.364 0.611 0.797 10
-0.397 0.576 0.372 10
-0.409 0.492 0.3 10
-0.394 0.116 0.339 10
-0.484 0.13 0.047 10
-0.599 0.194 0.266 10
-0.746 0.252 0.377 10
-0.801 0.477 0.521 10
-0.557 0.421 0.201 11
-0.57 0.542 0.078 10
-0.504 0.445 0.165 9
-0.48 0.625 0.088 10
-0.414 0.7 0.07 11
-0.278 0.57 0.141 10
-0.112 0.185 0.135 9
0.062 0.072 0.13 10
0.107 0.073 0.247 10
0.122 0.195 -0.113 10
0.265 -0.203 -0.188 11
0.368 -0.381 -0.031 9
0.391 -0.368 0.221 10
0.594 -0.659 0.268 10
0.155 -0.162 0.422 10
-0.006 0.0 0.44 10
-0.161 0.138 0.215 10
-0.162 0.244 0.331 10
-0.094 0.263 0.255 10
0.139 0.107 0.255 10
0.314 -0.023 0.402 11
0.447 0.03 0.508 10
0.548 0.303 0.587 10
0.39 -0.226 0.709 10
0.127 -0.635 1.138 10
-0.462 -0.132 0.895 10
-0.838 0.484 0.288 10
-0.582 0.806 -0.274 10
-0.317 0.958 -0.781 10
-0.208 0.966 -1.117 10
-0.299 0.904 -1.427 10
-0.502 0.753 -1.44 10
-0.52 0.721 -1.011 10
-0.52 0.364 -0.332 10
-0.33 0.164 0.26 10
-0.116 0.173 0.587 9
-0.251 0.337 0.692 10
-0.053 0.398 0.951 10
0.227 0.367 0.916 10
0.256 0.356 0.505 11
0.11 0.363 0.067 9
-0.099 0.327 -0.034 10
-0.399 0.053 -0.203 10
-0.592 -0.132 -0.182 10
-0.671 -0.007 -0.19 11
-0.422 -0.024 0.199 9
-0.104 -0.202 0.282 10
0.267 -0.639 0.297 10
0.568 -0.661 0.285 10
0.787 -0.957 0.558 11
0.889 -1.387 0.562 9
0.852 -1.308 0.385 10
0.706 -1.014 0.166 10
0.567 -0.593 -0.091 10
0.338 -0.594 -0.332 11
0.493 -0.802 -0.48 9
0.651 -0.86 -0.682 10
0.775 -0.765 -0.812 10
0.741 -0.921 -0.739 10
0.762 -1.019 -0.493 13
0.599 -1.115 -0.331 8
0.487 -1.21 -0.109 10
0.18 -1.003 -0.141 10
0.231 -1.265 0.2 10
0.182 -1.267 0.042 10
0.276 -1.167 0.038 10
0.188 -0.929 -0.008 10
0.272 -0.828 -0.111 10
0.288 -0.676 -0.246 10
0.13 -0.582 -0.17 10
0.134 -0.515 -0.161 10
0.216 -0.585 -0.076 10
-0.003 -0.397 0.206 10
0.108 -0.34 -0.081 10
0.252 -0.426 -0.004 10
-0.03 0.038 0.168 10
-0.191 0.154 -0.063 10
-0.353 0.363 0.037 10
-0.473 0.551 0.094 9
-0.503 0.78 0.274 11
-0.487 0.866 0.108 10
-0.085 0.771 0.192 9
0.0 0.745 0.087 10
-0.076 0.688 0.07 10
-0.112 0.602 -0.048 11
-0.083 0.524 0.0 9
-0.144 0.386 -0.026 11
-0.233 0.45 -0.161 9
-0.141 0.535 -0.24 10
-0.075 0.662 -0.388 11
0.078 0.613 -0.436 10
0.251 0.569 -0.315 10
0.261 0.65 -0.3 10
0.295 0.456 -0.02 10
0.352 0.229 0.136 10
0.342 0.068 0.312 10
0.291 -0.11 0.729 10
-0.03 0.141 0.777 9
-0.32 0.093 0.682 10
-0.262 -0.002 0.596 10
-0.348 -0.036 0.261 10
-0.313 -0.17 0.088 10
-0.273 -0.326 0.036 10
-0.298 -0.371 -0.044 10
-0.311 -0.402 -0.178 11
-0.125 -0.612 -0.306 10
-0.328 -0.258 -0.37 9
-0.097 -0.284 -0.342 11
0.102 -0.152 -0.239 10
0.117 -0.016 -0.06 10
0.226 0.105 0.152 10
0.005 0.155 0.421 10
0.143 0.019 0.526 10
0.154 -0.068 0.723 10
0.208 -0.199 0.668 10
0.264 -0.412 0.532 10
0.324 -0.578 0.608 10
0.231 -0.623 0.375 10
0.234 -0.819 0.182 9
-0.168 -0.513 -0.206 11
-0.254 -1.143 -1.021 9
-0.358 -1.701 -1.565 10
0.34 -1.177 -1.03 10
0.022 -0.318 -1.452 11
0.528 0.307 -1.264 10
0.57 0.251 -1.353 10
0.392 -0.032 -0.614 10
0.129 -0.296 0.05 9
-0.073 -0.327 0.501 11
-0.074 0.076 0.701 10
-0.066 0.421 0.7 9
0.0 0.491 0.656 10
0.094 0.416 0.616 10
0.214 0.28 0.468 11
0.382 0.303 0.344 10
0.473 0.394 0.163 10
0.443 0.518 0.069 10
0.338 0.509 -0.023 10
0.244 0.432 -0.03 10
0.168 0.329 -0.035 10
0.065 0.141 0.011 10
-0.027 0.118 0.07 10
-0.084 0.192 0.097 9
-0.145 0.208 0.105 11
-0.191 0.152 0.18 10
-0.197 0.103 0.205 9
-0.212 0.109 0.168 11
-0.225 0.098 0.056 9
-0.22 0.054 -0.078 11
-0.224 -0.028 -0.191 10
-0.244 -0.085 -0.284 10
-0.263 -0.129 -0.298 9
-0.28 -0.159 -0.269 10
-0.303 -0.117 -0.216 11
-0.342 -0.071 -0.16 10
-0.368 -0.038 -0.126 9
-0.366 -0.017 -0.079 11
-0.355 0.01 -0.063 9
-0.319 0.043 -0.074 10
-0.279 0.048 -0.092 11
-0.225 0.069 -0.074 10
-0.177 0.079 -0.075 10
-0.159 0.097 -0.059 9
-0.117 0.104 -0.027 11
-0.079 0.128 0.0 10
-0.08 0.159 0.009 10
-0.089 0.229 0.025 10
-0.08 0.24 0.04 9
-0.029 0.216 0.044 10
0.0 0.177 0.066 11
0.025 0.142 0.068 10
0.031 0.111 0.061 9
0.053 0.065 0.038 11
0.065 0.016 0.025 10
0.067 -0.02 0.023 10
0.078 -0.035 0.02 10
0.087 -0.048 0.01 9
0.096 -0.104 0.026 11
0.086 -0.111 0.049 9
0.077 -0.125 0.07 11
0.07 -0.121 0.046 10
0.08 -0.118 0.032 9
0.089 -0.123 -0.039 10
0.089 -0.128 -0.035 10
0.088 -0.158 -0.049 11
0.097 -0.186 -0.035 9
0.087 -0.184 -0.006 11
0.07 -0.183 0.003 10
0.063 -0.208 0.045 9
0.039 -0.161 0.049 10
-0.007 -0.085 0.01 11
0.027 -0.136 0.035 10
0.0 -0.105 0.005 9
-0.009 -0.043 -0.02 11
-0.008 -0.013 -0.044 10
0.009 -0.098 -0.014 9
0.008 -0.079 -0.038 10
0.007 -0.028 -0.034 10
-0.036 -0.008 0.011 11
-0.006 -0.042 0.062 10
-0.023 -0.012 0.082 10
-0.046 0.04 0.073 9
-0.059 0.062 0.057 10
-0.07 0.082 0.026 11
-0.072 0.091 0.014 10
-0.073 0.082 -0.029 10
-0.057 0.091 -0.069 10
-0.051 0.09 -0.105 10
-0.046 0.081 -0.112 10
-0.041 0.073 -0.075 10
-0.046 0.083 -0.042 10
-0.033 0.066 -0.02 10
-0.047 0.068 0.007 10
-0.025 0.087 0.032 9
-0.031 0.113 0.02 10
-0.01 0.101 0.018 10
-0.001 0.1 -0.017 10
0.016 0.098 -0.016 10
0.014 0.106 0.002 10
0.013 0.086 -0.023 10
0.003 0.061 -0.02 10
-0.014 0.037 0.006 10
-0.012 0.051 0.023 10
-0.02 0.028 0.012 11
-0.035 0.034 -0.014 10
-0.014 0.022 0.004 10
-0.004 0.011 -0.039 9
0.013 0.001 -0.061 10
0.011 -0.015 -0.046 10
0.027 -0.031 -0.033 11
0.025 -0.071 0.021 10
0.031 -0.098 0.036 9
-0.023 -0.114 -0.001 10
-0.038 -0.094 -0.052 11
0.017 -0.041 -0.116 10
0.067 0.039 -0.173 10
0.086 0.053 -0.173 10
0.137 -0.003 -0.104 10
0.167 -0.072 0.009 11
0.09 -0.039 0.163 9
0.115 -0.095 0.293 10
0.069 -0.146 0.324 10
0.01 -0.235 0.318 9
-0.024 -0.289 0.268 11
-0.048 -0.269 0.173 10
-0.103 -0.138 0.017 9
-0.127 -0.098 -0.095 11
-0.08 -0.132 -0.181 10
-0.003 -0.162 -0.163 10
0.048 -0.154 -0.12 10
0.078 -0.147 -0.022 10
0.044 -0.227 0.048 10
0.04 -0.187 0.086 9
-0.058 0.029 0.112 11
-0.061 0.069 0.084 10
-0.012 0.088 0.084 9
-0.002 0.165 0.024 11
-0.053 0.252 -0.029 10
-0.074 0.313 -0.13 10
-0.101 0.368 -0.229 10
-0.065 0.331 -0.284 10
-0.024 0.238 -0.247 10
0.029 0.128 -0.144 10
0.018 0.063 0.007 10
-0.009 0.005 0.075 10
-0.034 -0.003 0.145 10
-0.074 0.031 0.148 10
-0.058 0.036 0.099 10
-0.026 0.127 0.089 9
0.027 0.097 0.054 11
0.128 0.044 0.049 9
0.158 0.023 0.061 11
0.142 0.003 0.072 9
-0.009 0.037 0.03 11
-0.077 0.111 -0.006 19
-0.121 0.203 -0.075 11
-0.117 0.192 -0.136 10
-0.131 0.112 -0.105 10
-0.11 0.075 -0.112 10
-0.081 0.059 -0.083 10
-0.039 0.053 -0.101 10
-0.009 0.022 -0.142 9
-0.017 -0.023 -0.154 11
-0.049 -0.02 -0.13 10
-0.079 -0.053 -0.074 9
-0.071 -0.091 -0.084 11
-0.047 -0.133 -0.11 9
-0.016 -0.171 -0.099 10
0.062 -0.189 -0.08 11
0.185 -0.213 0.005 10
0.21 -0.261 0.159 10
0.189 -0.26 0.281 9
0.161 -0.174 0.391 10
0.111 -0.139 0.455 11
0.099 -0.099 0.479 9
0.072 -0.029 0.439 11
0.065 0.007 0.335 10
0.067 0.015 0.215 10
0.043 0.039 0.021 10
0.004 0.01 -0.126 10
-0.012 -0.085 -0.286 10
0.005 -0.18 -0.37 10
0.022 -0.231 -0.376 10
0.002 -0.216 -0.295 10
-0.1 -0.255 -0.214 10
-0.22 -0.126 -0.175 10
-0.215 0.015 -0.149 10
-0.176 0.117 -0.108 10
-0.089 0.105 -0.028 10
-0.003 0.112 0.043 10
0.057 0.144 0.099 10
0.103 0.129 0.14 10
0.136 0.133 0.187 10
0.113 0.155 0.177 10
0.085 0.182 0.116 10
0.05 0.19 0.044 10
0.019 0.162 0.022 10
0.0 0.12 0.02 10
-0.033 0.117 0.018 10
-0.047 0.131 0.007 10
-0.051 0.118 -0.01 10
-0.055 0.097 -0.017 10
-0.049 0.087 -0.041 10
-0.027 0.087 -0.08 10
-0.007 0.078 -0.072 9
0.001 0.062 -0.082 11
-0.015 0.047 -0.1 10
0.003 0.025 -0.09 9
0.02 0.014 -0.115 11
0.052 0.03 -0.104 10
0.012 0.078 -0.067 10
-0.057 0.122 -0.078 9
-0.111 0.153 -0.061 11
-0.092 0.164 -0.064 10
