# Accelerometer Data File
# Started @Mon Jul 18 22:42:29 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.238 0.416 -1.083 10
-0.017 0.323 -1.181 10
-0.36 0.334 -0.848 10
-0.445 0.688 -0.203 10
-0.538 0.671 0.782 10
-0.7 0.061 1.592 11
-0.276 0.175 1.527 9
-0.102 -0.065 1.512 10
0.019 -0.188 1.421 10
0.0 -0.436 1.624 11
0.121 -0.643 0.298 9
0.177 0.076 -1.55 10
0.194 0.111 -1.782 10
0.097 0.031 -0.889 10
0.044 0.338 -0.084 10
-0.192 0.485 0.544 10
-0.388 0.514 1.446 10
-0.617 0.437 1.732 10
-0.572 0.591 1.464 10
-0.42 0.653 1.352 10
-0.068 0.398 1.769 10
-0.044 0.375 1.816 10
-0.246 0.493 2.117 11
-0.402 0.219 1.862 9
-0.155 -0.043 1.426 10
0.014 -0.452 1.171 10
0.108 -0.881 0.407 11
0.287 -0.603 -0.736 10
0.792 0.301 -1.17 10
1.178 0.348 -0.166 9
1.078 -0.254 1.686 11
0.039 -0.962 0.043 9
-0.076 -0.943 -2.106 10
0.56 -0.245 -2.913 11
1.323 0.407 -2.802 9
2.001 0.436 -1.927 10
2.154 -0.107 -1.114 10
1.999 -0.631 -0.373 11
1.678 -1.36 3.24 9
1.002 -1.716 3.183 11
0.979 -1.346 1.537 9
1.097 -0.918 -1.951 11
0.013 -0.275 -1.178 9
0.701 0.485 -1.328 10
1.734 0.488 -1.436 10
1.776 -0.103 -0.017 10
1.495 -1.032 1.441 10
1.13 -1.653 0.995 10
0.724 -1.884 0.878 10
0.065 -1.092 -0.209 10
-0.294 0.024 -1.705 10
-0.376 0.686 -2.569 10
-0.502 1.134 -2.337 10
-0.374 1.667 -1.156 10
-0.363 1.595 -0.118 10
-0.43 1.056 0.505 10
-0.068 1.02 -0.096 10
1.093 1.202 -2.353 10
3.397 0.22 -3.23 10
2.049 -2.215 3.944 11
-0.517 -4.079 2.421 9
-0.482 -3.197 2.532 11
0.401 -2.205 1.503 9
0.844 0.463 -1.172 10
0.923 1.08 -2.347 10
0.02 0.403 -2.931 10
-0.748 -0.171 -2.698 10
-0.759 0.25 -2.325 10
-0.356 0.699 -1.067 10
-0.277 0.724 1.021 10
-1.275 -0.425 2.953 10
-1.096 -0.115 3.658 10
0.314 -0.896 -3.447 10
1.326 -3.729 -0.982 10
2.469 -4.942 -0.617 11
2.213 -4.077 0.306 10
1.001 -3.307 0.258 9
0.728 -0.494 -1.146 11
0.224 0.382 -1.247 10
-1.03 -0.638 1.127 10
-1.901 -0.764 0.462 10
-0.013 -2.342 -8.487 10
2.065 -3.53 0.179 9
1.858 -3.203 3.031 10
1.586 -3.132 3.124 11
-0.442 -1.518 -2.833 19
-0.113 -2.098 -1.963 11
-0.636 -2.63 -1.112 9
-1.469 -2.513 -0.794 10
-2.167 -2.15 -1.55 10
-2.476 -2.374 -0.775 10
-1.651 -3.516 0.612 10
-2.08 -3.026 0.939 10
-2.079 -2.715 0.905 11
-1.733 -2.625 2.107 9
-1.327 -2.664 2.922 10
-1.358 -2.63 2.259 10
-1.731 -2.289 1.232 11
-1.773 -2.655 1.539 9
-1.596 -3.493 1.98 11
-1.402 -3.98 1.687 10
-1.167 -3.995 1.165 9
-0.429 -4.449 0.264 11
-0.61 -4.625 -0.218 10
-0.894 -4.576 1.027 10
-0.986 -4.351 1.467 10
-1.137 -3.407 1.484 10
-0.799 -2.773 2.525 10
0.461 -2.401 4.401 9
1.854 -2.549 6.564 10
3.263 -2.104 8.028 10
4.488 -1.359 8.104 10
4.901 -1.163 6.751 10
5.075 -0.917 5.007 10
5.033 -0.938 2.981 10
4.865 -1.447 1.329 10
5.206 -1.561 1.093 10
5.41 -1.922 0.992 10
5.127 -1.652 -0.003 10
4.425 -0.427 -0.649 10
3.818 0.382 -0.17 10
3.368 0.783 -0.127 10
2.833 1.205 -0.787 10
1.834 2.291 -2.018 10
0.789 3.182 -2.687 10
0.305 3.519 -2.539 10
0.033 2.098 -1.638 10
-0.159 3.776 -3.577 10
-0.41 3.631 -2.84 10
-0.447 3.234 -3.418 10
-0.325 3.065 -4.05 10
-0.396 2.629 -4.119 10
-0.494 2.332 -4.707 10
-1.47 3.581 -3.9 10
-3.952 6.24 -0.881 10
-5.496 6.986 0.826 10
-3.472 2.667 -5.418 10
-2.513 -0.141 -9.444 10
-3.141 1.182 -7.129 10
2.421 -1.383 -5.115 10
1.291 -1.65 -5.439 10
-0.5 1.583 -3.111 11
-1.381 1.674 -0.663 10
-0.45 0.068 1.282 10
1.352 -1.016 0.102 10
-0.411 -0.699 -3.415 10
-2.43 0.534 -5.401 10
-2.144 0.911 -6.266 10
-0.912 1.079 -4.372 10
-0.209 0.359 -2.306 10
0.699 0.444 -0.731 10
2.172 1.227 -0.89 10
2.928 -0.395 -2.103 10
3.17 -0.881 -2.815 10
2.749 -1.293 -1.818 10
2.578 -1.12 -1.084 10
2.536 -1.207 -0.295 10
2.584 -1.922 0.173 10
2.877 -1.73 1.492 10
0.831 -3.729 2.722 10
0.36 -3.545 2.665 10
0.324 -2.889 0.218 10
-0.957 -2.574 -3.389 10
1.085 -0.291 -4.006 10
1.58 0.944 -1.296 10
2.37 1.28 1.996 10
2.461 0.885 2.382 10
2.99 1.977 -0.139 10
3.036 0.443 -1.53 10
1.491 -0.057 -1.42 10
2.143 -1.516 1.074 10
2.627 0.384 -1.42 10
2.132 2.25 -2.191 10
1.195 1.25 -0.843 10
0.187 2.926 -0.871 10
0.168 0.892 0.689 10
0.203 -1.084 0.388 10
-0.756 0.162 -1.426 10
-1.076 0.499 0.138 10
-0.59 -0.128 2.055 10
-1.306 -2.942 4.694 10
-0.908 -4.234 2.811 10
2.25 -0.061 0.073 10
1.189 0.332 -2.209 10
0.01 -0.64 -1.1 10
-0.938 0.673 -1.042 10
-2.379 -0.117 -2.954 10
-3.33 -2.088 -2.064 10
-3.161 -2.172 -0.78 10
-1.336 -0.964 2.064 10
0.658 1.166 3.702 10
1.256 1.204 0.591 10
6.388 -0.139 2.91 10
2.956 -1.289 4.533 10
-4.604 0.598 -2.496 10
-4.54 3.339 -1.6 10
-4.0 4.901 1.205 10
-3.824 3.42 -0.707 10
-3.338 0.94 -3.369 10
-0.574 -2.937 -4.575 10
1.232 -7.116 -7.815 10
-0.519 -5.138 -6.852 10
-0.174 -2.538 -3.745 10
1.032 1.464 -2.069 10
-0.372 4.99 0.128 10
-2.731 3.835 6.493 10
-4.647 0.806 13.963 10
-4.501 -0.687 7.395 10
-3.447 -2.48 0.752 10
-2.542 -3.81 -0.831 10
-1.159 -3.308 -0.153 10
-0.431 -2.124 1.456 10
0.025 0.475 1.112 10
0.108 1.307 -0.774 10
-0.281 0.702 -0.903 10
-1.571 -0.195 0.126 10
-2.526 0.289 0.432 10
-2.17 1.355 1.906 10
-1.617 1.064 1.905 10
-0.731 0.725 1.188 10
0.125 1.195 -0.067 10
1.044 0.774 0.74 10
0.965 0.955 0.304 10
0.912 2.359 -1.579 10
5.587 -0.823 -6.799 10
5.83 -3.508 -5.507 10
2.894 -3.553 -2.017 10
0.924 -3.379 1.407 10
-0.495 -3.058 2.697 10
-2.057 -0.425 2.643 10
-2.231 2.237 1.723 10
-1.396 3.823 -0.611 10
1.329 3.027 -2.981 10
2.971 1.888 -3.588 10
2.269 0.553 -2.393 10
0.275 0.463 -1.136 10
-1.941 2.209 1.191 10
-3.384 3.816 2.003 10
-3.123 3.951 1.605 10
-2.363 3.72 1.091 10
-2.307 3.305 0.637 10
-2.818 2.879 0.556 10
-2.976 2.359 -0.421 10
1.381 -0.255 -7.231 10
6.759 -2.634 -3.793 10
5.488 -6.275 1.257 10
2.974 -7.768 5.027 10
0.229 -10.034 14.884 10
-1.0 -11.452 15.111 10
0.03 -7.583 5.084 10
0.854 -2.162 -4.525 10
0.76 -1.213 -4.124 10
1.305 -1.824 -1.971 10
1.648 -3.943 0.242 10
0.139 -2.549 3.028 10
-1.348 -0.2 6.233 10
-3.066 2.69 5.205 10
-4.052 5.98 1.116 10
-3.759 6.442 -3.08 10
-2.875 4.617 -4.737 10
-2.053 1.199 -5.858 10
-1.442 -0.876 -5.764 10
-0.505 -2.107 -7.29 10
0.277 -3.172 -4.734 10
0.258 -3.493 -0.339 10
-0.655 -2.747 2.513 10
-1.52 -0.981 2.597 10
-2.282 1.366 1.484 10
-2.484 3.504 0.431 10
-2.339 4.938 -1.723 10
-1.985 5.763 -2.404 10
-1.252 5.506 -3.87 10
-0.204 3.24 -5.017 10
1.298 0.683 -5.11 10
2.426 -1.711 -3.97 10
3.408 -4.014 -0.065 10
3.713 -5.069 2.259 10
3.325 -2.519 3.18 10
2.113 0.197 4.766 10
-0.64 1.28 3.057 10
-2.231 0.609 1.079 10
-2.266 0.652 0.489 10
-1.807 0.733 0.216 10
-1.264 0.513 -0.089 10
-0.733 0.255 -0.46 10
-0.504 0.126 -0.552 10
-0.824 0.199 -0.126 10
-1.44 0.231 0.377 10
-1.942 0.277 1.055 10
-2.127 0.042 2.449 10
-1.725 -1.245 3.937 10
-0.328 -3.069 3.396 10
1.332 -4.373 1.729 10
2.113 -5.418 -1.02 10
2.453 -5.618 -3.572 10
2.113 -4.625 -5.198 10
1.35 -4.085 -4.712 10
0.793 -3.625 -1.526 10
0.765 -3.047 2.142 10
0.826 -0.863 -0.071 10
0.537 1.369 -2.934 10
-0.455 2.559 -4.511 10
-1.142 3.018 -5.68 10
-0.726 2.889 -6.637 10
0.388 1.255 -7.077 10
1.599 -1.8 -5.111 10
2.508 -4.111 -3.6 10
2.972 -5.458 -2.473 10
3.253 -5.584 0.764 10
4.901 -4.466 12.281 10
1.179 0.186 12.32 10
-0.472 0.874 5.683 10
-0.666 0.951 -0.581 10
-0.729 1.812 -3.359 10
-0.51 2.432 -3.773 10
-0.165 2.525 -3.533 10
-0.045 2.195 -2.982 10
-0.101 2.226 -1.365 10
-0.212 2.606 0.658 10
-0.354 3.035 2.963 10
-0.707 3.3 3.701 10
-1.144 3.151 2.546 10
-1.711 2.629 0.533 10
-2.057 2.047 -1.191 10
-2.11 1.86 -1.744 10
-2.054 1.976 -1.57 10
-2.055 2.166 -0.818 10
-1.927 2.113 0.28 10
-1.433 1.772 1.553 10
-0.902 1.405 2.906 10
-0.501 1.601 3.477 10
-0.365 2.061 2.707 10
-0.345 2.045 1.394 10
-0.294 1.349 0.349 10
-0.144 0.533 -0.71 10
0.068 0.118 -1.467 10
0.225 -0.152 -2.087 10
0.401 -0.223 -2.171 10
0.602 -0.192 -1.48 10
0.817 -0.31 -0.763 10
0.968 -0.124 -0.454 10
0.958 0.068 -0.555 10
0.991 0.199 -0.569 10
1.013 0.541 -0.184 10
0.636 1.323 -0.709 10
0.227 1.415 -1.982 10
0.153 0.894 -2.215 10
0.594 0.167 -0.813 10
1.052 -0.461 1.534 10
1.11 -0.742 3.208 10
0.646 -0.297 2.232 10
0.021 0.361 -0.05 10
-0.463 0.592 -1.027 10
-0.589 0.015 -0.752 10
-0.349 -1.45 0.201 10
-0.055 -3.193 1.241 10
0.156 -4.882 2.487 10
0.149 -6.135 3.609 10
0.117 -7.366 4.506 10
0.01 -8.543 4.788 10
-0.567 -8.473 4.008 10
-1.286 -6.66 2.374 10
-2.114 -3.486 0.482 10
-2.704 -1.103 -0.41 10
-2.968 0.584 0.165 10
-2.215 1.904 1.475 10
-0.545 2.222 3.026 10
0.396 2.052 3.283 10
0.227 1.631 2.171 10
-0.639 0.856 0.523 9
-1.247 0.382 -0.563 10
-1.588 0.336 -1.093 10
-1.765 0.552 -1.095 11
-1.916 0.953 -0.744 9
-1.992 1.565 -0.454 10
-1.922 2.408 -0.219 10
-1.669 3.253 -0.344 10
-1.183 3.798 -0.956 11
-0.557 4.056 -1.679 10
0.11 4.444 -1.994 10
0.608 4.646 -1.493 10
0.814 4.526 -1.292 10
0.81 4.151 -1.145 10
0.703 3.718 -1.108 10
0.598 3.398 -1.144 10
0.573 3.119 -1.262 10
0.55 2.919 -1.308 10
0.538 2.782 -1.289 10
0.527 2.564 -1.247 10
0.595 2.135 -1.312 10
0.717 1.465 -1.361 10
0.947 0.56 -1.191 10
1.283 -0.435 -1.003 10
1.473 -1.063 -0.644 10
1.455 -1.483 -0.14 10
1.232 -1.334 0.097 10
0.945 -1.279 -0.351 10
0.695 -1.194 -0.652 10
0.6 -0.954 -0.406 10
0.437 -1.479 0.168 10
0.186 -2.305 1.229 10
-0.383 -2.255 2.235 10
-0.948 -1.28 2.934 10
-1.319 -0.014 3.295 10
-1.601 0.943 3.517 10
-1.673 0.788 3.7 10
-1.333 -0.798 3.813 10
-0.709 -3.33 3.25 10
-0.302 -6.341 0.529 10
-0.297 -8.258 -4.6 10
-0.888 -8.906 -5.924 10
-2.911 -8.317 -2.513 10
-4.24 -6.106 2.021 10
-3.075 -3.875 3.612 10
-1.707 -2.022 2.432 10
0.109 -0.493 -2.094 10
2.261 -0.047 -8.59 10
3.475 -0.921 -11.584 10
3.696 -3.234 -9.305 10
3.602 -5.393 -6.642 10
3.225 -5.336 -4.366 10
2.583 -2.682 -2.076 10
3.618 1.317 8.611 10
4.238 6.202 17.964 10
0.858 5.28 4.825 10
-0.356 3.278 -4.474 10
-0.268 1.261 -6.983 10
-0.423 0.118 -6.216 10
-0.553 0.787 -4.698 10
-0.799 1.647 -2.668 10
-1.029 2.879 -0.246 10
-1.013 3.944 2.553 10
-0.834 3.929 4.935 10
-0.931 3.131 5.915 10
-1.407 2.663 5.755 10
-1.99 2.784 5.343 10
-2.446 3.023 4.55 10
-2.417 3.005 2.293 10
-2.011 2.963 -0.081 10
-1.552 3.037 -1.469 10
-1.259 3.173 -2.374 10
-0.943 3.175 -2.722 10
-0.426 3.219 -2.829 10
0.167 3.233 -2.771 10
0.866 2.565 -2.674 10
1.486 1.119 -2.571 10
2.096 -0.535 -1.538 10
2.955 -1.955 0.701 10
3.625 -2.552 2.725 10
3.779 -1.84 3.952 10
3.186 -0.32 3.928 10
2.022 0.874 2.492 10
0.613 0.942 0.588 10
-0.197 -0.117 -0.668 10
-0.16 -1.639 -0.653 10
0.166 -3.483 1.144 10
-0.066 -5.023 4.003 10
-1.223 -6.21 4.154 10
-2.35 -6.89 2.067 10
-3.175 -6.115 -1.026 10
-3.935 -4.736 -4.294 10
-4.326 -2.573 -5.157 10
-3.772 0.234 -4.245 10
-1.956 3.141 -1.7 10
-0.657 4.517 3.459 10
-0.255 4.125 6.768 10
-0.505 2.282 5.617 10
-0.42 0.183 3.219 10
0.112 -0.437 1.854 10
0.377 -0.195 0.936 10
-0.039 0.435 0.946 10
-0.587 1.366 0.61 10
-0.606 2.539 -0.157 10
-0.321 3.578 -0.908 10
-0.203 4.375 -1.274 10
-0.389 4.86 -1.457 10
-0.566 5.21 -1.768 10
-0.552 5.18 -2.125 10
-0.342 4.946 -2.404 10
0.217 4.348 -2.448 10
0.85 3.465 -2.04 10
1.36 2.257 -1.491 10
1.724 0.566 -1.014 10
1.931 -2.36 -0.611 10
2.151 -5.503 0.845 10
2.359 -7.331 2.243 10
1.605 -6.805 0.364 10
0.962 -5.314 -1.404 10
0.366 -3.671 -0.108 10
0.347 -1.063 1.686 10
0.14 1.87 3.068 10
-0.477 3.786 3.779 10
-1.61 4.786 3.547 10
-2.535 3.747 2.296 10
-2.221 0.528 0.825 10
-1.223 -2.902 -0.213 10
-0.36 -4.741 -3.519 10
-0.341 -5.112 -5.856 10
-1.35 -6.367 -6.253 10
-2.335 -9.738 -6.11 10
-2.076 -7.73 -4.111 10
-1.058 -4.414 -2.097 10
1.59 -2.06 4.136 10
2.439 -1.414 6.688 10
2.014 -4.005 -1.41 10
3.347 -6.707 -8.009 10
4.115 -6.338 -7.018 10
6.531 -5.627 6.206 10
4.352 -0.504 5.775 10
1.9 5.734 3.491 10
-0.202 9.84 2.926 10
-1.811 10.244 1.16 10
-2.475 7.082 -1.179 10
-1.951 3.641 -2.802 10
-0.989 0.907 -4.073 10
-0.27 -1.329 -4.812 10
-0.182 -2.161 -3.012 10
0.473 -2.005 0.891 10
1.184 -1.27 5.758 10
1.212 -0.902 8.19 10
0.513 -0.424 5.854 10
0.333 0.695 2.778 10
0.274 1.953 1.509 10
-0.563 2.93 0.444 10
-1.86 3.404 -0.427 10
-2.553 3.115 -0.91 10
-2.608 2.39 -1.62 10
-1.942 2.392 -2.174 10
-0.851 2.523 -2.654 10
0.043 2.693 -2.966 10
0.401 2.993 -3.109 10
0.412 3.366 -2.781 10
0.069 3.77 -1.796 10
-0.1 3.126 0.124 10
-0.09 1.667 1.844 10
-0.245 0.509 1.745 10
-0.333 0.01 -0.187 9
-0.23 0.164 -2.762 11
0.042 0.992 -4.141 10
0.598 1.074 -3.046 10
1.348 0.803 0.068 10
1.412 -0.931 3.75 9
-0.22 -4.269 6.098 10
-1.594 -7.169 1.481 11
-1.409 -6.762 1.307 10
-0.104 -4.931 2.486 10
0.397 -2.636 1.436 10
-0.168 -1.028 1.378 10
-1.142 -0.443 2.163 10
-2.192 -0.355 2.688 10
-3.101 -0.337 3.048 10
-3.533 -0.019 3.088 10
-3.248 0.172 2.926 10
-2.484 0.586 2.823 10
-1.658 1.656 2.514 10
-0.906 2.861 1.565 10
-0.048 3.971 0.09 10
1.024 4.686 -1.358 10
1.836 5.114 -2.205 10
2.186 5.171 -2.467 10
2.175 5.076 -2.418 10
2.086 4.827 -2.125 10
2.033 4.293 -1.852 10
2.174 3.251 -1.649 10
2.5 1.599 -2.346 10
2.663 -0.81 -2.784 10
2.647 -3.09 -3.428 10
2.15 -4.643 -3.904 10
1.021 -5.049 -3.737 10
-0.494 -4.018 -2.493 10
-1.625 -2.039 -0.985 10
-2.316 0.319 1.112 10
-2.627 2.545 3.5 10
-2.804 3.023 6.908 10
-2.437 0.54 9.32 10
-1.487 -3.03 6.018 10
-0.14 -5.899 -1.34 10
0.416 -7.058 -4.301 10
-1.745 -7.482 -5.431 10
-4.656 -7.94 -7.344 10
-4.932 -8.93 -4.058 10
-3.706 -8.14 -1.325 10
-0.861 -5.663 -0.977 10
1.715 -2.873 -2.612 10
3.164 -2.241 -3.368 10
4.597 -2.603 -2.393 10
7.231 -2.429 3.612 10
7.534 0.951 5.422 10
4.289 4.174 -0.497 9
2.042 4.231 -4.809 10
1.036 3.04 -5.052 10
0.51 1.728 -3.443 10
0.235 1.098 -2.03 10
-0.089 1.299 -0.689 11
-0.563 1.841 0.852 9
-1.153 2.631 3.586 10
-1.046 1.954 6.769 11
0.281 -1.076 6.972 10
0.425 -1.287 3.766 10
-0.444 0.357 0.571 10
-1.011 1.795 -1.054 10
-1.151 2.943 -1.431 10
-1.045 3.674 -1.357 10
-0.88 3.686 -1.462 10
-0.671 3.085 -1.006 10
-0.44 2.621 -0.086 10
-0.129 2.557 0.757 10
0.4 2.293 1.544 10
1.058 1.598 2.061 10
1.582 0.843 1.769 10
1.915 0.328 1.627 10
2.24 0.192 2.567 10
2.283 0.647 2.379 10
1.926 1.521 0.452 10
1.397 2.162 -1.308 10
0.852 1.955 -2.332 10
0.594 1.475 -2.736 10
0.587 1.25 -2.523 10
0.726 0.935 -1.314 10
0.619 0.385 0.23 10
-0.356 0.122 1.328 10
-1.415 0.153 1.902 10
-1.807 -0.068 2.134 10
-1.696 -0.217 2.118 10
-1.267 -0.652 1.338 10
-1.011 -1.328 0.704 10
-1.177 -1.772 -0.055 9
-1.534 -3.328 -3.351 10
-0.923 -5.684 -4.558 10
-0.348 -7.167 -3.163 10
0.341 -7.39 -0.83 10
0.927 -6.349 0.131 11
1.041 -3.887 0.541 10
0.877 -1.86 1.211 10
0.944 -1.002 2.977 10
0.626 -1.298 4.696 10
-0.686 -1.617 4.459 10
-2.074 -1.136 2.617 10
-3.004 -0.066 0.976 10
-3.35 1.759 0.473 10
-3.248 3.281 0.202 10
-3.026 4.228 -0.309 10
-2.879 4.943 -0.674 10
-2.651 5.388 -0.986 10
-2.196 5.427 -1.818 10
-1.546 5.134 -2.688 10
-0.848 4.724 -2.971 10
-0.125 4.243 -2.906 10
0.472 3.776 -2.667 10
0.89 3.26 -2.418 10
1.155 2.787 -2.193 10
1.281 2.31 -2.026 10
1.247 1.812 -1.875 10
1.053 1.062 -1.954 10
0.836 0.37 -2.155 10
0.606 -0.459 -2.646 10
-0.057 -1.577 -2.727 10
-0.517 -2.669 -2.618 10
-0.896 -3.505 -1.778 10
-1.272 -3.913 -0.885 10
-1.119 -4.815 -0.064 10
-0.541 -6.143 0.872 10
-0.642 -5.968 3.362 10
-1.707 -4.191 11.171 10
-3.605 -0.333 17.44 10
-3.908 4.302 14.955 10
-3.414 7.785 9.512 10
-3.512 9.558 7.104 10
-2.885 7.025 8.833 10
-1.959 1.849 0.942 10
-1.745 -0.421 -10.072 10
-2.338 -3.249 -12.796 10
-2.354 -7.992 -15.188 10
-3.541 -10.709 -20.953 10
-2.17 -9.914 -20.064 10
0.063 -8.923 -12.352 10
0.876 -8.03 -6.04 10
1.374 -6.796 -1.695 10
2.469 -2.583 -0.215 10
2.964 1.389 1.27 10
3.314 3.371 2.014 10
4.766 4.12 7.277 10
9.496 5.457 20.443 10
6.719 -0.371 10.245 10
5.03 -3.359 -5.302 10
4.708 -3.144 -7.409 10
4.676 -1.856 -6.047 10
4.39 -0.282 -4.891 10
3.735 1.038 -1.368 10
2.905 1.037 4.948 10
0.778 1.304 5.78 10
-0.927 1.829 3.634 10
-1.559 1.827 1.995 10
-1.523 1.205 0.313 10
-1.164 0.705 -0.657 10
-0.824 0.841 -1.315 10
-0.25 1.61 -1.796 10
-0.027 2.346 -1.806 10
