# Accelerometer Data File
# Started @Mon Jul 18 22:37:49 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.204 -0.347 -0.837 10
-0.037 0.299 -0.133 10
0.061 0.139 0.561 10
-0.246 -0.003 1.185 10
-0.644 -0.175 1.196 10
-0.657 -0.132 0.352 10
-0.54 -0.196 -0.009 10
-0.089 0.038 0.31 10
0.272 0.043 -0.039 10
-0.383 -0.374 0.084 10
-0.534 -0.69 -0.259 10
-0.584 -1.035 -0.535 10
-0.595 -0.371 -1.412 10
0.412 -3.954 -1.918 10
1.37 -4.886 0.523 11
1.862 -5.681 3.617 10
-0.676 -2.484 -1.209 10
-1.849 0.495 -1.493 10
-2.001 2.514 0.233 10
-1.516 3.073 -0.117 10
0.531 2.102 -1.519 9
2.107 3.193 -1.143 11
1.327 3.176 -0.365 10
0.496 2.384 -0.742 10
1.033 1.439 -0.478 10
0.722 1.502 -0.887 9
-0.15 0.265 -0.971 11
1.001 0.437 -2.77 9
3.168 0.79 -1.028 11
1.645 0.771 -0.261 10
-1.26 0.703 -2.054 9
-1.737 0.684 -1.676 10
0.306 -0.668 -0.06 10
1.232 -4.135 0.893 10
0.29 -4.988 1.579 10
0.054 -2.791 0.999 10
0.195 -1.211 -0.47 10
0.339 -0.788 -1.449 10
-0.237 0.557 -2.364 10
0.794 1.923 -3.265 10
2.439 0.947 -2.473 10
1.169 -2.198 -1.743 11
-0.317 -4.228 -1.715 9
0.248 -3.357 -1.311 10
1.619 -1.677 -1.085 11
1.449 -1.311 -1.442 9
0.899 -1.292 -1.056 11
1.998 -1.619 -0.054 9
2.807 -2.526 1.209 10
3.104 -3.015 1.777 11
1.035 -2.558 1.66 10
1.612 0.326 1.114 10
2.744 -2.171 -1.763 9
2.788 -2.842 -2.569 11
3.837 -1.695 -2.114 9
4.755 -1.836 -1.678 10
4.882 -1.308 -2.226 10
5.437 -1.41 -1.633 11
5.617 -1.174 -2.038 9
5.831 -0.479 -2.61 10
4.291 -0.552 -3.357 11
5.276 -0.695 -3.34 10
5.998 -0.255 -0.757 9
4.743 0.494 -2.198 10
4.441 -1.054 0.495 10
3.325 -0.802 1.169 11
4.225 -0.799 1.647 10
4.655 -0.702 2.163 10
5.491 -0.227 3.033 10
5.597 0.364 2.479 10
3.098 -0.594 0.982 9
0.254 1.705 0.108 11
4.823 -1.748 -4.151 19
3.366 -0.547 -4.658 11
3.219 0.92 -4.451 10
3.621 1.285 -3.98 10
2.346 2.552 -4.53 9
2.783 1.478 -5.284 11
2.255 0.968 -5.247 9
1.814 1.958 -4.024 10
1.546 2.081 -2.94 10
1.064 1.097 -1.888 10
0.992 1.84 -0.113 11
0.453 2.139 -0.24 10
0.416 2.399 -0.078 10
-0.141 3.107 0.55 10
-0.403 3.417 1.245 10
-1.423 4.135 2.128 10
-0.531 1.748 2.424 10
-1.046 1.134 1.587 10
-4.234 2.908 1.842 10
-7.034 0.988 -1.936 10
-7.744 -2.299 -5.414 10
-7.004 -2.181 -1.899 9
-6.33 -2.79 -1.623 10
-6.903 -2.847 -1.788 12
-7.066 -1.985 -1.075 8
-5.101 -2.502 -0.381 10
-3.195 -2.881 0.708 11
-1.927 -2.136 1.145 9
0.954 0.016 1.195 11
2.487 1.85 0.946 9
1.618 0.562 0.55 11
-0.017 -0.562 1.968 9
-1.532 -0.764 2.392 10
-1.155 1.552 2.196 11
0.761 -0.421 1.597 9
0.952 -0.922 2.308 10
-0.219 -0.614 1.448 11
-1.352 -0.915 -0.868 9
-1.726 -2.943 0.528 11
-0.872 -5.459 -2.446 10
-0.656 -4.723 0.642 9
-0.461 -5.544 3.362 11
-0.277 -7.135 1.216 9
0.379 -6.482 0.284 11
0.221 -5.946 -0.873 10
0.061 -3.041 -2.639 9
-0.66 -2.548 -3.15 10
-1.326 -1.965 -1.991 10
-1.133 -0.812 -1.197 10
-0.132 -2.739 -1.706 10
-0.36 -2.456 -2.035 10
0.201 -2.331 1.572 10
-1.223 -0.512 3.069 10
-2.54 7.123 1.487 10
-3.234 -5.647 0.399 10
-3.583 -6.651 -0.011 11
-0.182 -1.866 2.273 9
-0.354 1.647 4.287 10
-1.87 2.06 4.392 10
2.204 1.354 -4.027 10
3.853 -4.986 -4.323 10
1.167 -5.669 -3.882 10
3.869 2.336 -1.89 10
5.3 3.412 -4.477 10
1.866 1.511 -7.709 10
0.524 1.308 -5.387 10
0.747 1.315 -3.133 10
1.784 3.838 0.567 10
-1.556 3.523 1.958 10
-3.409 3.55 1.53 10
-2.852 3.566 1.221 10
-2.559 1.14 -0.503 10
-8.258 -5.808 -16.226 11
-6.855 -4.373 -12.629 10
-3.489 -1.092 -1.454 9
-4.605 -1.457 3.12 10
-6.144 -1.88 3.955 11
-5.944 -1.847 4.326 9
-5.453 -1.49 4.462 11
-5.037 -2.099 4.421 9
-4.516 -2.449 4.005 10
-3.961 -2.282 3.484 10
-3.28 -2.657 1.877 11
-2.642 -3.305 0.319 10
5.06 0.92 -1.229 9
7.45 2.664 -0.865 10
1.826 2.277 -1.899 10
0.584 1.61 -1.192 10
-0.422 2.285 -1.322 11
-0.733 3.073 -1.483 9
-0.824 3.507 -0.611 10
-0.75 2.915 -0.058 10
-0.623 2.21 -0.992 10
-0.819 1.98 -1.496 10
-0.505 1.136 -2.027 11
0.053 -0.218 -7.66 9
0.341 0.165 -6.833 10
0.462 0.803 -0.125 10
-0.169 0.188 3.412 10
1.674 -6.707 6.251 11
1.92 -8.7 8.03 10
1.401 -10.941 9.227 9
0.33 -10.95 8.192 10
-1.504 -9.855 10.553 11
-4.758 -8.87 11.299 10
-6.609 -7.966 9.764 9
-6.327 -4.333 5.719 10
-4.781 0.383 2.07 10
-4.199 2.81 -0.558 10
-3.866 3.597 -1.691 11
-3.807 3.444 -2.375 9
-3.926 3.109 -2.939 10
-4.085 2.849 -3.3 10
-4.219 2.564 -3.194 10
-4.461 2.411 -2.668 10
-4.532 2.075 -1.393 10
-4.355 1.514 -0.211 10
-4.048 0.932 0.456 10
-3.738 0.537 0.333 10
-3.183 0.759 -0.872 10
-2.219 1.916 -2.948 10
-1.333 2.207 -5.316 10
0.489 1.236 -4.595 10
2.267 0.535 -0.955 10
1.213 -0.474 -2.402 11
0.143 -0.892 -2.964 9
-0.163 -0.622 -2.814 10
0.025 0.525 -2.101 10
0.479 1.671 -1.365 10
0.94 2.374 -0.815 10
1.104 2.18 -0.268 10
0.925 1.229 0.413 10
0.306 -0.125 1.32 11
0.026 -1.199 2.127 9
0.092 -2.044 2.5 11
0.247 -2.15 2.345 10
0.593 -1.616 2.248 9
1.059 -1.118 2.11 10
1.375 -0.55 1.89 10
1.462 -0.219 1.486 11
1.333 -0.731 1.423 9
0.975 -1.718 1.453 10
0.705 -1.977 1.687 10
0.833 -1.099 1.587 10
1.095 0.183 0.946 11
1.226 1.517 0.015 10
1.216 2.124 -0.623 10
0.741 2.075 -1.225 10
0.124 2.032 -1.447 10
-0.388 1.716 -0.966 10
-0.651 1.036 -0.033 10
-0.672 0.855 0.383 10
-0.484 1.14 0.474 10
-0.203 1.181 0.728 10
-0.062 0.735 0.983 10
0.004 0.127 1.083 10
0.202 -0.177 1.061 10
0.475 0.046 0.825 10
0.763 0.455 0.286 9
0.928 0.617 -0.112 11
0.861 0.176 -0.36 9
0.482 -1.306 -0.832 10
-0.005 -2.951 -1.12 10
-0.392 -3.897 -0.559 10
-0.801 -4.318 0.108 11
-1.092 -3.662 0.605 9
-0.948 -1.658 0.708 10
-0.741 0.274 0.388 10
-0.641 1.712 -0.142 10
-0.577 2.506 -0.498 11
-0.605 2.712 -0.543 10
-0.743 2.406 -0.523 9
-0.979 1.666 -0.341 10
-1.2 0.525 -0.118 10
-0.976 -0.475 0.04 10
-0.318 -0.91 0.036 10
-0.14 -0.879 -0.363 10
0.476 -0.007 -0.327 10
0.963 0.441 -0.087 10
1.237 0.475 0.041 10
1.381 0.203 0.287 11
1.406 -0.161 0.439 9
1.343 -0.447 0.533 10
1.304 -0.514 0.738 10
1.311 -0.6 0.975 10
1.283 -0.678 0.972 10
1.215 -0.636 0.745 10
1.016 -0.521 0.378 10
0.716 -0.357 -0.064 10
0.326 -0.347 -0.342 11
-0.102 -0.424 -0.446 10
-0.463 -0.425 -0.513 10
-0.761 -0.27 -0.574 10
-0.892 -0.045 -0.499 10
-0.958 0.157 -0.423 10
-0.767 0.426 -0.226 10
-0.38 0.659 0.046 10
-0.032 0.619 0.248 10
0.272 0.436 0.361 10
0.59 -0.02 0.385 10
0.936 -0.32 0.329 10
1.161 -0.305 0.107 10
1.364 -0.292 0.191 10
1.624 -0.771 0.12 10
1.78 -1.271 0.28 10
1.921 -1.446 -0.833 10
2.031 -0.853 -1.913 10
2.224 0.205 -3.152 10
1.976 1.09 -3.234 10
1.244 0.817 -1.591 10
0.852 0.046 0.377 10
0.569 -0.311 1.287 10
-0.117 0.089 0.745 10
-0.906 0.572 0.558 10
-1.884 0.954 0.175 10
-2.894 0.997 -0.256 10
-3.579 0.983 -0.506 10
-3.583 0.738 -0.334 10
-2.406 0.397 -0.422 10
-0.786 -0.055 -0.836 10
0.171 -0.55 -0.77 10
0.636 -0.891 -0.615 10
0.84 -1.173 -0.312 10
0.92 -1.443 0.278 10
0.759 -1.764 0.759 10
0.364 -1.838 0.864 10
0.077 -1.232 0.743 10
0.061 -0.496 0.393 10
0.201 -0.378 -0.206 10
0.379 -0.797 -0.806 10
0.479 -1.355 -1.147 10
0.311 -1.797 -1.369 10
-0.107 -2.376 -1.611 10
-0.502 -3.155 -1.433 10
-0.477 -3.477 -0.539 10
-0.059 -3.19 0.806 10
0.36 -2.957 2.019 10
0.557 -2.989 2.36 10
-0.188 -2.526 1.296 10
-1.272 -0.774 -0.418 10
-1.541 1.001 -1.557 10
-1.37 1.383 -2.022 10
-0.905 0.935 -2.432 10
-0.323 0.402 -2.275 10
-0.058 0.198 -1.349 10
-0.216 0.462 -0.378 10
-0.531 0.468 0.176 10
-1.029 0.507 0.563 10
-1.771 0.551 1.481 10
-2.145 0.711 2.539 10
-2.612 0.451 2.846 10
-2.738 -0.111 2.639 10
-2.714 -0.289 2.314 10
-2.753 -0.234 1.583 10
-2.736 -0.099 1.045 10
-2.316 0.307 0.924 10
-1.473 0.569 1.193 10
-0.42 0.46 1.091 10
0.69 -1.162 0.215 10
1.362 -3.39 -2.521 10
1.458 -4.404 -4.837 10
1.718 -2.637 -2.164 10
2.451 -0.347 0.922 10
3.093 1.669 2.355 10
3.206 3.208 1.973 10
2.446 4.094 -0.508 10
1.641 4.555 -2.491 10
1.081 4.884 -3.086 10
0.783 5.197 -2.08 10
0.48 5.186 -0.82 10
0.484 5.116 0.132 10
0.651 5.061 0.567 10
1.112 5.158 0.398 10
1.699 5.271 0.03 9
2.132 5.33 -0.497 11
2.324 5.082 -1.06 10
2.359 4.746 -1.255 10
2.105 4.211 -1.518 10
1.541 3.393 -1.607 10
0.827 2.606 -1.481 10
0.227 2.026 -1.341 10
-0.105 1.703 -1.285 10
-0.198 1.429 -1.475 10
-0.049 1.26 -1.948 9
0.369 1.35 -2.322 11
0.789 1.344 -2.874 9
1.037 1.278 -3.44 10
1.149 1.073 -3.975 11
1.344 0.586 -4.129 10
1.632 0.011 -3.958 9
1.797 -0.584 -3.682 11
1.772 -1.198 -3.202 10
1.672 -1.966 -2.787 10
1.652 -2.64 -1.689 10
1.754 -3.16 -0.279 10
1.751 -3.353 0.368 10
1.601 -3.405 0.262 10
1.45 -3.211 -0.039 10
1.512 -2.838 -0.448 10
1.834 -2.529 -1.231 10
2.159 -2.189 -1.53 10
1.78 -1.496 -0.489 10
0.464 -0.373 1.084 10
-0.952 0.388 1.398 10
-2.262 0.668 -0.422 10
-3.199 -0.407 -2.353 10
-3.534 -2.883 -3.049 10
-3.637 -5.059 -1.347 10
-3.825 -6.01 2.044 10
-3.9 -6.409 3.995 10
-3.777 -6.216 3.966 10
-2.666 -4.405 4.509 10
-1.038 -1.456 4.178 10
0.203 0.809 3.131 10
0.932 2.124 2.258 10
1.218 2.472 1.799 10
1.045 2.13 1.654 10
0.173 1.245 1.187 10
-0.981 -0.06 0.508 10
-2.167 -1.373 0.207 10
-2.976 -2.373 0.66 9
-3.135 -2.489 1.146 10
-3.011 -2.568 1.488 11
-2.822 -2.483 1.494 10
-2.747 -2.019 1.646 10
-2.351 -1.429 2.352 10
-1.159 -0.08 2.091 10
0.085 1.289 1.744 10
0.835 1.893 1.208 10
1.191 2.057 -0.55 10
1.123 1.972 -2.348 10
1.149 1.559 -2.087 10
1.111 0.92 -1.758 10
0.974 1.302 -1.608 10
1.127 2.198 -1.016 10
1.359 2.926 -0.406 10
1.369 3.297 -0.167 10
1.207 3.321 -0.09 10
1.086 3.187 -0.201 10
0.986 3.066 -0.819 10
0.879 2.854 -1.59 10
0.782 2.353 -1.742 10
0.919 1.653 -1.654 10
0.81 1.099 -1.54 10
0.686 0.369 -1.403 10
0.514 -0.434 -0.625 9
0.342 -1.141 0.566 11
0.032 -1.966 1.957 10
-0.298 -2.493 2.934 10
-0.51 -2.959 3.528 10
-0.683 -3.318 3.856 10
-0.563 -3.348 4.1 10
-0.265 -3.358 4.491 10
-0.264 -2.971 4.188 10
-0.807 -2.544 2.821 10
-1.571 -2.652 1.315 10
-2.094 -2.809 -0.108 10
-2.256 -2.804 -1.269 10
-2.151 -2.808 -2.237 10
-2.073 -2.803 -3.298 10
-2.004 -2.91 -3.881 10
-2.191 -3.257 -3.864 10
-2.403 -3.509 -3.934 10
-2.439 -3.727 -3.687 10
-2.203 -3.526 -2.87 10
-1.552 -2.251 -1.92 10
-0.785 -0.414 -1.185 10
-0.31 0.988 -0.747 10
-0.391 1.639 -0.871 10
-0.834 1.544 -1.732 10
-1.311 1.131 -2.662 9
-1.404 0.785 -2.887 11
-1.039 0.784 -1.9 10
-0.211 0.887 0.341 9
0.584 0.694 3.151 11
1.0 0.435 5.456 10
0.969 0.926 7.444 9
0.924 1.144 8.906 11
1.495 1.029 8.55 9
2.216 0.452 6.618 10
1.968 0.519 3.827 11
2.116 -1.394 0.014 9
2.163 -3.392 -5.184 11
1.395 -1.906 -4.036 9
0.963 0.499 -1.512 10
0.901 2.759 0.482 10
0.759 4.439 2.106 10
0.33 5.685 3.145 10
-0.306 6.581 2.503 10
-0.844 7.009 0.288 10
-0.984 6.989 -2.231 10
-0.463 6.618 -3.861 10
0.384 6.18 -4.251 11
0.794 5.441 -4.093 10
0.999 4.656 -2.227 9
1.106 3.932 0.632 11
1.228 3.099 2.19 10
1.545 2.358 2.246 10
1.847 1.838 0.591 10
1.903 1.163 -1.01 10
1.937 0.788 -1.271 10
1.804 0.545 -1.764 10
1.761 0.603 -2.2 10
1.507 0.439 -2.799 10
1.003 0.24 -3.639 10
0.446 -0.085 -4.163 10
-0.149 -0.413 -4.083 10
-0.203 -0.466 -3.571 10
0.394 -0.437 -3.223 10
1.561 -0.126 -3.004 10
2.344 0.481 -3.16 10
2.679 1.389 -3.059 10
2.437 1.923 -3.055 10
2.202 1.868 -3.405 10
1.999 0.88 -4.09 10
2.143 -0.5 -4.396 10
2.498 -1.743 -4.137 10
2.92 -2.215 -3.508 10
3.318 -1.769 -2.778 10
2.9 -1.144 -2.061 10
2.093 -0.547 -1.51 10
1.737 0.015 -1.298 10
1.615 0.315 -1.1 10
1.419 0.447 -0.895 10
1.104 0.204 -1.124 10
0.744 -0.505 -1.072 10
0.101 -0.963 0.637 10
-1.537 -0.013 3.383 10
-4.452 1.289 3.338 10
-6.86 0.169 -1.373 10
-6.156 -4.183 -6.83 10
-4.532 -8.005 -5.552 10
-3.553 -10.462 2.079 10
-3.612 -9.994 9.016 10
-2.923 -5.943 11.596 10
-1.398 -1.686 7.799 10
0.197 1.628 4.27 10
1.608 3.835 3.033 10
2.577 4.667 2.703 10
2.655 4.373 1.916 10
2.286 3.453 1.198 10
1.497 1.522 1.104 10
0.382 -1.293 1.399 10
-0.819 -3.689 1.44 10
-2.245 -6.113 2.279 10
-3.339 -8.208 3.775 10
-3.678 -8.326 4.509 10
-2.939 -6.27 4.454 10
-2.085 -4.005 3.845 10
-1.204 -1.579 2.418 10
-0.498 0.655 1.538 10
-0.396 2.089 1.419 10
-0.658 2.63 1.079 10
-0.971 2.462 0.548 10
-1.167 1.871 -0.169 10
-1.111 1.072 -0.609 10
-0.853 0.568 -1.039 10
-0.578 0.322 -1.694 10
-0.305 0.496 -2.197 10
0.216 0.61 -1.684 10
0.815 0.963 -0.757 10
1.233 2.289 -0.285 10
1.248 3.637 -0.532 10
1.132 4.506 -0.763 10
1.044 4.797 -0.808 10
0.991 4.636 -0.787 10
0.892 4.267 -0.657 10
0.872 3.478 -0.074 10
0.75 2.518 0.269 10
0.649 1.525 0.733 10
0.533 0.847 1.125 10
0.29 0.521 1.237 10
-0.006 0.038 1.329 10
-0.35 -0.439 1.489 10
-0.694 -0.835 1.486 10
-1.055 -1.286 1.26 10
-1.183 -1.769 1.117 10
-1.297 -2.066 1.091 10
-1.262 -1.989 1.284 10
-1.136 -1.893 1.517 10
-0.962 -2.057 1.15 9
-0.331 -2.584 0.268 10
0.27 -2.938 -0.43 11
0.346 -2.876 -0.93 9
0.001 -2.968 -1.147 11
-0.291 -3.292 -0.869 9
-0.322 -3.678 -0.222 10
-0.238 -4.103 0.524 10
-0.18 -4.874 1.152 11
-0.015 -5.644 1.968 10
0.054 -5.614 2.435 10
-0.2 -4.967 1.881 10
-0.637 -3.737 0.891 10
-1.607 -2.803 0.233 10
-2.515 -1.601 -0.125 10
-2.996 -0.449 -0.303 10
-3.378 0.034 -0.574 10
-3.462 0.781 -0.827 10
-3.03 1.573 -1.597 10
-2.21 1.769 -2.842 10
-1.48 1.497 -4.092 10
-0.78 0.925 -4.364 9
0.098 0.143 -4.488 11
0.847 -0.577 -4.547 10
1.245 -0.924 -3.774 10
1.12 -0.832 -2.69 9
0.888 -0.576 -1.567 11
0.29 0.834 0.898 9
-0.238 2.508 3.903 11
-0.576 2.999 5.374 9
-1.035 3.285 5.871 10
-1.268 3.086 6.111 10
-1.038 2.519 6.664 10
-0.443 2.982 6.42 11
0.075 3.115 5.916 9
0.679 3.191 4.255 10
1.637 0.381 -3.108 11
2.378 0.179 -0.866 9
2.744 0.618 2.176 11
2.917 1.401 2.398 10
2.807 3.036 0.288 10
2.578 4.155 -1.921 9
2.147 4.817 -2.151 11
1.76 5.645 -2.074 10
1.498 6.347 -1.548 10
0.995 6.756 -3.418 10
0.051 5.563 -6.653 9
-0.316 4.153 -6.134 11
-0.43 3.048 -3.728 10
-0.129 2.037 -1.106 10
0.159 1.169 0.409 10
0.608 0.673 0.351 10
1.116 0.209 -0.425 10
1.574 -0.328 -1.218 10
2.097 -0.588 -1.519 10
2.491 -0.753 -1.996 10
2.655 -0.721 -2.856 10
2.734 -0.382 -2.898 10
2.22 0.147 -3.031 10
0.946 0.175 -2.995 10
-0.078 0.321 -2.704 10
-0.424 0.78 -2.701 10
-0.304 1.288 -2.948 10
0.122 1.728 -3.342 10
0.808 1.892 -3.456 10
1.589 1.496 -3.102 10
2.361 0.881 -2.594 10
2.935 0.112 -2.188 10
3.546 -0.312 -1.814 10
4.726 -1.324 -2.236 10
4.96 -2.028 -3.305 20
5.188 -2.532 -4.043 10
4.928 -2.52 -2.699 10
2.996 -1.44 2.31 10
-2.906 1.935 6.509 10
-5.158 3.215 1.799 19
-6.167 -1.803 -5.844 11
-7.274 -13.456 -5.898 11
-6.814 -12.111 4.905 18
-6.589 -10.9 7.474 11
-3.827 -7.879 6.847 10
-0.566 -1.549 6.128 10
1.231 2.846 5.222 10
1.952 5.25 3.545 10
2.335 6.216 1.234 10
2.446 6.603 0.145 10
2.503 5.951 0.863 10
2.072 3.899 2.087 10
1.08 1.2 2.921 10
0.127 -1.695 2.405 10
-1.229 -5.094 1.027 10
-2.64 -7.773 1.329 10
-3.798 -7.427 2.489 10
-3.884 -5.693 3.042 10
-3.659 -4.529 3.47 9
-3.121 -3.085 3.39 11
-2.438 -1.147 2.93 9
-1.272 0.708 2.482 11
-1.145 1.999 2.234 10
-0.72 2.583 1.493 10
-0.458 2.661 0.525 10
-0.249 2.515 0.473 9
-0.017 2.678 -1.772 11
0.053 2.642 -2.861 10
0.461 1.758 -2.403 10
0.493 0.634 -2.249 10
0.555 -0.273 -1.679 10
0.888 -0.643 -0.692 10
1.221 0.998 -0.149 10
1.392 0.898 -1.272 10
1.425 2.256 -0.55 10
0.938 2.694 -0.969 10
-0.086 2.425 -1.294 9
-1.155 1.467 -1.268 11
-1.901 0.553 -0.952 9
-2.262 -0.337 -0.331 11
-2.036 -1.174 0.589 10
-1.41 -1.936 1.28 10
-0.226 -2.466 2.066 10
0.649 -3.038 2.859 10
1.067 -3.26 3.15 10
1.261 -2.865 2.465 10
1.29 -2.105 1.425 10
1.196 -1.273 0.619 10
0.93 -0.991 0.436 10
0.75 -1.133 0.591 10
0.641 -1.433 1.04 10
0.516 -1.626 1.16 10
0.275 -1.67 0.88 10
-0.088 -1.727 0.405 10
-0.449 -1.753 -0.299 10
-0.654 -1.69 -1.036 10
-0.658 -1.745 -1.441 10
-0.67 -2.018 -1.314 10
-0.766 -2.48 -0.855 10
-0.776 -2.939 -0.623 10
-1.026 -3.197 -0.698 10
-1.294 -3.256 -0.818 10
-1.63 -2.827 -0.357 10
-2.182 -2.027 -0.089 10
-2.636 -0.842 -0.381 10
-2.657 0.129 -0.791 10
-2.219 0.926 -1.324 10
-1.462 1.265 -2.045 10
-0.816 1.155 -2.849 10
-0.217 1.195 -2.866 10
0.053 1.42 -2.51 10
0.479 1.252 -1.483 10
0.767 0.644 -1.361 10
0.777 0.226 -0.518 10
0.371 0.462 1.248 10
-0.13 1.157 3.011 10
-0.436 1.464 4.158 10
-0.453 1.171 4.302 10
-0.476 0.45 4.182 10
-0.42 -0.749 3.91 10
0.104 -3.061 1.571 10
0.171 -4.47 -2.093 10
0.111 -2.299 -1.116 10
0.556 0.377 0.684 10
1.207 1.917 1.417 10
1.25 3.484 0.663 10
1.048 4.299 -0.109 10
0.934 4.601 -0.012 10
1.168 5.132 -0.071 10
1.474 5.403 -0.296 10
1.706 5.57 -0.56 10
1.785 5.72 -1.047 10
1.434 5.501 -1.951 10
0.791 5.123 -1.876 10
0.375 4.844 -1.387 10
0.114 4.635 -0.989 10
0.007 4.378 0.186 10
0.188 3.958 0.659 10
0.445 3.364 0.257 10
0.555 2.691 -0.311 10
0.767 2.086 -0.745 10
1.035 1.498 -1.016 10
1.293 0.934 -1.242 10
1.414 0.668 -1.772 10
1.359 0.576 -2.328 10
1.197 0.647 -3.0 10
0.957 0.72 -3.76 10
0.783 0.829 -4.28 10
0.869 0.884 -4.145 10
1.187 0.71 -3.645 10
1.525 0.458 -3.401 10
1.907 0.102 -3.173 10
2.285 -0.511 -2.648 10
2.548 -1.167 -2.125 10
