# Accelerometer Data File
# Started @Wed Jul 20 19:50:51 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.196 -1.64 0.382 10
-0.211 -1.545 -0.552 10
-0.509 -1.321 -1.333 11
-0.751 -0.922 -1.63 9
-0.59 -0.692 -1.855 10
-0.531 -1.036 -1.644 10
-0.417 -1.476 -0.919 10
-0.143 -1.724 0.042 10
0.112 -1.828 1.064 10
0.23 -1.843 1.905 10
0.241 -1.676 1.896 10
0.105 -1.603 1.232 10
-0.154 -1.503 0.092 10
-0.441 -1.353 -1.261 10
-0.621 -1.183 -2.342 10
-0.705 -0.858 -3.021 10
-0.643 -0.444 -3.253 10
-0.673 -0.314 -3.195 10
-0.709 -0.369 -2.488 10
-0.759 -0.418 -1.747 10
-0.804 -0.523 -1.047 10
-0.81 -0.548 -0.658 10
-0.634 -0.458 -0.514 10
-0.372 -0.326 -0.644 10
-0.145 -0.242 -0.821 10
0.023 -0.071 -0.885 10
0.297 0.056 -0.978 10
0.577 0.016 -1.009 10
0.77 -0.149 -0.917 10
0.917 -0.255 -0.782 10
1.015 -0.332 -0.764 10
0.991 -0.36 -0.748 10
0.823 -0.358 -0.725 10
0.551 -0.305 -0.609 10
0.228 -0.249 -0.41 11
0.024 -0.206 -0.024 9
-0.072 -0.229 0.348 10
-0.013 -0.18 0.546 10
0.048 -0.171 0.775 10
0.052 -0.093 1.017 10
0.158 0.139 1.053 10
0.246 0.384 0.896 10
0.239 0.63 0.625 10
0.266 0.981 0.52 10
0.326 1.305 0.58 10
0.336 1.441 0.918 10
0.242 1.547 1.309 10
0.184 1.625 1.781 10
0.312 1.523 2.146 10
0.591 1.345 2.388 10
0.764 1.003 2.373 10
0.981 0.8 2.283 10
1.202 0.72 1.985 10
1.366 0.544 1.683 10
1.238 0.378 1.429 10
0.976 0.366 1.113 10
0.749 0.355 0.718 11
0.614 0.276 0.267 9
0.596 0.257 -0.061 10
0.708 0.266 -0.046 10
0.818 0.188 0.087 10
0.892 0.039 0.078 10
0.837 -0.136 0.062 10
0.701 -0.26 0.185 10
0.545 -0.398 0.166 10
0.335 -0.522 0.158 10
0.112 -0.504 0.073 10
-0.079 -0.324 -0.295 10
-0.097 -0.326 -0.757 10
0.007 -0.483 -1.155 10
0.066 -0.547 -1.393 10
0.103 -0.587 -1.512 10
0.075 -0.563 -1.516 10
-0.104 -0.506 -1.451 10
-0.292 -0.482 -1.297 10
-0.461 -0.433 -1.081 10
-0.44 -0.442 -0.861 10
-0.224 -0.535 -0.749 10
-0.064 -0.62 -0.717 10
0.149 -0.601 -0.809 10
0.323 -0.523 -1.038 10
0.438 -0.428 -1.159 10
0.471 -0.316 -1.267 10
0.424 -0.259 -1.407 10
0.382 -0.259 -1.465 10
0.309 -0.284 -1.439 10
0.304 -0.23 -1.51 10
0.325 -0.216 -1.54 10
0.129 -0.272 -1.438 10
-0.116 -0.227 -1.268 10
-0.242 -0.127 -0.96 10
-0.339 -0.149 -0.683 10
-0.46 -0.091 -0.348 10
-0.621 0.055 -0.158 10
-0.765 0.257 -0.064 10
-0.844 0.334 -0.118 10
-0.803 0.379 -0.175 10
-0.8 0.504 -0.27 10
-0.737 0.661 -0.26 10
-0.663 0.819 -0.01 10
-0.743 1.004 0.335 10
-0.79 1.179 0.827 10
-0.771 1.285 1.167 10
-0.702 1.39 1.145 10
-0.641 1.552 0.927 10
-0.663 1.793 0.472 10
-0.743 2.071 0.089 10
-0.815 2.321 -0.1 11
-0.716 2.459 -0.116 9
-0.602 2.36 0.162 10
-0.464 2.072 0.663 10
-0.392 1.554 1.226 11
-0.49 0.925 1.681 9
-0.7 0.496 1.814 10
-0.957 0.352 1.572 10
-1.094 0.351 0.993 10
-1.157 0.385 0.29 10
-1.188 0.441 -0.203 10
-1.138 0.44 -0.338 10
-1.093 0.267 0.169 10
-0.949 -0.035 0.721 10
-0.647 -0.462 1.295 10
-0.341 -0.864 1.691 10
0.063 -1.235 2.082 11
0.375 -1.697 2.538 10
0.407 -2.096 2.62 9
0.219 -2.249 2.048 10
0.154 -2.058 1.317 10
-0.171 -1.757 0.272 11
-0.395 -1.444 -0.737 9
-0.416 -1.23 -1.525 10
-0.236 -1.081 -1.967 10
-0.118 -1.025 -1.762 10
-0.192 -0.966 -1.232 10
-0.328 -0.869 -0.583 11
-0.485 -0.834 -0.077 9
-0.583 -0.88 0.18 10
-0.611 -0.826 0.214 10
-0.455 -0.718 0.192 10
-0.194 -0.758 0.121 10
0.083 -0.846 -0.019 11
0.471 -0.882 -0.241 9
0.838 -0.966 -0.45 10
0.987 -1.033 -0.646 10
0.966 -0.93 -0.797 10
0.904 -0.742 -0.907 11
0.83 -0.607 -0.997 9
0.713 -0.486 -1.009 11
0.65 -0.334 -0.745 9
0.654 -0.292 -0.36 10
0.606 -0.28 0.054 10
0.614 -0.217 0.359 10
0.578 -0.17 0.582 10
0.59 -0.084 0.567 10
0.565 0.018 0.656 11
0.577 0.137 0.643 9
0.64 0.192 0.759 11
0.585 0.19 0.847 9
0.492 0.335 1.004 10
0.382 0.534 1.308 11
0.301 0.593 1.47 9
0.322 0.525 1.591 10
0.402 0.507 1.587 10
0.629 0.559 1.428 10
0.79 0.598 1.233 10
0.866 0.564 0.989 10
0.961 0.551 0.709 10
0.994 0.453 0.397 11
0.981 0.321 0.142 9
0.908 0.263 -0.173 10
0.817 0.176 -0.414 10
0.667 0.012 -0.623 10
0.652 -0.014 -0.595 11
0.535 -0.168 -0.76 9
0.481 -0.211 -0.778 10
0.338 -0.104 -0.735 10
0.373 0.044 -0.748 10
0.37 0.005 -0.552 10
0.359 -0.055 -0.273 10
0.349 -0.101 -0.159 10
0.262 -0.212 -0.204 10
0.021 -0.173 -0.33 10
-0.274 0.007 -0.538 10
-0.436 0.135 -0.846 10
-0.427 0.113 -0.968 10
-0.255 0.188 -0.915 10
0.054 0.238 -0.944 10
0.29 0.171 -1.056 10
0.201 0.171 -1.192 10
-0.042 0.232 -1.357 10
-0.228 0.269 -1.342 10
-0.403 0.302 -1.147 10
-0.492 0.375 -0.869 10
-0.477 0.381 -0.73 10
-0.395 0.291 -0.597 10
-0.304 0.193 -0.52 10
-0.187 0.139 -0.545 10
-0.194 0.142 -0.732 10
-0.278 0.206 -0.986 10
-0.345 0.056 -1.095 10
-0.38 0.041 -1.149 10
-0.393 0.106 -0.896 10
-0.449 0.165 -0.513 10
-0.481 0.26 -0.022 10
-0.554 0.32 0.531 10
-0.619 0.392 0.814 10
-0.583 0.576 0.991 10
-0.525 0.795 0.918 10
-0.403 1.06 0.61 10
-0.337 1.342 0.222 10
-0.295 1.613 -0.067 10
-0.196 1.856 -0.181 10
-0.116 1.972 -0.223 10
-0.053 1.861 -0.08 10
-0.116 1.554 0.203 10
-0.32 1.244 0.398 10
-0.521 1.085 0.634 10
-0.744 0.959 0.803 10
-0.929 0.742 0.818 10
-0.974 0.565 0.805 10
-0.868 0.379 0.854 10
-0.72 0.212 0.941 10
-0.605 0.053 1.096 10
-0.441 -0.003 1.168 10
-0.19 -0.029 1.146 10
0.026 -0.147 0.954 10
0.179 -0.253 0.737 10
0.161 -0.262 0.517 10
0.041 -0.123 0.198 10
-0.048 0.026 0.006 10
-0.026 0.084 -0.011 10
0.2 -0.088 0.187 10
0.559 -0.518 0.608 10
0.71 -1.053 1.021 10
0.518 -1.628 1.204 11
0.156 -1.957 0.868 9
-0.402 -1.985 0.221 10
-0.93 -1.847 -0.404 10
-1.234 -1.524 -0.958 10
-1.395 -1.225 -1.569 10
-1.264 -1.008 -1.765 10
-1.017 -0.898 -1.666 10
-0.717 -0.886 -1.543 10
-0.464 -0.832 -1.345 10
-0.34 -0.766 -1.159 10
-0.211 -0.681 -1.052 10
-0.043 -0.656 -1.05 10
0.038 -0.676 -1.022 10
0.129 -0.712 -1.015 10
0.219 -0.71 -0.991 10
0.361 -0.742 -0.857 10
0.428 -0.78 -0.737 10
0.368 -0.805 -0.629 10
0.305 -0.811 -0.445 10
0.335 -0.868 -0.383 10
0.396 -0.901 -0.457 10
0.538 -0.889 -0.566 11
0.613 -0.877 -0.665 9
0.672 -0.824 -0.702 10
0.588 -0.793 -0.606 10
0.443 -0.697 -0.39 10
0.347 -0.601 -0.066 10
0.252 -0.455 0.137 10
0.14 -0.271 0.184 10
-0.002 -0.063 0.028 10
-0.079 0.132 -0.155 10
-0.037 0.325 -0.303 10
0.009 0.482 -0.376 10
0.034 0.632 -0.304 10
0.117 0.914 -0.101 10
0.295 1.184 0.175 10
0.325 1.299 0.519 10
0.37 1.376 0.967 10
0.445 1.428 1.422 10
0.487 1.5 1.737 10
0.49 1.643 1.839 10
0.449 1.712 1.707 10
0.327 1.721 1.389 10
0.122 1.687 1.0 10
-0.191 1.699 0.642 10
-0.525 1.797 0.319 10
-0.671 1.806 0.158 10
-0.526 1.677 0.142 10
-0.396 1.406 0.291 10
-0.339 1.179 0.374 10
-0.391 0.932 0.518 10
-0.43 0.641 0.638 10
-0.421 0.344 0.893 10
-0.336 0.128 1.373 10
-0.199 -0.099 1.589 10
-0.007 -0.425 1.594 10
0.148 -0.727 1.357 10
0.332 -0.999 0.893 10
0.454 -1.192 0.166 10
0.322 -1.228 -0.599 10
0.126 -1.054 -1.16 10
-0.067 -0.647 -1.346 10
-0.293 -0.384 -1.314 10
-0.505 -0.25 -0.873 10
-0.618 0.015 -0.07 10
-0.461 0.186 0.789 10
-0.148 0.064 1.452 10
0.262 -0.08 1.668 10
0.598 -0.054 1.441 10
0.754 -0.057 0.823 10
0.877 0.0 0.068 10
0.961 0.103 -0.705 10
1.012 0.127 -1.332 10
0.953 0.131 -1.647 10
0.893 0.187 -1.732 10
0.777 0.229 -1.585 10
0.622 0.145 -1.263 10
0.422 0.07 -0.766 10
0.207 -0.074 -0.43 10
0.057 -0.144 -0.181 10
0.051 -0.25 0.052 10
0.107 -0.544 0.021 10
0.148 -0.808 -0.756 10
-0.013 -0.839 -0.68 10
-0.167 -0.73 -1.233 10
-0.486 -0.726 -2.17 10
-0.748 -0.946 -2.151 10
-0.949 -0.946 -1.953 10
-0.931 -0.852 -1.68 10
-0.847 -1.016 -1.452 10
-0.779 -1.035 -1.289 10
-0.719 -0.932 -1.221 10
-0.655 -0.795 -1.159 10
-0.607 -0.63 -1.207 10
-0.563 -0.472 -1.146 10
-0.498 -0.347 -1.032 10
-0.621 -0.235 -0.894 10
-0.783 -0.065 -0.632 10
-1.049 0.191 -0.353 10
-1.194 0.465 0.0 10
-1.109 0.746 0.224 10
-0.972 0.852 0.46 10
-0.823 0.87 0.699 10
-0.655 0.93 0.887 10
-0.443 0.966 1.031 10
-0.192 0.904 1.074 10
-0.009 0.839 0.95 10
0.129 0.807 0.682 10
0.065 0.735 0.519 10
0.049 0.653 0.553 10
-0.058 0.553 0.834 10
-0.009 0.351 1.104 10
-0.008 0.187 1.209 10
-0.137 0.194 1.028 10
-0.235 0.321 0.77 10
-0.151 0.392 0.46 10
0.148 0.353 0.509 10
0.383 0.249 0.837 10
0.431 0.232 1.202 10
0.413 0.295 1.323 10
0.337 0.395 1.121 10
0.062 0.511 0.682 11
-0.52 0.916 0.114 9
-1.072 1.462 -0.267 10
-1.12 1.644 -0.085 10
-0.792 1.522 0.655 10
-0.273 1.249 1.667 10
0.253 0.788 2.879 10
0.443 0.347 3.505 10
0.304 -0.04 3.344 10
-0.027 -0.225 2.889 10
-0.369 -0.065 2.1 10
-0.513 0.104 1.226 10
-0.565 0.275 0.707 10
-0.483 0.342 0.404 10
-0.391 0.153 0.423 10
-0.154 -0.12 0.631 10
0.283 -0.565 0.62 10
0.737 -1.146 0.566 10
0.956 -1.566 0.268 10
0.964 -1.797 -0.404 10
0.902 -2.014 -1.036 10
0.76 -2.2 -1.587 10
0.607 -2.204 -2.066 10
0.537 -2.148 -2.308 10
0.38 -2.165 -2.379 10
0.178 -2.07 -2.33 10
0.143 -1.888 -2.296 10
0.155 -1.734 -2.281 10
0.174 -1.621 -2.286 10
0.191 -1.424 -2.23 10
0.215 -1.187 -2.127 10
0.202 -0.965 -1.889 10
0.216 -0.756 -1.484 10
0.22 -0.534 -1.12 10
0.146 -0.36 -0.819 10
0.028 -0.16 -0.582 10
-0.025 0.027 -0.498 10
-0.014 0.24 -0.405 10
0.029 0.457 -0.347 10
0.173 0.636 -0.148 10
0.388 0.753 -0.03 10
0.694 0.859 0.084 10
0.875 0.893 0.317 10
0.934 0.839 0.63 10
0.952 0.824 0.851 10
0.874 0.784 0.904 10
0.77 0.723 0.908 10
0.693 0.651 0.869 10
0.649 0.655 0.67 10
0.748 0.684 0.569 11
0.949 0.684 0.607 9
1.164 0.599 0.58 10
1.194 0.496 0.574 10
1.058 0.429 0.56 10
0.719 0.627 0.262 10
0.294 1.107 -0.022 10
-0.011 1.419 -0.037 10
-0.061 1.475 0.268 10
0.263 1.276 0.689 10
1.047 0.804 1.37 10
1.563 0.309 1.931 10
1.708 -0.048 1.755 10
1.408 -0.078 1.002 10
0.784 0.214 0.006 10
0.206 0.683 -0.899 10
-0.262 0.908 -1.714 10
-0.503 0.895 -1.948 10
-0.616 0.797 -1.65 10
-0.615 0.769 -0.786 10
-0.347 0.649 0.093 10
0.032 0.299 0.851 10
0.261 -0.109 1.369 10
0.227 -0.382 1.62 10
-0.045 -0.525 1.561 10
-0.325 -0.516 1.25 10
-0.516 -0.464 0.78 10
-0.603 -0.461 0.374 10
-0.611 -0.501 0.13 10
-0.55 -0.537 0.005 11
-0.4 -0.638 -0.158 9
-0.231 -0.747 -0.418 10
-0.13 -0.827 -0.695 10
-0.074 -0.779 -0.945 10
-0.023 -0.727 -0.997 10
-0.064 -0.757 -0.828 10
-0.015 -0.604 -0.314 10
-0.022 -0.406 0.018 10
-0.071 -0.391 0.145 10
-0.185 -0.283 0.191 10
-0.321 -0.194 0.138 10
-0.332 -0.054 0.038 10
-0.325 0.088 -0.155 10
-0.258 0.123 -0.355 10
-0.241 0.179 -0.526 10
-0.242 0.316 -0.62 10
-0.27 0.483 -0.92 10
-0.294 0.624 -0.974 10
-0.429 0.786 -0.791 10
-0.61 0.983 -0.324 10
-0.764 1.083 0.492 10
-0.731 1.147 1.193 10
-0.503 1.049 1.823 10
-0.159 0.832 2.141 10
0.14 0.594 2.142 10
-0.054 0.5 2.04 10
-0.281 0.528 1.526 10
-0.029 0.526 0.873 10
0.292 0.344 0.45 10
0.375 0.276 0.422 10
0.208 0.524 0.474 10
-0.122 0.825 0.401 10
-0.446 0.837 0.645 10
-0.582 0.719 0.891 10
-0.429 0.673 0.991 10
-0.059 0.536 1.246 10
0.377 0.198 1.518 10
0.762 -0.303 1.754 10
1.142 -0.807 1.923 10
1.261 -1.226 1.636 10
1.048 -1.535 0.989 10
0.599 -1.502 0.063 10
0.16 -1.36 -0.796 10
-0.157 -1.31 -1.199 10
-0.374 -1.196 -1.337 10
-0.44 -1.06 -1.169 10
-0.448 -1.091 -0.828 10
-0.403 -1.189 -0.435 10
-0.276 -1.372 -0.236 10
-0.102 -1.51 -0.437 10
0.028 -1.549 -0.815 10
0.077 -1.523 -1.216 10
0.095 -1.552 -1.75 10
0.051 -1.578 -2.152 10
-0.014 -1.566 -2.385 10
-0.038 -1.436 -2.612 10
-0.25 -1.283 -2.454 10
-0.492 -1.129 -2.321 10
-0.512 -1.007 -2.114 10
-0.331 -1.019 -1.955 10
0.123 -1.046 -1.69 10
0.62 -1.088 -1.202 10
0.902 -1.108 -0.677 10
0.734 -1.041 -0.135 10
0.333 -0.712 0.265 10
0.016 -0.374 0.403 10
-0.088 -0.233 0.25 10
-0.114 -0.149 -0.101 10
-0.085 -0.031 -0.324 10
-0.146 0.281 -0.214 10
-0.312 0.658 -0.003 10
-0.462 0.929 0.307 10
-0.45 1.025 0.802 10
-0.172 0.992 1.204 10
0.258 0.944 1.204 10
0.43 0.979 1.411 10
0.396 1.097 1.753 10
0.037 1.09 2.121 10
-0.569 1.05 2.072 10
-0.727 1.307 2.08 10
-0.396 1.538 2.019 10
0.41 1.54 2.024 10
1.067 1.403 1.933 10
1.02 1.357 2.007 10
0.108 1.471 1.875 10
-0.505 1.79 1.283 10
-0.299 2.016 0.896 10
0.514 1.866 0.556 10
1.255 1.334 0.027 10
1.337 0.994 -0.122 10
1.082 0.817 -0.135 10
0.647 0.692 -0.122 10
0.22 0.33 -0.161 10
-0.189 0.004 -0.154 10
-0.23 -0.099 -0.354 10
-0.001 -0.227 -0.663 10
0.18 -0.549 -1.054 10
0.429 -0.865 -1.508 10
0.558 -1.114 -2.099 10
0.408 -1.244 -2.346 11
0.031 -1.077 -2.309 9
-0.023 -0.659 -2.052 10
-0.038 -0.481 -1.58 10
-0.198 -0.605 -1.362 10
-0.368 -0.631 -1.113 10
-0.391 -0.654 -0.864 10
-0.197 -0.666 -0.528 10
0.106 -0.479 -0.259 10
0.647 -0.431 -0.026 10
1.169 -0.629 0.165 10
1.155 -0.868 0.269 10
0.996 -0.953 0.113 10
0.578 -0.944 0.024 10
-0.048 -0.832 -0.228 10
-0.362 -0.671 -0.618 10
-0.507 -0.57 -0.953 10
-0.594 -0.582 -1.246 10
-0.698 -0.653 -1.405 10
-0.62 -0.587 -1.566 10
-0.54 -0.46 -1.582 10
-0.642 -0.431 -1.501 10
-0.698 -0.293 -1.265 10
-0.792 -0.143 -0.871 10
-0.98 0.0 -0.388 10
-1.08 0.163 -0.004 10
-1.067 0.406 0.349 10
-0.969 0.589 0.469 10
-0.691 0.728 0.5 10
-0.294 0.949 0.398 10
0.036 1.293 0.315 10
0.041 1.647 0.171 10
-0.135 1.766 0.473 10
-0.337 1.702 0.969 10
-0.337 1.6 1.742 10
-0.26 1.406 2.292 10
-0.26 1.153 2.511 10
-0.32 1.003 2.303 10
-0.461 0.894 1.857 10
-0.578 0.796 1.439 10
-0.563 0.872 1.312 10
-0.369 0.965 1.439 10
-0.065 0.817 1.812 10
0.303 0.597 2.028 10
0.729 0.469 1.963 10
0.837 0.249 1.775 10
0.529 -0.007 1.529 10
0.183 -0.231 1.384 10
0.018 -0.57 1.254 10
-0.017 -0.909 1.172 10
-0.231 -1.102 1.072 10
-0.492 -1.087 0.87 10
-0.753 -0.901 0.542 10
-0.842 -0.767 0.229 10
-0.697 -0.785 -0.112 10
-0.334 -0.853 -0.368 10
0.0 -0.846 -0.495 10
0.207 -0.787 -0.48 10
0.315 -0.777 -0.44 10
0.37 -0.923 -0.431 10
0.376 -1.184 -0.448 10
0.304 -1.368 -0.61 10
0.136 -1.412 -0.945 10
-0.006 -1.46 -1.342 10
-0.109 -1.469 -1.734 10
-0.184 -1.46 -1.948 10
-0.192 -1.392 -2.038 10
-0.147 -1.235 -2.17 10
0.065 -1.094 -2.255 10
0.205 -1.019 -2.262 10
0.331 -0.96 -2.165 10
0.496 -0.873 -2.026 10
0.533 -0.786 -1.728 10
0.411 -0.716 -1.547 10
0.18 -0.627 -1.409 10
-0.182 -0.435 -1.217 10
-0.5 -0.184 -1.017 10
-0.614 0.04 -0.683 10
-0.664 0.182 -0.278 10
-0.555 0.242 0.059 10
-0.404 0.467 0.26 10
-0.295 0.774 0.406 10
-0.145 1.084 0.589 10
0.033 1.355 0.806 10
0.228 1.616 0.993 11
0.437 1.799 1.195 9
0.549 1.861 1.489 10
0.442 1.864 1.745 10
0.303 1.824 1.778 11
0.307 1.736 1.514 9
0.337 1.563 1.095 10
0.269 1.32 0.718 10
0.276 1.274 0.457 10
0.464 1.25 0.239 10
0.719 1.005 0.18 10
0.854 0.706 0.326 10
0.889 0.471 0.526 10
0.93 0.304 0.697 10
0.966 0.161 0.904 10
0.886 -0.078 0.968 10
0.668 -0.329 1.078 11
0.455 -0.391 1.186 9
0.289 -0.429 1.128 10
0.062 -0.455 0.937 10
-0.219 -0.375 0.645 10
-0.387 -0.226 0.098 10
-0.322 -0.082 -0.437 10
-0.1 -0.048 -0.91 10
0.245 -0.112 -1.362 10
0.505 -0.247 -1.622 10
0.627 -0.378 -1.736 10
