# Accelerometer Data File
# Started @Wed Jul 20 22:06:38 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.538 -0.417 0.268 10
0.433 -0.272 0.259 10
0.381 -0.141 0.216 10
0.386 -0.007 0.142 10
0.442 0.028 0.119 9
0.484 -0.009 0.15 11
0.591 -0.059 0.282 10
0.669 -0.114 0.417 10
0.801 -0.292 0.514 9
0.927 -0.521 0.385 11
1.016 -0.581 0.182 10
0.983 -0.489 0.0 10
0.936 -0.422 -0.085 9
0.903 -0.449 -0.163 10
0.933 -0.473 -0.224 11
0.952 -0.521 -0.305 10
0.874 -0.52 -0.43 10
0.786 -0.52 -0.507 9
0.665 -0.537 -0.551 10
0.521 -0.569 -0.548 10
0.391 -0.633 -0.519 11
0.472 -0.673 -0.484 10
0.58 -0.821 -0.548 9
0.522 -1.023 -0.682 10
0.418 -1.068 -0.7 11
0.273 -0.918 -0.535 10
0.108 -0.697 -0.378 10
-0.04 -0.489 -0.168 10
-0.174 -0.319 0.046 9
-0.286 -0.158 0.274 10
-0.412 0.046 0.548 11
-0.518 0.223 1.019 10
-0.38 0.528 1.072 10
-0.342 0.475 0.956 9
-0.187 0.54 0.749 11
-0.099 0.908 0.484 10
0.074 1.17 0.272 10
0.196 1.372 0.133 10
0.262 1.494 0.024 9
0.322 1.594 0.013 11
0.35 1.633 0.029 10
0.281 1.556 0.069 10
0.132 1.435 0.071 9
-0.044 1.334 0.133 11
-0.307 1.27 0.223 9
-0.535 1.194 0.252 11
-0.654 1.066 0.184 10
-0.786 0.916 0.019 9
-0.889 0.764 -0.094 11
-0.946 0.662 -0.231 9
-0.921 0.553 -0.38 11
-0.768 0.36 -0.592 10
-0.64 0.143 -0.86 9
-0.593 0.016 -1.076 10
-0.594 -0.028 -1.21 10
-0.552 -0.059 -1.347 11
-0.453 -0.053 -1.35 10
-0.27 -0.074 -1.293 10
0.049 -0.135 -1.112 9
0.38 -0.217 -0.828 11
0.868 -0.186 -0.314 10
1.117 -0.193 0.147 10
1.161 -0.295 0.382 9
0.803 -0.386 0.465 11
0.016 -0.235 0.435 10
-0.683 -0.013 0.194 10
-1.218 -0.038 -0.092 10
-1.527 -0.241 -0.479 9
-1.598 -0.372 -0.707 10
-1.55 -0.421 -0.869 11
-1.447 -0.473 -0.954 10
-1.268 -0.478 -0.911 10
-1.167 -0.43 -0.889 10
-1.162 -0.318 -0.869 10
-1.063 -0.131 -0.592 10
-0.853 0.071 -0.188 9
-0.621 0.072 0.209 11
-0.335 -0.003 0.585 10
-0.043 -0.063 0.854 9
0.21 -0.117 1.001 11
0.448 -0.148 1.09 10
0.61 -0.22 1.042 10
0.738 -0.267 0.998 9
0.837 -0.343 0.872 10
0.951 -0.49 0.862 11
1.037 -0.605 0.836 9
1.132 -0.553 0.917 11
1.191 -0.411 1.083 10
1.279 -0.336 1.311 9
1.409 -0.328 1.439 10
1.561 -0.424 1.45 11
1.586 -0.615 1.339 10
1.574 -0.803 1.093 10
1.486 -0.912 0.725 9
1.277 -0.933 0.265 11
0.959 -0.805 -0.123 10
0.622 -0.561 -0.369 9
0.534 -0.341 -0.504 11
0.558 -0.359 -0.54 9
0.571 -0.573 -0.555 10
0.669 -0.739 -0.482 11
0.697 -0.855 -0.356 10
0.713 -0.925 -0.234 9
0.556 -0.961 -0.306 10
0.371 -0.857 -0.344 10
0.179 -0.685 -0.336 11
0.074 -0.487 -0.276 10
0.127 -0.335 -0.136 9
0.287 -0.396 -0.157 10
0.387 -0.718 -0.262 10
0.306 -0.94 -0.451 11
0.051 -0.923 -0.613 10
-0.315 -0.736 -0.784 9
-0.542 -0.499 -0.818 10
-0.833 -0.181 -0.719 10
-0.93 0.336 -0.595 11
-0.837 0.914 -0.337 10
-0.633 1.288 0.213 10
-0.328 1.34 0.7 10
0.031 1.206 1.061 9
0.39 1.094 1.239 11
0.575 0.967 1.175 10
0.621 0.879 1.023 9
0.559 0.886 0.697 10
0.46 0.987 0.265 10
0.319 1.138 -0.071 11
0.184 1.274 -0.383 10
0.036 1.371 -0.68 10
-0.174 1.354 -1.052 9
-0.467 1.314 -1.334 10
-0.954 1.2 -1.477 11
-1.54 1.252 -1.476 10
-2.075 1.609 -1.25 10
-2.704 2.095 -0.608 9
-2.752 2.713 -0.004 10
-2.279 2.898 1.004 11
-1.215 2.453 1.981 10
0.0 1.398 2.377 10
1.173 0.206 2.096 9
1.857 -0.727 1.542 10
1.973 -1.249 0.698 11
1.448 -1.357 -0.31 10
0.665 -1.083 -1.262 10
-0.124 -0.828 -1.86 9
-0.784 -0.72 -2.432 10
-1.3 -0.742 -2.887 10
-1.627 -0.806 -2.952 11
-1.887 -0.906 -2.941 10
-2.0 -0.936 -2.535 9
-1.989 -0.877 -1.781 10
-1.928 -0.807 -0.888 10
-1.753 -0.829 0.01 11
-1.551 -0.876 0.811 9
-1.284 -0.917 1.238 10
-0.828 -1.006 1.356 10
-0.357 -1.242 1.298 10
0.091 -1.385 1.28 10
0.461 -1.203 1.307 11
0.51 -0.807 1.185 10
0.304 -0.39 1.04 10
0.178 -0.015 0.764 9
0.048 0.227 0.498 11
-0.007 0.42 0.224 10
-0.041 0.636 0.158 9
-0.088 0.762 0.16 10
-0.054 0.876 0.204 10
0.089 0.883 0.347 11
0.252 0.777 0.502 10
0.391 0.613 0.616 9
0.472 0.552 0.606 11
0.537 0.479 0.571 9
0.612 0.302 0.479 11
0.663 0.151 0.311 10
0.597 0.153 0.202 10
0.391 0.259 0.121 10
0.274 0.276 0.04 9
0.264 0.136 0.131 11
0.211 0.019 0.359 10
0.216 -0.085 0.642 9
0.384 -0.094 1.009 11
0.639 -0.179 1.149 9
0.963 -0.42 1.06 11
1.202 -0.783 0.825 10
1.272 -1.127 0.527 9
1.17 -1.428 0.19 11
0.89 -1.587 -0.268 9
0.499 -1.678 -0.698 11
0.233 -1.639 -0.99 10
0.072 -1.493 -1.219 10
-0.003 -1.395 -1.269 10
0.039 -1.299 -1.237 9
0.234 -1.229 -1.105 11
0.426 -1.192 -0.873 10
0.59 -1.159 -0.683 10
0.738 -1.138 -0.519 9
0.828 -1.033 -0.209 10
0.753 -0.817 0.018 11
0.687 -0.563 0.223 10
0.609 -0.49 0.252 9
0.385 -0.51 0.141 11
0.174 -0.45 0.066 9
-0.058 -0.25 -0.094 11
-0.319 0.041 -0.206 10
-0.537 0.46 -0.168 10
-0.656 0.896 0.02 10
-0.625 1.401 0.044 9
-0.416 1.727 0.29 11
-0.193 1.838 0.752 10
0.101 1.853 1.202 9
0.599 1.745 1.686 11
0.988 1.432 1.853 9
1.337 1.16 1.719 11
1.514 1.035 1.323 9
1.491 1.044 0.846 11
1.239 1.181 0.365 9
0.848 1.433 -0.067 10
0.478 1.669 -0.276 11
0.172 1.743 -0.291 10
-0.068 1.716 -0.124 10
-0.32 1.647 0.068 10
-0.555 1.526 0.26 9
-0.784 1.321 0.337 11
-0.999 1.129 0.26 10
-1.209 0.921 0.079 10
-1.381 0.665 -0.247 10
-1.536 0.426 -0.644 9
-1.684 0.211 -0.976 11
-1.766 0.018 -1.241 10
-1.813 -0.225 -1.513 9
-1.787 -0.366 -1.689 10
-1.668 -0.407 -1.71 11
-1.467 -0.53 -1.66 10
-1.131 -0.666 -1.631 10
-0.759 -0.781 -1.468 9
-0.476 -0.858 -1.106 10
-0.291 -0.918 -0.875 11
-0.124 -1.051 -0.718 10
-0.111 -1.178 -0.534 9
-0.247 -1.069 -0.231 11
-0.472 -0.781 -0.001 9
-0.494 -0.72 0.179 11
-0.41 -0.855 0.239 10
-0.343 -0.968 0.284 9
-0.455 -0.957 0.419 10
-0.651 -0.758 0.455 10
-0.68 -0.398 0.556 11
-0.69 -0.168 0.586 10
-0.595 -0.013 0.528 9
-0.441 0.116 0.535 10
-0.422 0.243 0.68 10
-0.458 0.373 0.879 11
-0.438 0.5 1.041 10
-0.411 0.596 1.152 9
-0.361 0.709 1.149 10
-0.196 0.785 0.948 10
-0.012 0.827 0.741 11
0.152 0.839 0.512 10
0.438 0.841 0.271 9
0.696 0.826 0.14 11
0.902 0.804 0.144 9
1.079 0.766 0.164 11
1.255 0.646 0.216 10
1.38 0.513 0.151 9
1.38 0.375 0.093 10
1.285 0.208 0.041 10
1.044 -0.079 -0.169 11
0.569 -0.372 -0.411 10
0.081 -0.473 -0.551 9
-0.262 -0.546 -0.668 10
-0.555 -0.716 -0.73 10
-0.784 -0.791 -0.881 11
-0.869 -0.755 -1.086 10
-0.842 -0.722 -1.133 10
-0.612 -0.693 -1.063 10
-0.223 -0.693 -0.922 10
0.238 -0.761 -0.752 9
0.662 -0.823 -0.711 11
0.993 -0.835 -0.666 10
1.247 -0.829 -0.642 9
1.415 -0.858 -0.604 11
1.48 -0.876 -0.707 10
1.513 -0.814 -0.731 10
1.431 -0.569 -0.796 10
1.262 -0.34 -1.018 9
1.127 -0.297 -1.132 11
0.945 -0.198 -1.079 10
0.756 0.01 -0.747 10
0.585 0.225 -0.396 9
0.423 0.349 -0.098 10
0.062 0.374 0.325 10
-0.434 0.345 0.904 10
-0.667 0.354 1.21 11
-0.876 0.18 1.425 10
-0.969 -0.061 1.36 9
-0.743 -0.33 0.845 11
-0.341 -0.504 0.441 10
-0.066 -0.393 0.208 10
-0.05 0.171 0.135 9
0.143 0.964 0.259 10
-0.129 1.428 0.371 11
-0.34 1.819 0.55 10
-0.366 2.12 0.676 10
-0.312 2.08 0.875 9
-0.203 1.708 1.262 11
-0.036 1.331 1.506 10
0.173 0.922 1.528 10
0.294 0.485 1.435 10
0.29 0.16 1.171 9
0.149 0.032 0.761 11
-0.063 -0.03 0.28 10
-0.272 0.006 -0.221 10
-0.512 0.1 -0.561 10
-0.745 0.289 -0.746 9
-0.947 0.527 -0.784 10
-1.024 0.776 -0.628 11
-1.025 0.879 -0.384 10
-0.854 0.8 -0.233 10
-0.527 0.453 -0.219 9
-0.267 0.011 -0.18 10
-0.18 -0.3 -0.334 10
-0.145 -0.459 -0.49 11
-0.242 -0.56 -0.596 10
-0.416 -0.547 -0.666 9
-0.694 -0.44 -0.987 21
-0.762 -0.353 -0.906 9
-0.841 -0.266 -0.841 11
-0.869 -0.231 -0.851 9
-0.808 -0.328 -0.835 11
-0.753 -0.52 -0.872 9
-0.729 -0.614 -1.009 10
-0.786 -0.604 -1.184 11
-0.845 -0.501 -1.367 10
-0.924 -0.468 -1.506 9
-0.952 -0.438 -1.631 11
-0.978 -0.369 -1.71 10
-1.018 -0.271 -1.564 10
-0.976 -0.158 -1.339 9
-0.784 -0.133 -1.084 11
-0.498 -0.249 -0.847 9
-0.078 -0.302 -0.607 11
0.377 -0.289 -0.537 10
0.693 -0.303 -0.311 9
0.899 -0.187 0.072 10
1.042 0.09 0.272 11
1.11 0.27 0.4 10
0.965 0.364 0.532 10
0.678 0.5 0.608 9
0.197 0.657 0.53 10
-0.563 1.056 0.52 11
-1.188 1.683 0.701 10
-1.552 2.041 1.2 10
-1.87 1.871 1.373 9
-1.726 1.468 1.77 10
-1.381 1.037 2.084 11
-0.786 0.494 2.496 10
-0.139 0.065 2.772 10
0.469 -0.216 2.771 10
0.861 -0.427 2.718 9
0.965 -0.591 2.437 11
0.808 -0.567 2.073 9
0.538 -0.338 1.84 11
0.286 -0.157 1.535 9
0.205 -0.124 1.312 11
0.262 -0.112 1.19 10
0.495 -0.152 0.967 10
0.893 -0.352 0.81 10
1.218 -0.593 0.721 9
1.397 -0.827 0.528 11
1.473 -1.046 0.259 10
1.326 -1.191 -0.179 10
1.021 -1.192 -0.523 10
0.651 -1.03 -0.85 9
0.405 -0.815 -1.127 11
0.244 -0.777 -1.169 10
0.116 -0.776 -1.216 10
0.07 -0.802 -1.258 10
0.08 -0.825 -1.253 10
0.115 -0.924 -1.352 10
0.086 -0.961 -1.492 10
0.086 -0.847 -1.61 10
0.129 -0.616 -1.742 10
0.185 -0.373 -1.827 10
0.218 -0.155 -1.877 10
0.274 0.015 -1.792 10
0.385 0.143 -1.673 10
0.596 0.197 -1.325 10
0.829 0.246 -0.942 10
1.014 0.273 -0.615 9
1.231 0.306 -0.295 10
1.349 0.233 -0.007 10
1.344 0.192 0.062 11
1.209 0.224 0.055 9
0.993 0.305 0.058 11
0.791 0.24 0.027 10
0.668 0.19 -0.027 9
0.567 0.275 0.027 11
0.484 0.316 0.067 10
0.488 0.276 0.207 10
0.516 0.205 0.333 9
0.516 0.098 0.411 10
0.422 0.08 0.43 11
0.259 0.253 0.275 10
0.052 0.4 0.153 9
0.012 0.429 0.008 10
0.08 0.403 0.025 11
0.253 0.432 0.126 10
0.503 0.423 0.26 10
0.841 0.294 0.518 10
1.05 0.196 0.837 9
1.083 0.09 1.063 11
0.983 -0.047 1.215 9
0.781 -0.12 1.249 11
0.47 -0.108 1.271 10
0.087 -0.037 1.195 10
-0.3 0.052 0.998 9
-0.546 0.055 0.89 10
-0.689 0.084 0.809 11
-0.741 0.119 0.711 10
-0.676 0.116 0.614 9
-0.513 0.061 0.518 10
-0.332 -0.039 0.389 11
-0.178 -0.052 0.255 10
-0.049 -0.03 0.109 10
-0.009 0.024 -0.108 10
0.025 0.151 -0.27 9
0.074 0.162 -0.363 10
0.11 0.111 -0.491 11
0.151 0.057 -0.571 10
0.118 -0.043 -0.712 10
0.029 -0.142 -0.822 9
-0.033 -0.197 -0.964 10
-0.039 -0.237 -1.272 11
-0.017 -0.222 -1.145 10
0.061 -0.174 -1.099 10
0.158 -0.113 -1.05 9
0.237 -0.025 -0.971 10
0.36 0.149 -0.882 11
0.393 0.324 -0.828 10
0.328 0.507 -0.814 9
0.217 0.637 -0.819 10
0.058 0.694 -0.815 10
-0.077 0.745 -0.725 11
-0.155 0.783 -0.488 10
-0.346 0.886 -0.181 10
-0.312 0.797 0.259 9
-0.324 0.933 0.758 11
-0.11 0.839 1.2 10
0.098 0.583 1.614 10
0.209 0.344 1.772 9
0.085 0.059 1.767 10
-0.319 -0.153 1.978 11
-0.71 -0.129 1.961 10
-0.751 -0.107 1.73 10
-0.495 -0.243 1.35 9
-0.092 -0.331 1.017 10
0.158 -0.108 0.795 11
0.297 0.23 0.655 10
0.44 0.232 0.624 9
0.335 -0.092 0.501 10
0.129 -0.496 0.408 11
-0.322 -0.843 0.358 10
-0.764 -1.095 0.288 10
-1.024 -1.287 0.199 9
-1.137 -1.356 0.084 10
-1.118 -1.316 -0.027 11
-0.928 -1.193 -0.093 10
-0.663 -1.116 -0.222 9
-0.442 -1.074 -0.234 10
-0.337 -1.035 -0.288 10
-0.338 -0.906 -0.371 10
-0.382 -0.858 -0.429 11
-0.386 -0.876 -0.472 9
-0.443 -0.9 -0.537 10
-0.364 -0.784 -0.578 11
-0.181 -0.706 -0.537 9
0.069 -0.687 -0.423 11
0.364 -0.713 -0.226 10
0.543 -0.693 0.02 9
0.626 -0.701 0.19 11
0.615 -0.717 0.318 10
0.545 -0.809 0.303 10
0.491 -0.858 0.273 10
0.467 -0.91 0.202 10
0.455 -0.974 0.07 9
0.496 -1.014 -0.048 10
0.55 -1.085 -0.043 11
0.469 -0.977 -0.056 10
0.379 -0.776 0.018 10
0.332 -0.569 0.145 9
0.42 -0.477 0.277 11
0.567 -0.481 0.387 10
0.734 -0.493 0.297 10
0.876 -0.496 0.172 10
0.961 -0.429 0.077 9
0.977 -0.351 -0.033 11
0.957 -0.282 -0.28 10
0.896 -0.271 -0.467 10
0.789 -0.278 -0.653 10
0.736 -0.25 -0.751 9
0.731 -0.113 -0.599 11
0.882 -0.016 -0.418 10
1.104 -0.074 -0.273 10
1.131 -0.153 -0.314 9
1.01 -0.138 -0.473 10
0.728 -0.089 -0.572 11
0.319 -0.02 -0.67 9
-0.169 0.153 -0.801 10
-0.583 0.405 -0.824 10
-0.887 0.701 -0.716 10
-1.057 0.95 -0.48 11
-1.037 1.148 -0.251 10
-0.942 1.309 0.023 9
-0.736 1.376 0.21 10
-0.507 1.376 0.249 10
-0.344 1.385 0.25 11
-0.241 1.479 0.234 10
-0.148 1.59 0.159 9
0.039 1.612 0.22 10
0.155 1.597 0.25 10
0.14 1.627 0.311 11
0.057 1.706 0.34 10
-0.094 1.759 0.332 9
-0.249 1.773 0.385 10
-0.413 1.794 0.476 11
-0.527 1.769 0.549 10
-0.621 1.67 0.597 9
-0.636 1.563 0.615 11
-0.599 1.381 0.614 9
-0.539 1.217 0.535 10
-0.502 1.035 0.326 11
-0.486 0.862 0.113 10
-0.524 0.75 -0.096 10
-0.626 0.718 -0.284 10
-0.762 0.664 -0.463 9
-0.824 0.528 -0.589 10
-0.784 0.303 -0.728 11
-0.663 0.109 -0.793 9
-0.355 -0.125 -0.8 10
0.041 -0.44 -0.685 11
0.391 -0.784 -0.677 10
0.541 -1.128 -0.773 9
0.366 -1.274 -0.877 10
-0.092 -1.198 -0.918 10
-0.625 -0.949 -1.042 11
-1.08 -0.811 -1.076 10
-1.368 -0.73 -1.046 10
-1.507 -0.7 -0.812 9
-1.503 -0.862 -0.437 11
-1.353 -1.138 -0.101 10
-1.148 -1.481 0.167 9
-0.956 -1.712 0.521 11
-0.981 -1.679 0.512 9
-1.055 -1.476 0.392 11
-1.165 -1.199 0.232 10
-1.299 -0.838 -0.04 10
-1.324 -0.435 -0.209 10
-1.26 -0.099 -0.222 9
-1.048 0.031 -0.105 11
-0.598 0.088 0.292 10
-0.056 0.2 0.858 9
0.621 0.275 1.28 11
1.266 0.213 1.497 9
1.777 0.088 1.511 11
2.108 -0.075 1.334 9
2.199 -0.085 1.097 10
2.048 0.052 0.729 11
1.817 0.245 0.466 9
1.566 0.402 0.187 11
1.358 0.396 -0.038 9
1.144 0.313 -0.12 10
1.013 0.127 0.012 11
0.989 -0.17 0.441 9
0.873 -0.437 0.733 11
0.82 -0.678 0.927 9
0.712 -0.886 1.024 11
0.503 -0.987 0.766 10
0.289 -0.905 0.431 10
0.182 -0.737 0.147 10
0.086 -0.594 -0.203 10
0.06 -0.543 -0.502 9
0.054 -0.618 -0.693 11
0.083 -0.737 -0.839 10
0.023 -0.827 -0.919 9
-0.056 -0.883 -1.034 10
-0.119 -0.924 -1.206 11
-0.142 -0.96 -1.232 10
-0.015 -0.994 -1.109 10
0.192 -0.955 -0.679 9
0.182 -0.756 -0.335 10
0.181 -0.508 -0.069 11
0.145 -0.362 -0.114 10
0.079 -0.386 -0.283 10
0.002 -0.416 -0.444 9
-0.092 -0.375 -0.624 11
-0.229 -0.191 -0.743 10
-0.284 0.043 -0.772 10
-0.324 0.358 -0.712 9
-0.301 0.658 -0.503 11
-0.219 0.894 -0.237 10
-0.111 1.071 -0.032 10
-0.048 1.154 0.134 10
0.016 1.202 0.37 9
0.118 1.228 0.506 11
0.158 1.235 0.49 10
0.116 1.266 0.38 10
0.061 1.355 0.308 9
-0.004 1.495 0.208 11
-0.055 1.604 0.127 10
-0.076 1.677 0.036 10
-0.042 1.681 0.007 10
0.039 1.617 -0.027 9
0.069 1.455 0.018 11
0.097 1.352 0.171 10
0.035 1.243 0.257 10
-0.01 1.179 0.335 10
-0.026 1.113 0.275 9
-0.076 1.019 0.17 11
-0.12 0.865 0.041 10
-0.159 0.727 -0.048 10
-0.273 0.602 -0.061 9
-0.375 0.551 -0.037 11
-0.501 0.564 -0.033 10
-0.64 0.577 -0.073 10
-0.74 0.597 -0.04 9
-0.83 0.606 -0.148 10
-0.928 0.571 -0.211 11
-1.007 0.54 -0.293 10
-0.993 0.529 -0.384 10
-0.893 0.45 -0.423 9
-0.761 0.336 -0.493 11
-0.599 0.302 -0.478 10
-0.392 0.289 -0.422 10
-0.241 0.174 -0.414 9
-0.139 0.036 -0.416 10
-0.168 -0.122 -0.426 11
-0.298 -0.222 -0.495 10
-0.484 -0.268 -0.575 9
-0.642 -0.293 -0.638 10
-0.716 -0.35 -0.695 11
-0.722 -0.41 -0.737 9
-0.675 -0.481 -0.603 11
-0.496 -0.596 -0.353 9
-0.179 -0.916 -0.059 10
0.028 -1.324 0.032 11
-0.034 -1.631 -0.005 9
-0.298 -1.804 -0.108 11
-0.691 -1.891 -0.338 10
-0.966 -1.823 -0.434 10
-1.102 -1.494 -0.399 9
-1.32 -1.137 -0.299 11
-1.343 -0.731 -0.2 10
-1.243 -0.433 -0.016 10
-1.075 -0.399 0.252 9
-0.821 -0.419 0.39 11
-0.558 -0.377 0.679 10
-0.347 -0.244 0.878 10
-0.149 -0.151 0.928 9
-0.004 -0.093 0.853 10
0.185 -0.032 0.931 11
0.451 0.022 0.993 10
0.638 0.011 1.083 10
0.798 0.002 1.285 9
0.9 0.122 1.32 11
0.93 0.265 1.266 9
1.061 0.385 1.122 11
1.196 0.476 1.001 9
1.37 0.549 0.832 11
1.465 0.511 0.714 10
1.465 0.443 0.651 10
1.379 0.407 0.612 10
1.276 0.332 0.663 10
1.131 0.221 0.769 10
1.044 0.078 0.882 10
1.025 -0.067 0.974 9
1.026 -0.25 1.023 11
0.932 -0.362 0.826 10
0.779 -0.43 0.528 10
0.649 -0.404 0.234 10
0.549 -0.346 -0.039 10
0.426 -0.286 -0.285 10
0.374 -0.248 -0.403 10
0.302 -0.232 -0.5 10
0.22 -0.252 -0.579 9
0.086 -0.296 -0.599 11
-0.059 -0.309 -0.599 10
-0.234 -0.287 -0.591 9
-0.34 -0.318 -0.644 10
-0.435 -0.424 -0.752 11
-0.495 -0.511 -0.823 10
-0.497 -0.417 -0.861 9
-0.336 -0.323 -0.767 11
-0.181 -0.308 -0.699 9
-0.129 -0.286 -0.723 11
-0.098 -0.18 -0.832 10
-0.201 -0.041 -0.964 10
-0.336 0.126 -1.066 10
-0.449 0.268 -1.08 9
-0.55 0.371 -1.032 10
-0.616 0.428 -0.851 11
-0.623 0.437 -0.447 9
-0.656 0.54 -0.187 11
-0.676 0.615 0.029 9
-0.617 0.683 0.095 10
-0.512 0.735 0.051 11
-0.332 0.739 -0.005 10
-0.143 0.82 -0.082 10
-0.017 0.876 -0.177 9
0.113 0.84 -0.228 11
0.171 0.722 -0.292 10
0.162 0.658 -0.331 10
0.103 0.661 -0.315 9
0.041 0.681 -0.387 10
-0.049 0.691 -0.435 11
-0.156 0.699 -0.46 10
-0.183 0.741 -0.328 10
-0.251 0.745 -0.217 10
-0.226 0.73 -0.187 10
-0.212 0.718 -0.22 10
-0.216 0.68 -0.293 10
-0.229 0.612 -0.384 10
-0.275 0.534 -0.415 10
-0.368 0.472 -0.459 10
-0.487 0.416 -0.568 10
-0.662 0.4 -0.744 9
-0.906 0.481 -0.877 10
-1.126 0.665 -1.039 11
-1.323 0.875 -1.056 10
-1.424 1.02 -1.053 9
-1.316 1.142 -1.051 10
-1.055 1.174 -0.869 10
-0.587 1.117 -0.816 10
0.022 1.022 -0.605 11
0.442 0.791 -0.39 9
0.915 0.557 -0.256 10
1.194 0.268 0.053 10
1.247 -0.068 0.513 11
1.148 -0.294 0.927 9
0.844 -0.342 1.197 11
0.483 -0.282 1.344 10
0.185 -0.271 1.304 9
-0.186 -0.304 1.312 11
-0.572 -0.36 1.198 10
-0.912 -0.47 1.044 10
-1.225 -0.57 0.81 10
-1.473 -0.789 0.6 9
-1.542 -1.097 0.376 11
-1.577 -1.41 0.192 10
-1.669 -1.562 0.069 10
-1.778 -1.432 0.14 9
-1.867 -1.211 0.324 11
-1.879 -1.012 0.507 10
-1.777 -0.842 0.551 9
-1.539 -0.758 0.453 10
-1.075 -0.673 0.39 10
-0.485 -0.692 0.368 11
0.149 -0.881 0.443 10
0.643 -1.069 0.382 9
1.001 -1.1 0.464 11
1.013 -0.921 0.521 9
0.773 -0.605 0.607 10
0.437 -0.251 0.788 11
0.256 0.083 0.717 10
0.196 0.256 0.723 10
0.176 0.377 0.685 9
0.279 0.408 0.634 11
0.527 0.281 0.648 10
0.681 0.098 0.807 10
0.673 -0.084 0.899 10
0.623 -0.161 0.964 9
0.552 -0.145 0.971 11
0.54 -0.182 0.908 10
0.607 -0.371 0.774 9
0.692 -0.472 0.576 11
0.761 -0.468 0.372 10
0.78 -0.472 0.24 10
0.805 -0.477 0.078 10
0.906 -0.446 -0.075 10
1.108 -0.54 -0.232 10
1.29 -0.641 -0.432 10
1.463 -0.577 -0.596 9
1.67 -0.571 -0.571 11
1.753 -0.755 -0.479 10
1.715 -0.843 -0.293 9
1.509 -0.759 -0.1 11
1.203 -0.778 0.004 10
0.859 -0.976 -0.108 10
0.531 -1.128 -0.364 10
0.185 -1.144 -0.698 10
-0.125 -1.039 -1.042 10
-0.328 -0.754 -1.196 10
-0.339 -0.411 -1.206 10
-0.175 -0.172 -1.163 9
0.057 -0.129 -0.995 10
0.18 -0.073 -0.809 11
0.136 0.106 -0.582 10
0.011 0.259 -0.42 10
-0.257 0.414 -0.404 9
-0.567 0.614 -0.338 11
-0.812 0.897 -0.243 10
-0.929 1.101 -0.004 10
-1.017 1.258 0.151 10
-0.976 1.391 0.257 9
-0.792 1.501 0.239 11
-0.497 1.661 0.207 10
-0.197 1.909 0.169 10
0.054 2.27 0.247 9
0.281 2.474 0.325 11
0.538 2.459 0.448 10
0.751 2.273 0.524 10
0.874 1.994 0.566 10
0.83 1.631 0.639 10
0.643 1.295 0.575 10
0.398 1.08 0.354 10
0.125 0.972 0.051 9
-0.059 1.012 -0.281 11
-0.165 0.989 -0.597 10
-0.174 0.924 -0.831 10
-0.234 0.849 -0.782 10
-0.254 0.695 -0.514 20
-0.323 0.496 -0.29 10
-0.429 0.326 -0.115 9
-0.498 0.164 -0.112 11
-0.612 0.044 -0.187 10
-0.706 -0.046 -0.392 10
-0.747 -0.136 -0.603 10
-0.724 -0.26 -0.861 10
-0.617 -0.415 -1.068 10
-0.461 -0.606 -1.168 9
-0.32 -0.744 -1.163 11
-0.184 -0.833 -1.125 10
-0.088 -1.008 -1.047 10
-0.079 -1.175 -0.959 10
-0.14 -1.238 -0.837 9
-0.255 -1.183 -0.788 10
-0.282 -1.117 -0.83 11
-0.305 -1.091 -0.902 10
-0.378 -1.025 -0.855 10
-0.487 -0.828 -0.649 10
-0.714 -0.65 -0.506 9
-0.78 -0.447 -0.318 11
-0.857 -0.333 -0.131 10
-0.884 -0.222 0.002 9
-0.821 -0.14 0.338 11
-0.739 -0.221 0.649 9
-0.613 -0.242 0.825 11
-0.397 -0.166 0.915 10
-0.167 -0.149 0.91 9
0.029 -0.074 0.819 11
0.207 0.036 0.685 9
0.333 0.127 0.565 10
0.481 0.244 0.431 11
0.64 0.323 0.327 10
0.757 0.325 0.269 9
0.758 0.31 0.104 10
0.683 0.33 0.033 11
0.511 0.418 0.064 10
0.339 0.497 0.118 10
0.219 0.49 0.218 9
0.059 0.441 0.326 10
-0.101 0.38 0.422 11
-0.169 0.333 0.57 10
-0.177 0.248 0.59 9
-0.151 0.128 0.497 10
-0.11 0.029 0.3 10
-0.082 0.009 0.219 10
-0.065 -0.034 0.119 10
0.01 -0.048 0.081 11
0.069 -0.112 0.108 10
0.174 -0.187 0.131 9
0.217 -0.297 0.109 11
0.169 -0.362 0.081 10
0.023 -0.361 -0.021 10
-0.168 -0.35 -0.105 10
-0.341 -0.255 -0.18 10
-0.401 -0.117 -0.24 10
-0.404 -0.028 -0.233 10
